cid,smiles,method,assigned_prototype,max_prototype_similarity,second_prototype_similarity,similarity_gap,prototype_1_similarity,prototype_2_similarity,prototype_3_similarity,prototype_4_similarity,prototype_5_similarity,prototype_6_similarity,prototype_7_similarity
59620023,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CN=C2)OCC3CC3,w/o decorrelation,5,0.07917459,0.038800724,0.04037387,-0.051700436,-0.18611461,-0.092688784,-0.06356336,0.07917459,0.018111018,0.038800724
53217094,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(O2)C=O,w/o decorrelation,5,0.0703611,0.044365793,0.025995307,-0.040269203,-0.177752,-0.08822935,-0.06854321,0.0703611,0.0127208205,0.044365793
45786179,B1(OC(C(O1)(C)C)(C)C)C2=CC(=NC(=N2)C3=CC=CO3)C,w/o decorrelation,5,0.073855504,0.04027427,0.033581235,-0.04270778,-0.19064878,-0.09672044,-0.07431047,0.073855504,0.011432726,0.04027427
72705809,B(C1=CC=C(C=C1)/C=C/C)(OC)OC,w/o decorrelation,1,0.14428607,0.07973797,0.0645481,0.14428607,-0.045962397,-0.026884617,-0.09963217,-0.102496065,-0.069459535,0.07973797
14142815,B(/C=C/C(C)C)(OC(C)C)OC(C)C,w/o decorrelation,1,0.1469643,0.078242466,0.06872183,0.1469643,-0.04544088,-0.02671337,-0.09946783,-0.10344734,-0.07032331,0.078242466
12436511,B(CCC/C=C/C)(CCC/C=C/C)CCC/C=C/C,w/o decorrelation,1,0.1538876,0.07309386,0.08079374,0.1538876,-0.046756677,-0.02581385,-0.10008856,-0.10287478,-0.07030392,0.07309386
18400450,B(OC1=C(C(=C(C(=C1F)F)F)F)F)(OC2=C(C(=C(C(=C2F)F)F)F)F)OC3=C4C=CC=CC4=CN3,w/o decorrelation,5,0.1585493,0.09966946,0.058879837,-0.10815811,-0.029596541,-0.08981875,-0.06287538,0.1585493,0.09966946,-0.06962652
87742486,B(C1=C(C(=C(C(=C1F)F)CC)F)F)(C2=C(C(=C(C(=C2F)F)CC)F)F)C3=C(C(=C(C(=C3F)F)CC)F)F,w/o decorrelation,5,0.15540645,0.099037245,0.0563692,-0.10651514,-0.025783347,-0.08981908,-0.06691963,0.15540645,0.099037245,-0.07108902
11758892,B(C)([C@@H]1CCC[C@H]1C2=CC=CC=C2)[C@H]3CCC[C@@H]3C4=CC=CC=C4,w/o decorrelation,2,0.17716697,0.04931505,0.12785192,-0.047639247,0.17716697,0.01039549,0.03713349,0.04931505,0.027564466,0.009819365
89840248,B(N1C(=CC(=C1/C(=C\2/C3=CC=CC=C3C(=N2)C4=CC=C(C=C4)C)/C)C5=CC=C(C=C5)OC6=CC=CC=C6)C7=CC=C(C=C7)OC8=CC=CC=C8)(OCC)OCC(CF)(F)F,w/o decorrelation,3,0.1859377,0.10028276,0.085654944,0.10028276,0.0983871,0.1859377,0.06341509,-0.18437344,-0.13568342,0.026380958
45588136,B1(OC(C(O1)(C)C)(C)C)C2=C(C=NC=C2C)C,w/o decorrelation,5,0.073227026,0.047634054,0.025592972,-0.0456474,-0.18166876,-0.09452212,-0.070401475,0.073227026,0.013942116,0.047634054
72218959,B1(OC(C(O1)(C)C)(C)C)C2=CC=CN(C2=O)C,w/o decorrelation,5,0.07647484,0.045645207,0.03082963,-0.046907708,-0.17923221,-0.09419056,-0.06775939,0.07647484,0.015039424,0.045645207
2760586,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC=C2)C=O,w/o decorrelation,5,0.07494036,0.043490093,0.031450268,-0.04637092,-0.17504703,-0.08756459,-0.061538815,0.07494036,0.014393267,0.043490093
68678116,B1(OC(C(O1)(C)C)(C)C)C=CC(OCC)OCC,w/o decorrelation,5,0.083836436,0.052434973,0.031401463,-0.058764275,-0.16753016,-0.09343064,-0.058364768,0.083836436,0.020417098,0.052434973
46703110,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(O2)C(=O)OC,w/o decorrelation,5,0.07912372,0.042207386,0.036916334,-0.046917982,-0.18231402,-0.09356578,-0.06603569,0.07912372,0.018448677,0.042207386
53397906,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CN=C2)COC,w/o decorrelation,5,0.07818196,0.04089459,0.03728737,-0.046725795,-0.18281497,-0.09335497,-0.061816897,0.07818196,0.017194523,0.04089459
16414271,B1(OC(C(O1)(C)C)(C)C)C2=C(N=CC=C2)C,w/o decorrelation,5,0.07647402,0.039956816,0.036517203,-0.04480293,-0.17655835,-0.09181849,-0.06291403,0.07647402,0.016956778,0.039956816
68162340,B1(OC(C(O1)(C)C)(C)C)C2=CN(N=C2)CCN(C)C(=O)OC(C)(C)C,w/o decorrelation,5,0.08860242,0.04363122,0.044971205,-0.06017851,-0.1862413,-0.099442706,-0.060550775,0.08860242,0.021038735,0.04363122
72218846,B1(OC(C(O1)(C)C)(C)C)C2=C(N=CC=C2)N(C)C,w/o decorrelation,5,0.08283396,0.03858686,0.044247102,-0.050903592,-0.18112445,-0.095143236,-0.061987787,0.08283396,0.020120196,0.03858686
2758656,B1(OC(C(O1)(C)C)(C)C)C2=C(ON=C2C)C,w/o decorrelation,5,0.07596577,0.043605532,0.032360237,-0.043949306,-0.17745674,-0.09300104,-0.06873197,0.07596577,0.015579248,0.043605532
45786355,B1(OC(C(O1)(C)C)(C)C)C2=CC(=NC(=N2)Cl)C,w/o decorrelation,5,0.08005101,0.035892542,0.04415847,-0.04603167,-0.18045169,-0.09431467,-0.061978284,0.08005101,0.019166477,0.035892542
60146094,B1(OC(C(O1)(C)C)(C)C)C2=COC=N2,w/o decorrelation,5,0.07512903,0.036418714,0.03871032,-0.03875377,-0.17771235,-0.09100321,-0.06414359,0.07512903,0.016623322,0.036418714
59363717,B1(OC(C(O1)(C)C)(C)C)C2=CC(=NC(=C2)C#N)C,w/o decorrelation,5,0.083964735,0.03259007,0.051374666,-0.051977977,-0.18366441,-0.09520889,-0.062390354,0.083964735,0.020872697,0.03259007
72218552,B1(OC(C(O1)(C)C)(C)C)C2=CCN(C2)C(C)(C)C,w/o decorrelation,5,0.080143504,0.05043877,0.029704735,-0.05262242,-0.15669303,-0.08823731,-0.059525453,0.080143504,0.019634418,0.05043877
23553751,B1(OC(C(O1)(C)C)(C)C)/C=C/C(=O)OCC,w/o decorrelation,1,0.1383043,0.09677989,0.041524403,0.1383043,-0.090930425,-0.042185824,-0.11632738,-0.09854339,-0.07505566,0.09677989
85766700,B(C1=CC(=CC(=C1)C)C)(C2=C(C(=C(C(=C2F)F)F)F)F)C3=C(C(=C(C(=C3F)F)F)F)F,w/o decorrelation,5,0.1568832,0.09897524,0.057907954,-0.11066953,-0.029583892,-0.09178489,-0.06562735,0.1568832,0.09897524,-0.068980426
56983801,B(OCCCCCCCCCC)(OCCCCCCCCCC)OCC(CC)(C1CO1)C2CO2,w/o decorrelation,5,0.069193944,0.05505511,0.014138833,-0.02878916,-0.112690985,-0.04098896,0.034468625,0.069193944,0.05505511,-0.075021304
68341662,B(C1=CC2=C(C=C1)N(C3=CC=CC=C32)C4=CCCC=C4)(C5=CC6=C(C=C5)N(C7=CC=CC=C76)C8=CC=CC=C8)C9=NC(=NC(=N9)C1=CC=CC=C1)C1=CC=CC=C1,w/o decorrelation,5,0.036635663,0.026934592,0.009701071,5.8052233e-06,-0.10002846,-0.04042355,0.018616315,0.036635663,0.026934592,-0.066858076
59392703,B1(OC(C(O1)(C)C)(C)C)C2=CN(N=C2)C3CCN(CC3)C(=O)C,w/o decorrelation,5,0.08594633,0.04644552,0.03950081,-0.062193714,-0.19040288,-0.10038825,-0.06675287,0.08594633,0.020449761,0.04644552
53217205,B1(OC(C(O1)(C)C)(C)C)C2=CC3=C(C=C2)OCC(=O)N3C,w/o decorrelation,5,0.08486513,0.042440794,0.042424336,-0.060385633,-0.19309701,-0.097567976,-0.066059895,0.08486513,0.02326545,0.042440794
17998912,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)N3CCN(CC3)C(=O)OCC=C,w/o decorrelation,5,0.093227684,0.048203167,0.045024518,-0.07923087,-0.18488654,-0.10403353,-0.06042771,0.093227684,0.029867817,0.048203167
53436950,B1(OC(C(O1)(C)C)(C)C)C2=C(OC(=C2)C(=O)OC)C,w/o decorrelation,5,0.07804058,0.049389657,0.02865092,-0.051039737,-0.18468376,-0.09753864,-0.07135051,0.07804058,0.016331255,0.049389657
57416493,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(N=C2)OC)C,w/o decorrelation,5,0.07720168,0.043329217,0.033872463,-0.04707887,-0.18595418,-0.09784008,-0.068341345,0.07720168,0.016186273,0.043329217
46739321,B1(OC(C(O1)(C)C)(C)C)C2=CC(=NC(=C2)OC)C,w/o decorrelation,5,0.0775247,0.042005748,0.03551895,-0.04685219,-0.18591556,-0.09671448,-0.06616412,0.0775247,0.016661167,0.042005748
15486611,B1(OC(C(O1)(C)C)(C)C)C2=CCCC2,w/o decorrelation,5,0.07579037,0.047288544,0.028501824,-0.046158556,-0.16789605,-0.08948906,-0.06505611,0.07579037,0.01813046,0.047288544
72216235,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC(=N2)[N+](=O)[O-])Cl,w/o decorrelation,5,0.081037916,0.043406412,0.037631504,-0.052415814,-0.18596599,-0.09832898,-0.06862608,0.081037916,0.018869152,0.043406412
25000390,B1(OC(C(O1)(C)C)(C)C)C2=CN=CN2C,w/o decorrelation,5,0.074743435,0.03952108,0.035222355,-0.04141923,-0.18175168,-0.09371516,-0.06706389,0.074743435,0.015699506,0.03952108
45786199,B1(OC(C(O1)(C)C)(C)C)C2=CSC(=N2)C3=C(C=C(C=C3)F)C,w/o decorrelation,5,0.08777267,0.03390888,0.053863786,-0.059356365,-0.18985666,-0.10274012,-0.06431501,0.08777267,0.023491882,0.03390888
10997426,B1(OC(C(O1)(C)C)(C)C)C(=C)C,w/o decorrelation,5,0.07445709,0.0446862,0.029770888,-0.03892084,-0.16701925,-0.08826178,-0.06422445,0.07445709,0.015918855,0.0446862
20330715,B(C1=CC=CC=C1)(OCCCCCCCCCCCC)OCCCCCCCCCCCC,w/o decorrelation,5,0.051221944,0.0408677,0.010354243,-0.005496893,-0.10522188,-0.044294875,0.021664895,0.051221944,0.0408677,-0.07285716
11813927,B(CCCCCCOCC1=CC=CC=C1)(CCCCCCOCC2=CC=CC=C2)CCCCCCOCC3=CC=CC=C3,w/o decorrelation,5,0.05758794,0.04470258,0.012885362,-0.02194442,-0.10704685,-0.049318217,0.026278619,0.05758794,0.04470258,-0.071350984
13972644,B(CCCCCCCC)(F)F,w/o decorrelation,5,0.054079246,0.03943112,0.014648125,-0.017410513,-0.11219517,-0.040935695,0.028528161,0.054079246,0.03943112,-0.065013714
70849035,B(C1=CC=C(C=C1)C)(C2=CC=C(C=C2)C)/C(=C(\CC(C)C)/C3=CC=C(C=C3)C)/C4=CC=C(C=C4)C,w/o decorrelation,3,0.18272029,0.10247357,0.08024672,0.10247357,0.097586855,0.18272029,0.066842176,-0.17789923,-0.13244365,0.021466663
10977548,B(C/C=C(/C)\CCCC)(OC(C)C)OC(C)C,w/o decorrelation,3,0.18534228,0.106227465,0.07911482,0.106227465,0.09807558,0.18534228,0.0703473,-0.17881837,-0.13274321,0.020579396
11290836,B1(OC(C(O1)(C)C)(C)C)C2=CCN(CC2)C(=O)OCC3=CC=CC=C3,w/o decorrelation,5,0.08670196,0.058670077,0.028031882,-0.07277298,-0.16066958,-0.08910431,-0.06125824,0.08670196,0.023529543,0.058670077
59327225,B1(OC(C(O1)(C)C)(C)C)C2=CN(CCC2)C(=O)OC(C)(C)C,w/o decorrelation,5,0.08096057,0.06081205,0.020148523,-0.060366698,-0.1626728,-0.08760555,-0.06567351,0.08096057,0.01618829,0.06081205
59392820,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(C=C2)C(=O)N(C)CCN(C)C,w/o decorrelation,5,0.086234555,0.0438248,0.042409755,-0.062070537,-0.1845211,-0.098208815,-0.06187121,0.086234555,0.021512186,0.0438248
69867754,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC(=C2)F)OC,w/o decorrelation,5,0.076980285,0.045452673,0.031527612,-0.04785814,-0.18126114,-0.09429441,-0.067167655,0.076980285,0.016286084,0.045452673
57589990,B1(OC(C(O1)(C)C)(C)C)C2=COC(=C2)C(=O)N,w/o decorrelation,5,0.074929625,0.044811253,0.030118372,-0.04349547,-0.18044738,-0.093085274,-0.06817978,0.074929625,0.015657878,0.044811253
49760465,B1(OC(C(O1)(C)C)(C)C)C2=C(C=NC=C2)C3CC3,w/o decorrelation,5,0.07721287,0.044735167,0.032477703,-0.050932016,-0.17052571,-0.08927252,-0.061917733,0.07721287,0.02148079,0.044735167
18451469,B1(OC(C(O1)(C)C)(C)C)C2=CC3=C(C=C2)N(CC3)C(=O)OC(C)(C)C,w/o decorrelation,5,0.091154605,0.04062917,0.050525434,-0.06472629,-0.18291645,-0.09965578,-0.062619105,0.091154605,0.023898048,0.04062917
584319,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)OC,w/o decorrelation,5,0.07851705,0.038843572,0.039673477,-0.046875577,-0.17625155,-0.09135593,-0.06189027,0.07851705,0.01836179,0.038843572
17750477,B1(OC(C(O1)(C)C)(C)C)C2=NC=CN=C2,w/o decorrelation,5,0.07576068,0.036626607,0.03913407,-0.040204924,-0.17844948,-0.092267595,-0.064739965,0.07576068,0.016706746,0.036626607
2794719,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(C=C2)Cl,w/o decorrelation,5,0.07816494,0.036556028,0.041608915,-0.04474239,-0.17561959,-0.091728665,-0.061301846,0.07816494,0.018227346,0.036556028
11521265,B(C/C=C/C1=CC=CC=C1)(Cl)Cl,w/o decorrelation,1,0.14560853,0.07758837,0.06802016,0.14560853,-0.046129722,-0.026915453,-0.10279812,-0.102791816,-0.07110561,0.07758837
11115716,B(C)(C1=C(C(=C(C(=C1F)F)F)F)F)C2=C(C(=C(C(=C2F)F)F)F)F,w/o decorrelation,5,0.15700942,0.09950382,0.0575056,-0.10779878,-0.02889929,-0.09137782,-0.068142705,0.15700942,0.09950382,-0.07090959
352104,B(CCCCCCCCCCCC)(CCCCCCCCCCCC)CCCCCCCCCCCC,w/o decorrelation,5,0.04952756,0.040294733,0.0092328265,0.0073339194,-0.10263273,-0.043451827,0.019869998,0.04952756,0.040294733,-0.074549064
20161688,[B]OCCCCCCCC,w/o decorrelation,5,0.04908698,0.037313446,0.011773534,-0.0040872158,-0.10950083,-0.042570643,0.020992143,0.04908698,0.037313446,-0.0680241
99938290,B(N1C(=CC(=C1/C=C\2/C(=CC(=N2)C)C)C)C)(F)F,w/o decorrelation,3,0.18412615,0.105280675,0.07884548,0.105280675,0.09543222,0.18412615,0.067698225,-0.17564937,-0.13162534,0.016202886
45786501,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(C=C2)C3=CCCCC3,w/o decorrelation,5,0.07520163,0.045569807,0.029631823,-0.053560887,-0.18222935,-0.08900916,-0.06508933,0.07520163,0.015657343,0.045569807
46739301,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC(=C2)F)F,w/o decorrelation,5,0.06857327,0.052871853,0.01570142,-0.04449044,-0.18373302,-0.092773706,-0.0745506,0.06857327,0.010821638,0.052871853
72214324,B1(OC(C(O1)(C)C)(C)C)C2=CC(=O)C=C(N2)C=O,w/o decorrelation,5,0.06784894,0.050529506,0.017319437,-0.0409078,-0.18448386,-0.09236931,-0.07169662,0.06784894,0.010983021,0.050529506
72214295,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC(=N2)C(=O)C)F,w/o decorrelation,5,0.07326812,0.050574977,0.022693146,-0.047310434,-0.18637308,-0.09637121,-0.073770575,0.07326812,0.014361411,0.050574977
71300149,B1(OC(C(O1)(C)C)(C)C)C2=C(C(=NC(=C2OC)OC)OC)OC,w/o decorrelation,5,0.08048652,0.06598119,0.014505334,-0.06605568,-0.19388434,-0.10557792,-0.088311516,0.08048652,0.014234166,0.06598119
74789452,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC(=C2)C=O)Cl,w/o decorrelation,5,0.07500374,0.04511394,0.029889803,-0.049122546,-0.17365126,-0.08906691,-0.062235456,0.07500374,0.016336856,0.04511394
45786588,B1(OC(C(O1)(C)C)(C)C)C2=NC(=NC=C2)C3CCOCC3,w/o decorrelation,5,0.08254496,0.037615657,0.044929303,-0.056318264,-0.18280469,-0.096473694,-0.062475067,0.08254496,0.022578845,0.037615657
44541676,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(C=C2)N(C)C(=O)OC(C)(C)C,w/o decorrelation,5,0.08508814,0.045365464,0.039722677,-0.06092929,-0.18320085,-0.099615194,-0.06868259,0.08508814,0.021896705,0.045365464
45786429,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(C=C2)C3CC3,w/o decorrelation,5,0.07440184,0.043664556,0.030737285,-0.04899629,-0.17155397,-0.08657146,-0.062091142,0.07440184,0.022191178,0.043664556
45786080,B1(OC(C(O1)(C)C)(C)C)C2=CSC(=N2)N3CCCC3=O,w/o decorrelation,5,0.08678809,0.035979398,0.05080869,-0.059621118,-0.18114029,-0.09780461,-0.06385657,0.08678809,0.02631472,0.035979398
56973239,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CN=C2)B3OC(C(O3)(C)C)(C)C,w/o decorrelation,5,0.06662469,0.040769897,0.025854796,-0.03300962,-0.17382656,-0.08663083,-0.06524572,0.06662469,0.014300729,0.040769897
68923586,B1(OC(C(O1)(C)C)(C)C)C2=CN(N=C2)CC(F)(F)F,w/o decorrelation,5,0.08071083,0.037776142,0.042934686,-0.049813498,-0.18023671,-0.095329404,-0.062394384,0.08071083,0.02031212,0.037776142
13060877,B(/C=C/CCC)(C1=C(C=C(C=C1C)C)C)C2=C(C=C(C=C2C)C)C,w/o decorrelation,1,0.13607875,0.081180155,0.05489859,0.13607875,-0.04648397,-0.029756831,-0.099544235,-0.09915532,-0.06994501,0.081180155
59832002,B(C)(C)/C=C/C1=CC=CC=C1,w/o decorrelation,1,0.14904241,0.07522653,0.07381588,0.14904241,-0.04546749,-0.02389369,-0.10140073,-0.10406525,-0.07167843,0.07522653
22899025,B(C1=C(C(=C(C(=C1F)F)F)F)F)(C2=C(C(=C(C(=C2F)F)F)F)F)O[Al](CC)OB(C3=C(C(=C(C(=C3F)F)F)F)F)C4=C(C(=C(C(=C4F)F)F)F)F,w/o decorrelation,5,0.15856862,0.10101114,0.05755748,-0.10742586,-0.028639892,-0.09201063,-0.068004034,0.15856862,0.10101114,-0.07112582
10906118,B(CCC(C)(C)C)(C1=C(C(=C(C(=C1F)F)F)F)F)C2=C(C(=C(C(=C2F)F)F)F)F,w/o decorrelation,5,0.15960187,0.10094635,0.058655515,-0.11030427,-0.030408308,-0.09156713,-0.067037985,0.15960187,0.10094635,-0.06899071
76071443,B(C#CCC1=CC=C(C=C1)C2=NN=C(N=N2)C)(N3C(=CC(=C3/C(=C\4/C(=CC(=N4)C)C)/C)C)C)F,w/o decorrelation,3,0.18359305,0.10276146,0.08083159,0.10276146,0.096153714,0.18359305,0.06636734,-0.17728545,-0.13273232,0.019969355
10675170,B(N1C(=CC=C1/C(=C\2/C=CC(=N2)C3=CC=CC=C3OC)/C4=CC=C(C=C4)I)C5=CC=CC=C5OC)(F)F,w/o decorrelation,3,0.18320975,0.10397379,0.079235956,0.10397379,0.09667963,0.18320975,0.06693987,-0.17869009,-0.13197711,0.01925371
3816953,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CN=C2)C(=O)OCC,w/o decorrelation,5,0.07791098,0.05051522,0.027395763,-0.051854644,-0.18700865,-0.09806245,-0.06634861,0.07791098,0.016323438,0.05051522
75486533,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(C=C2)C(=O)N)OCC,w/o decorrelation,5,0.0830088,0.05045166,0.032557145,-0.059277933,-0.1885804,-0.100836806,-0.06390245,0.0830088,0.02011293,0.05045166
49760440,B1(OC(C(O1)(C)C)(C)C)C2=CC(=NC=C2)C(=O)N,w/o decorrelation,5,0.07761399,0.046466183,0.031147804,-0.04981729,-0.18537225,-0.09738017,-0.06771048,0.07761399,0.017177885,0.046466183
74889551,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(C=C2F)C#N)OCC,w/o decorrelation,5,0.08784429,0.050823864,0.037020426,-0.066571616,-0.19577603,-0.10675149,-0.075594686,0.08784429,0.019027617,0.050823864
49760390,B1(OC(C(O1)(C)C)(C)C)C2=CC(=NC=C2F)OC,w/o decorrelation,5,0.07707767,0.050317097,0.026760574,-0.04963426,-0.18846065,-0.09976323,-0.07275461,0.07707767,0.015040231,0.050317097
2734618,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)C(=O)OCC,w/o decorrelation,5,0.08161804,0.04794562,0.033672422,-0.05703438,-0.1807535,-0.0959501,-0.06257108,0.08161804,0.019147528,0.04794562
72220924,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CN=C2)CN,w/o decorrelation,5,0.076059274,0.044120874,0.0319384,-0.04666312,-0.18394156,-0.09553286,-0.064773336,0.076059274,0.015911689,0.044120874
53216798,B1(OC(C(O1)(C)C)(C)C)C2=CN(C=C2)S(=O)(=O)C3=CC=C(C=C3)C,w/o decorrelation,5,0.08415934,0.045889176,0.03827016,-0.060638458,-0.1868861,-0.104016766,-0.06745151,0.08415934,0.016462035,0.045889176
59612998,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CN=C2)OC(C)C,w/o decorrelation,5,0.07982957,0.04516748,0.034662094,-0.05111767,-0.18542147,-0.09681538,-0.06380414,0.07982957,0.017414002,0.04516748
45786007,B1(OC(C(O1)(C)C)(C)C)C2=CC(=NC=C2)OCC,w/o decorrelation,5,0.08073851,0.041796938,0.03894157,-0.049674924,-0.18670744,-0.09910266,-0.06350022,0.08073851,0.019190678,0.041796938
86723220,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(C=C2)OC)C3=C(C=C(C=C3)S(=O)(=O)CC)F,w/o decorrelation,5,0.09847532,0.046220426,0.052254897,-0.08081701,-0.1950435,-0.11043493,-0.066298306,0.09847532,0.024289552,0.046220426
74891085,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(C=C2F)C#N)OCCOC,w/o decorrelation,5,0.09282616,0.046535503,0.046290655,-0.0717492,-0.19903222,-0.10717355,-0.069519125,0.09282616,0.022153635,0.046535503
17750238,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(C=C2)Cl)C(F)(F)F,w/o decorrelation,5,0.085337155,0.043624848,0.041712306,-0.0614619,-0.17486301,-0.09697104,-0.06007893,0.085337155,0.023612663,0.043624848
53398498,B1(OC(C(O1)(C)C)(C)C)C2=NC(=CC=C2)C(=O)OC(C)(C)C,w/o decorrelation,5,0.08912837,0.043112963,0.046015404,-0.061543763,-0.18282191,-0.10185164,-0.06563049,0.08912837,0.021630656,0.043112963
88974757,B(C1=CC=C(C=C1)[N+](=O)[O-])(C2=CC=C(C=C2)[N+](=O)[O-])/C(=C(\COC)/C3=CC=C(C=C3)C)/C4=CC=C(C=C4)[N+](=O)[O-],w/o decorrelation,1,0.14102414,0.07548539,0.06553875,0.14102414,-0.044089347,-0.025924835,-0.09522328,-0.10165281,-0.06630309,0.07548539
10966610,B(C/C=C(\C)/CCCC)(OC(C)C)OC(C)C,w/o decorrelation,1,0.14615183,0.0760366,0.07011522,0.14615183,-0.04465132,-0.026395569,-0.09465895,-0.10369774,-0.067258984,0.0760366
3579067,B(N1C(=CC(=N1)C)C)N2C(=CC(=N2)C)C,w/o decorrelation,7,0.10177689,0.011129554,0.09064734,0.011129554,-0.15702634,-0.11529424,-0.11654211,-0.026210977,-0.021605754,0.10177689
87881988,B(C1=C(C=CC(=C1F)C2=CC=CN2)F)(C3=C(C=CC(=C3F)C4=CC=CN4)F)C5=C(C=C(C(=C5F)C6=CC=CN6)CCCC)F,w/o decorrelation,5,0.16144395,0.10341506,0.05802889,-0.13990818,-0.041499708,-0.09536011,-0.05694887,0.16144395,0.10341506,-0.057860263
13173740,B(C1CCCCC1)(C2CCCCC2)C(C)C(C)C,w/o decorrelation,2,0.17796622,0.050373998,0.12759222,-0.06498204,0.17796622,0.00894819,0.039176103,0.050373998,0.026831964,0.015840538
58412297,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CN=C2)C(=O)N(C)C,w/o decorrelation,5,0.07304035,0.050806016,0.022234336,-0.046855774,-0.18100993,-0.09079713,-0.06528072,0.07304035,0.014792578,0.050806016
57416495,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(N=C2)OC)[N+](=O)[O-],w/o decorrelation,5,0.07390099,0.05118967,0.022711322,-0.045287088,-0.18459864,-0.096081056,-0.06999025,0.07390099,0.015445493,0.05118967
53440242,B1(OC(C(O1)(C)C)(C)C)C2=C(N(N=C2C)CC)C,w/o decorrelation,5,0.075775236,0.05244504,0.023330197,-0.0493196,-0.18033612,-0.09585726,-0.073455594,0.075775236,0.014046383,0.05244504
71282299,B1(OC(C(O1)(C)C)(C)C)C2=C(N(N=C2C)CC(=O)OC(C)(C)C)C,w/o decorrelation,5,0.08405019,0.05545549,0.028594702,-0.061070282,-0.18052536,-0.1013004,-0.074498445,0.08405019,0.017044736,0.05545549
403431,B1(OC(C(O1)(C)C)(C)C)C=CC(=O)OC,w/o decorrelation,5,0.07129199,0.06294907,0.008342922,-0.04393744,-0.162669,-0.08509761,-0.06766284,0.07129199,0.01622834,0.06294907
72213448,B1(OC(C(O1)(C)C)(C)C)C2=CC(=NN2)C(F)(F)F,w/o decorrelation,5,0.07665849,0.040382143,0.036276344,-0.04565866,-0.17666802,-0.0920344,-0.063610435,0.07665849,0.01852137,0.040382143
72221041,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(C=C2)OCOC,w/o decorrelation,5,0.07794616,0.041883774,0.03606239,-0.04669053,-0.18241107,-0.09540532,-0.062720515,0.07794616,0.018465186,0.041883774
67250670,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)OCC3=CN=C(C=C3)OC,w/o decorrelation,5,0.08419879,0.039230138,0.04496865,-0.05739198,-0.18909192,-0.10154992,-0.0641337,0.08419879,0.020766785,0.039230138
45786166,B1(OC(C(O1)(C)C)(C)C)C2=CC(=NC(=N2)C3CC3)C4=CN=CS4,w/o decorrelation,5,0.08410131,0.033371914,0.050729398,-0.051255062,-0.18684445,-0.09475746,-0.06272166,0.08410131,0.025279626,0.033371914
44755206,B1(OC(C(O1)(C)C)(C)C)C2=C(C=C(C=C2)N)Cl,w/o decorrelation,5,0.075725675,0.042222727,0.033502948,-0.04554696,-0.17409587,-0.090502284,-0.060251944,0.075725675,0.017401934,0.042222727
66520603,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CN=C2)C3=CC(=CC=C3)C(F)(F)F,w/o decorrelation,5,0.082663335,0.038425367,0.044237968,-0.0594703,-0.17936398,-0.0925583,-0.055298533,0.082663335,0.020222045,0.038425367
72213955,B1(OC(C(O1)(C)C)(C)C)C2=NC=CC(=C2Cl)C(F)(F)F,w/o decorrelation,5,0.08286285,0.042737525,0.04012532,-0.057336476,-0.17133018,-0.09324527,-0.061984263,0.08286285,0.02281887,0.042737525
45786389,B1(OC(C(O1)(C)C)(C)C)C2=NC=C(C=C2)C3=CC=CC=C3C,w/o decorrelation,5,0.08197122,0.035450317,0.046520904,-0.05277225,-0.18474007,-0.0954939,-0.059122965,0.08197122,0.019911904,0.035450317
66931659,B(C1=CC=CC=C1)(C2=CC=CC=C2)/C(=C\C3=NC4=CC=CC=C4C=C3)/C5=CC=CC=C5,w/o decorrelation,1,0.12854595,0.067087755,0.0614582,0.12854595,-0.046977486,-0.035134565,-0.083502755,-0.09047755,-0.055849016,0.067087755
