cid,smiles,method,assigned_prototype,max_prototype_similarity,second_prototype_similarity,similarity_gap,known_additive_max_similarity,novelty_score,nearest_known_additive_index,nearest_known_additive_name,nearest_known_additive_smiles,nearest_known_additive_hybridization,nearest_known_additive_functional_groups,prototype_1_similarity,prototype_2_similarity,prototype_3_similarity,prototype_4_similarity,prototype_5_similarity,prototype_6_similarity,prototype_7_similarity
71420187,B(C1=C(C2=CC=CC=C2C=C1)C3=CC=CC4=CC=CC=C43)(C5=C(C(=C(C(=C5F)F)F)F)F)C6=C(C(=C(C(=C6F)F)F)F)F,PCL encoder only,6,0.80668235,0.095500834,0.7111815,0.30303030303030304,0.696969696969697,56,TPFPB,B(C1=C(C(=C(C(=C1F)F)F)F)F)(C2=C(C(=C(C(=C2F)F)F)F)F)C3=C(C(=C(C(=C3F)F)F)F)F,SP2,benzene ring,-0.21684434,-0.21854758,-0.26848698,-0.17779239,0.095500834,0.80668235,-0.3047742
53216808,B1(OC(C(O1)(C)C)(C)C)C2=C(C(=C(C=C2)C(F)(F)F)F)F,PCL encoder only,6,0.7558862,0.0024563458,0.75342983,0.391304347826087,0.6086956521739131,12,SOFPB,[Si](C)(C)(C(C)(C)C)OC=1C=CC(=C(C1)B1OC(C)(C)C(C)(C)O1)F,SP2,benzene ring; boronate (B-O),-0.17444141,-0.1476468,-0.23359093,-0.13887943,0.0024563458,0.7558862,-0.2681401
18373965,B(C1=C(C(=C(C(=C1F)F)F)F)F)(OC)OC,PCL encoder only,6,0.79859746,0.074205324,0.7243921,0.42105263157894735,0.5789473684210527,56,TPFPB,B(C1=C(C(=C(C(=C1F)F)F)F)F)(C2=C(C(=C(C(=C2F)F)F)F)F)C3=C(C(=C(C(=C3F)F)F)F)F,SP2,benzene ring,-0.18245351,-0.20031591,-0.28131852,-0.16263089,0.074205324,0.79859746,-0.30920103
45786207,[2H]C([2H])([2H])OC1=CC=CC=C1C2=NC(=CS2)B3OC(C(O3)(C)C)(C)C,PCL encoder only,6,0.7693023,0.024106072,0.7451962,0.2978723404255319,0.7021276595744681,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.1987582,-0.15427977,-0.23753193,-0.13611802,0.024106072,0.7693023,-0.28570935
45786121,[2H]C([2H])([2H])C1=CC=C(C=C1)C2=NC(=CS2)B3OC(C(O3)(C)C)(C)C,PCL encoder only,6,0.77340955,0.032389175,0.7410204,0.3181818181818182,0.6818181818181819,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.2057524,-0.15604898,-0.2443498,-0.14512609,0.032389175,0.77340955,-0.28593606
45090773,B(C1=C(C=CC=C1F)F)(F)F,PCL encoder only,6,0.74256647,-0.03110801,0.7736745,0.2962962962962963,0.7037037037037037,124,2F-PBF,FC1=NC=CC=C1.FB(F)F,SP2,None,-0.14578411,-0.094716184,-0.21368757,-0.07144001,-0.03110801,0.74256647,-0.27608445
85613962,B(C1=C(C(=C(C(=C1F)F)F)F)F)(SC)SC,PCL encoder only,6,0.7867037,0.050188437,0.7365153,0.42105263157894735,0.5789473684210527,56,TPFPB,B(C1=C(C(=C(C(=C1F)F)F)F)F)(C2=C(C(=C(C(=C2F)F)F)F)F)C3=C(C(=C(C(=C3F)F)F)F)F,SP2,benzene ring,-0.16879962,-0.1789177,-0.26479602,-0.15303981,0.050188437,0.7867037,-0.29994145
45786132,[2H]C([2H])([2H])C1=CC(=CC=C1)C2=NC(=CS2)B3OC(C(O3)(C)C)(C)C,PCL encoder only,6,0.76848143,0.025567384,0.742914,0.2916666666666667,0.7083333333333333,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.20827319,-0.15240343,-0.240766,-0.14053257,0.025567384,0.76848143,-0.2803446
45786134,[2H]C([2H])([2H])C1=CC=CC=C1C2=NC(=CS2)B3OC(C(O3)(C)C)(C)C,PCL encoder only,6,0.77154946,0.028577814,0.74297166,0.3111111111111111,0.6888888888888889,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.20184323,-0.1572182,-0.23596875,-0.13965811,0.028577814,0.77154946,-0.2896983
45786203,[2H]C([2H])([2H])OC1=CC=C(C=C1)C2=NC(=CS2)B3OC(C(O3)(C)C)(C)C,PCL encoder only,6,0.7688852,0.025692705,0.7431925,0.3111111111111111,0.6888888888888889,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.20719327,-0.14811446,-0.24650873,-0.13791522,0.025692705,0.7688852,-0.2856452
