cid,smiles
2760603,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)OC(F)(F)F
24208794,B1(OC(C(O1)(C)C)(C)C)C2=C(N=CC=C2)OCC(F)(F)F
72219062,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CN=C2N)C(F)(F)F
11314119,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC(=C2)Br)C(F)(F)F
45785894,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(C=N2)C3=CN=C(N=C3)N
56973263,B1(OC(C(O1)(C)C)(C)C)C2=CC3=C(N2)C(=CC=C3)C(F)(F)F
45785702,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)C3=NNN=N3
75487178,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC(=C2)N)OC(F)(F)F
12716805,B(C(C)(C)C)(C(C)(C)C)C(C)(C)C
59151337,B1(OC(C(O1)(C)C)(C)C)C2=C3C=C(NC3=CC=C2)C(F)(F)F
67382626,B1(OC(C(O1)(C)C)(C)C)C2=C(C(=NC=C2)F)F
140062,B(OCCC)(Cl)Cl
46739459,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(N=C2)OC)C(F)(F)F
45786412,B1(OC(C(O1)(C)C)(C)C)C2=NC=C(C=C2)C3=CN=C(N=C3)N
66521250,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CN=C2)N3C=CC=N3
56973151,B1(OC(C(O1)(C)C)(C)C)C2=C(C=C(C=C2F)OC)F
17750464,B1(OC(C(O1)(C)C)(C)C)C2=NC=C(C=C2)C(F)(F)F
58004614,B1(OC(C(O1)(C)C)(C)C)C2=C(N(N=C2C)CCOC)C
72221123,B1(OC(C(O1)(C)C)(C)C)C2=C(C=C(C=C2F)Cl)F
53440242,B1(OC(C(O1)(C)C)(C)C)C2=C(N(N=C2C)CC)C
45785911,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(C=N2)N3C=CC(=N3)C
45785971,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(C=N2)N3C=C(N=C3)C
86202055,B1(OB(OB(O1)C2=CC=C(C=C2)OC(F)(F)F)C3=CC=C(C=C3)OC(F)(F)F)C4=CC=C(C=C4)OC(F)(F)F
86722806,B1(OC(C(O1)(C)C)(C)C)C2=C(C(=CC(=C2F)OC)OC)F
