cid,smiles
15181925,B1(OC(C(O1)(C)C)(C)C)/C=C/CCCCC
20458675,B(CCCCCCCCCCCCC)(CCCCCCCCCCCCC)CCCCCCCCCCCCC
70793233,B(C1=CC=C(C=C1)C)(C2=CC=C(C=C2)C)/C(=C(\COC)/C3=CC=CC=C3)/C4=CC=C(C=C4)C
11668180,B(C1=CC(=C(C=C1)C)Cl)(C2=CC(=C(C=C2)C)Cl)OCC3=NC=CN3CC
54278664,B(N1C=CC(=N1)CCC)(N2C=CC(=N2)CCC)N3C=CC(=N3)CCC
57938417,B(=O)C1=C2C=CC3=CC=CC4=C3C2=C(C=C1)C=C4
22968834,B(C1=C(C(=C(C(=C1F)F)F)F)F)(C2=C(C(=C(C(=C2F)F)F)F)F)OC
68979,B(C)(C)C
58436953,B(C)(C)C1=CN=CN=C1
14957138,B(/C=C/CCCC)(C(C)C)C(C)C
87208548,B(C1=CC=C(C=C1)C2=CC=CC=C2)(C3=CC=C(C=C3)C4=CC=CC=C4)/C(=C\C5=C(N=C(C(=N5)C)/C=C(\B(C6=CC=C(C=C6)C7=CC=CC=C7)C8=CC=C(C=C8)C9=CC=CC=C9)/C1=CC=C(C=C1)C1=CC=CC=C1)C)/C1=CC=C(C=C1)C1=CC=CC=C1
12474731,B(C1CCCC1)(C2CCCC2)/C(=C(/CCCC)\[Se]C3=CC=CC=C3)/C4CCCC4
70793366,B(C1=CC=C(C=C1)F)(C2=CC=C(C=C2)F)/C(=C\C3=CC=CS3)/C4=CC=C(C=C4)F
69425390,B(OCC1=CN=NN1CC2=CC=CC=C2)(OC3=CC(=C(C=C3)C)Cl)OC4=CC(=C(C=C4)C)Cl
58437011,B(C)(C)C1=CC=NC=C1
23115800,B(C1=CC=C(C2=CC=CC=C12)C3=C4C=CC=CC4=C(C5=CC=CC=C53)C6=CC=CC=C6)(C7=C(C=C(C=C7C)C)C)C8=C(C=C(C=C8C)C)C
70849023,B(C1=CC=C(C=C1)F)(C2=CC=C(C=C2)F)/C(=C(\CC)/C3=CC=C(C=C3)C)/C4=CC=C(C=C4)F
13778641,B(C1CCCCC1)(C2CCCCC2)/C(=C/CCl)/CCl
21732502,[B-](OC(=O)C)(OC(=O)C)(F)F
58343817,B(C)(C)C1=CC=C(C=C1)CC2=NN=CO2
59390466,B(C1=CC(=C2C=CC3=C4C2=C1C=CC4=C(C=C3)C)C)(C5=C(C=C(C=C5C)C)C)C6=C(C=C(C=C6C)C)C
13843842,B(/C=C/C(=C)C)(C1CCCCC1)C2CCCCC2
60135740,B(C1=C(C(=C(C(=C1F)F)F)C)F)(C2=C(C(=C(C(=C2F)F)F)F)F)C3=C(C(=C(C(=C3F)F)F)F)F
91546757,B(C1=C(C(=C(C(=C1F)F)F)F)F)(C2=C(C(=C(C(=C2F)F)F)F)F)C(C3=CC=CC=C3)(C4=CC=C(C=C4)C5=C(C(=C(C(=C5F)F)F)F)F)C6=CC=C(C=C6)C7=C(C(=C(C(=C7F)F)F)F)F
88003523,B(OC1=C(C(=C(C(=C1F)C2=C(C(=C(C(=C2F)C)F)F)F)F)F)F)(OC3=C(C(=C(C(=C3F)C4=C(C(=C(C(=C4F)C)F)F)F)F)F)F)OC5=C(C(=C(C(=C5F)C6=C(C(=C(C(=C6F)C)F)F)F)F)F)F
76071442,B(C#CCC1=CC=CC=C1)(N2C(=CC(=C2/C(=C\3/C(=CC(=N3)C)C)/C)C)C)F
13600684,B(CCCCCC)(CCCCCC)/C(=C(\CCCCCC)/C1(OCCO1)CCC)/CCCCCC
70793420,B(C1=CC=C(C=C1)F)(C2=CC=C(C=C2)F)/C(=C(/C3CCCCC3)\C4=CC=CC=C4OC)/C5=CC=C(C=C5)F
138247,B(C)(C)OC
12841191,B(/C=C/C)(OCCCC)OCCCC
89752857,B(OC1=C(C2=C(C(=C1F)F)C(=C(C(=C2F)F)F)F)F)(OC3=C(C4=C(C(=C3F)F)C(=C(C(=C4F)F)F)F)F)OC5=C(C(=C(C(=C5F)F)F)F)F
13258659,B(C1CCCCC1)(C2CCCCC2)/C(=C/CCCC)/C(C)C
67656900,B(C1=CC=CC=C1)(OC2=NN=NN2C(C3=CC=CC=C3)(C4=CC=CC=C4)C5=CC=CC=C5)OC6=NN=NN6C(C7=CC=CC=C7)(C8=CC=CC=C8)C9=CC=CC=C9
59390453,B(C1=CC(=C2C=CC3=C4C2=C1C=CC4=C(C=C3)C5=CC=C(C=C5)C)C6=CC=C(C=C6)C)(C7=C(C=C(C=C7C)C)C)C8=C(C=C(C=C8C)C)C
17901506,B(C1=CC=CC=C1)(C(F)(F)F)C(F)(F)F
59420151,B(C)(C)C1=CN(N=C1)C
23572308,B(C)(OC1=CC=CC2=CC=CC=C21)OC3=CC=CC4=CC=CC=C43
11108841,B(/C=C/C(C)(C)C)([C@H]1CCC[C@@H]1C2=CC=CC=C2)OCC
21880957,B(C1=CC(=C(C(=C1F)F)F)F)(C2=CC(=C(C(=C2F)F)F)F)C3=CC(=C(C(=C3F)F)F)F
58289229,B(C1=CC=C(C=C1)F)(C2=C(C=C(C=C2C)C)C)C3=C(C(=C(C(=C3F)F)F)F)F
11039159,B(N1C(=CC=C1/C(=C\2/C=CC(=N2)C3=CC=C(C=C3)F)/C4=CC=C(C=C4)I)C5=CC=C(C=C5)F)(F)F
88974806,B(C1=CC=C(C=C1)[N+](=O)[O-])(C2=CC=C(C=C2)[N+](=O)[O-])/C(=C(\CCOC)/C3=CC=CC=C3)/C4=CC=C(C=C4)[N+](=O)[O-]
22369691,B(C1=CC=C(C=C1)F)(C2=CC=C(C=C2)F)OC(C3=CC=C(C=C3)Cl)(C4=CC=CC=C4Cl)C5=CN=CN=C5
20646115,B(CC)(C1=CC=CC2=CC=CC=C12)C3=C(C=C(C=C3C)C)C
59390449,B(C1=C2C=CC3=C(C=C(C4=C3C2=C(C=C1)C=C4)C5=CC=CC=C5)C6=CC=CC=C6)(C7=C(C=C(C=C7C)C)C)C8=C(C=C(C=C8C)C)C
24978372,B(/C=C/C#CCCCC)(OC(C)C)OC(C)C
59561005,B(C1=CC2=C(C=C1)C3=C(C2)C=C(C=C3)C)(C4=CC5=C(C=C4)C6=C(C5)C=C(C=C6)C)C7=CC8=C(C=C7)C9=C(C8)C=C(C=C9)C
15887310,B(OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F)(OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F)OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F
14142817,B(/C=C\C1CCCC1)(OC(C)C)OC(C)C
11003335,B(CCCCCCCCCC)(CCC/C=C\CCCCC)C(C)(C)C(C)C
