id,label
159716300,8
2733267,8
172196861,8
88636994,8
59793206,8
133555019,9
90100563,9
142724134,9
104706163,9
142770032,9
3718925,9
57497274,9
133677038,9
101211587,9
61983747,9
87969531,9
61534616,9
130120206,9
142644243,9
67451969,9
141638825,9
61534858,9
151788480,9
113453629,9
83140904,9
69840352,9
23642215,9
22125373,9
144444187,9
173791157,9
133553332,10
129827657,10
158856703,10
174451148,10
141039601,10
139978266,10
139184224,10
137329273,10
133553437,10
54378249,10
161025276,10
163520236,10
139978260,10
158451825,10
175925721,10
156653939,10
157696159,10
157149111,10
102171819,10
140574342,10
176228906,10
176060373,10
133624549,10
141052439,10
90188650,10
174143821,1
144944988,1
53363146,1
157923656,1
3851700,1
142796699,1
44248997,1
68788799,1
161164570,1
140945674,1
173880814,1
174052176,1
175450077,1
176025405,1
135741511,1
174594313,1
143261672,1
73995598,1
57497325,1
168145417,1
147735805,1
147577798,1
73995877,1
173885888,1
72725510,1
91882870,2
21121943,2
142706009,2
172778183,2
173619067,2
139939892,2
160523941,2
176208324,2
174055240,2
159548571,2
142782146,2
160470288,2
53398387,2
161543268,2
175527391,2
91882703,2
139964932,2
53216339,2
57416437,2
57862284,2
133634742,2
133673662,2
157606669,2
133618529,2
154586403,2
165985665,3
68421762,3
107400814,3
143178748,3
161299667,3
106929998,3
13173746,3
46739639,3
159846556,3
61533260,3
144269038,3
157111252,3
141346485,3
54970951,3
107458646,3
54970482,3
61593255,3
43145284,3
79710435,3
144269033,3
64745789,3
79710662,3
45791104,3
62547695,3
161848464,3
54526800,4
65327741,4
68063957,4
140100933,4
103489565,4
103489562,4
55141469,4
142783705,4
61533732,4
61533795,4
79700262,4
89412452,4
160835929,4
129853672,4
172750549,4
18367604,4
158086895,4
57281417,4
18702714,4
86277912,4
64044174,4
123918003,4
145776172,4
140162812,4
70541952,4
158070243,5
58301869,5
143005394,5
172995741,5
173714423,5
174189294,5
168310943,5
173154362,5
140831238,5
16749624,5
158165053,5
19007629,5
13797432,5
173857942,5
157593382,5
20645156,5
114931,5
20581844,5
145054074,5
175255981,5
157547466,5
131486635,5
173223754,5
158862675,5
173888273,5
12621,6
175308659,6
56972906,6
123545893,6
44558163,6
141299601,6
68788548,6
57416341,6
23676307,6
170906933,6
144854221,6
67451144,6
140405392,6
139672662,6
88515042,6
123973025,6
87766868,6
141073252,6
133677042,6
152363391,6
174876069,6
173226698,6
170899474,6
176125252,6
129803879,6
167560995,7
160426604,7
168919645,7
168919857,7
165772326,7
174052137,7
173834754,7
175885232,7
50913071,7
24863023,7
171040515,7
44631905,7
159624375,7
173834736,7
154639135,7
153277737,7
59410778,7
9984326,7
170747969,7
161662174,7
174150933,7
174146217,7
154639139,7
173836228,7
141643214,7
162237257,8
74888828,8
56776655,8
162008748,8
159493860,8
71106314,8
89593870,8
171410543,8
169003141,8
159395486,8
17981435,8
163353602,8
140982081,8
142626533,8
164664952,8
161026360,8
158160736,8
154145578,8
158250539,8
170776805,8
172633509,8
139778166,8
160226706,8
158054182,8
67927454,8
68557462,9
46739015,9
157804963,9
90100553,9
140017527,9
53216555,9
61534893,9
61534650,9
83139937,9
142849565,9
21112916,9
65204063,9
67306182,9
56973072,9
61534412,9
144630487,9
139864474,9
57655298,9
171586058,9
150895411,9
44755182,9
62984330,9
172754060,9
160202639,9
66520421,9
172731296,10
134904420,10
87864687,10
15400622,10
172787658,10
141006609,10
140258098,10
139192246,10
133554603,10
172798746,10
91057892,10
45785580,10
172400087,10
141052249,10
158552728,10
171480522,10
70293496,10
166071907,10
142657767,10
160581727,10
122395336,10
151094047,10
164522545,10
12985927,10
159013917,10
160313950,1
68787492,1
168531588,1
173884794,1
158889984,1
141650258,1
2773470,1
168441428,1
140861747,1
3864554,1
157267000,1
166432521,1
89424473,1
144376540,1
140037369,1
163342927,1
176099875,1
168860939,1
142605591,1
161761376,1
57416259,1
91239919,1
173138009,1
130141582,1
166430774,1
11334071,2
157785614,2
18504242,2
160998846,2
172808314,2
154706124,2
67672664,2
21984740,2
141700063,2
158594370,2
173643805,2
172787309,2
157976732,2
174732567,2
140551224,2
173858061,2
164892032,2
139986323,2
46870114,2
160526662,2
21959890,2
175326848,2
167515850,2
145812804,2
174006780,2
61532787,3
81527011,3
43592055,3
174105225,3
107394501,3
123310028,3
63216908,3
82928961,3
124631291,3
557961,3
65713168,3
68788595,3
63273990,3
104490520,3
54970821,3
68787491,3
123657519,3
63865725,3
161353474,3
600840,3
61534396,3
133555275,3
133635928,3
43145268,3
125458014,3
144269179,4
164186176,4
63548349,4
106454205,4
131391421,4
62265553,4
61534013,4
172776900,4
53397909,4
157111148,4
164187009,4
89593994,4
175033512,4
44204091,4
142675523,4
86749940,4
59259715,4
101837485,4
175316140,4
17841250,4
172794298,4
12566843,4
159087355,4
173019373,4
129805352,4
89760221,5
173825278,5
165776149,5
167601575,5
142772029,5
150077242,5
174913891,5
89829153,5
165774272,5
145983965,5
57416324,5
174478845,5
175542388,5
162203121,5
68535048,5
145822714,5
138455166,5
165773750,5
123723856,5
174904756,5
6336339,5
162225770,5
140880242,5
159489924,5
11423873,5
53243640,6
75406441,6
167737951,6
165741772,6
87259359,6
170998638,6
87572944,6
85994226,6
133555235,6
106705305,6
169546293,6
87484295,6
23692556,6
57416987,6
89952420,6
133062607,6
2736203,6
165991416,6
43145300,6
106705304,6
22495721,6
161301676,6
115514488,6
168987249,6
44518801,6
125298752,7
159007033,7
161153925,7
158626552,7
173834527,7
173834720,7
140808056,7
175396762,7
163919508,7
145293995,7
168073560,7
175634345,7
10347040,7
137656511,7
129668873,7
153277774,7
53941436,7
175584461,7
53354790,7
173772453,7
58625765,7
164148379,7
57971998,7
157838971,7
159826495,7
74892345,8
57655463,8
142764161,8
173787248,8
172686313,8
140682886,8
68016425,8
12475657,8
157289384,8
102530678,8
43810868,8
161347721,8
168309099,8
99773322,8
54380442,8
145812632,8
160570647,8
161081949,8
161405380,8
2763085,8
173894248,8
158842123,8
160608984,8
173368228,8
81527586,8
58429933,9
46738806,9
61533351,9
54969337,9
175819776,9
65327739,9
49760509,9
163770459,9
3516902,9
81744184,9
154599230,9
114484460,9
67296496,9
99903634,9
174362941,9
57742409,9
172143412,9
86612372,9
64206114,9
86645333,9
57655237,9
71310117,9
145072841,9
61533683,9
43327871,9
157519012,10
141052459,10
23396042,10
157492577,10
176236592,10
22456524,10
45788900,10
133554892,10
22993044,10
59207554,10
133553370,10
172838845,10
150849523,10
172400078,10
141598139,10
141042876,10
123884052,10
139928053,10
166071908,10
66966677,10
139147738,10
87882011,10
157915729,10
100930312,10
67082438,10
169082287,1
157312014,1
64206119,1
140945676,1
134691231,1
131873104,1
173813849,1
2773306,1
89303342,1
157205463,1
44119660,1
44474782,1
18979395,1
167866367,1
155582935,1
145945333,1
168317766,1
73995441,1
57655494,1
99738065,1
54464468,1
161553458,1
130141634,1
140276033,1
157818578,1
131676837,2
164893335,2
21352340,2
165983558,2
133625264,2
174965083,2
58314156,2
72720422,2
173008365,2
73894303,2
173858145,2
173301916,2
157635902,2
176122443,2
160814375,2
139170414,2
53216545,2
16217922,2
146035332,2
12544981,2
123283899,2
157350391,2
160176470,2
173154833,2
136178,2
65599604,3
61571843,3
18754990,3
65327824,3
88897795,3
83139838,3
54970743,3
54969038,3
61533331,3
144269157,3
140285735,3
58414047,3
64775096,3
174117485,3
81526890,3
134889877,3
63236779,3
63972357,3
79707032,3
144269063,3
55167000,3
54970572,3
65327480,3
79182257,3
70257862,3
104706129,4
130141518,4
107754388,4
54968879,4
61591418,4
24767694,4
173371456,4
62265370,4
107754347,4
104564399,4
114674714,4
88813714,4
175340019,4
140934080,4
54968931,4
69590886,4
61533452,4
114674592,4
45087451,4
57416326,4
12496359,4
55255976,4
160817793,4
88577022,4
20612786,4
158698440,5
57805178,5
173231344,5
118753671,5
59903597,5
142772066,5
148866420,5
165997561,5
60008817,5
21675884,5
90373646,5
160144746,5
175492216,5
53362656,5
16684265,5
12643932,5
74765799,5
159552948,5
168592502,5
140945677,5
165775202,5
160379581,5
142772061,5
124706236,5
86103060,5
174006789,6
175308663,6
79706953,6
131699870,6
173004162,6
155689867,6
102565211,6
149913748,6
61632040,6
66323606,6
86643092,6
10898754,6
65536594,6
159062238,6
143678855,6
160540355,6
139621625,6
61491360,6
162105458,6
140792761,6
23688172,6
167654990,6
74890636,6
172858960,6
23670988,6
174051421,7
165382080,7
158626551,7
153277677,7
175396799,7
159765606,7
166034832,7
173881557,7
157515366,7
173834678,7
145293988,7
173882816,7
173834529,7
173881436,7
153277828,7
173834729,7
155530631,7
173881696,7
91274426,7
166034834,7
163701441,7
53373375,7
44129697,7
175396756,7
159736073,7
72220397,8
3772704,8
68787359,8
154330198,8
172795660,8
161946489,8
66570706,8
161475008,8
160265894,8
175473888,8
67903745,8
160900516,8
161190064,8
61534517,8
164895440,8
158021017,8
63217075,8
163890722,8
175445115,8
166112912,8
162169818,8
101913439,8
158576480,8
17903273,8
175881178,8
63457762,9
157649060,9
160433371,9
89560817,9
155689835,9
174720465,9
53216556,9
145377098,9
46739739,9
107882716,9
62673436,9
73996305,9
70186304,9
121601210,9
65327536,9
102668820,9
87552453,9
18980076,9
61533624,9
91882655,9
53435584,9
142767760,9
70277698,9
102668826,9
79700941,9
102050209,10
173225358,10
100974003,10
172406613,10
173225385,10
174451145,10
172095933,10
85766699,10
141045174,10
18400458,10
85749946,10
160041124,10
88085269,10
174984815,10
176139234,10
141052485,10
45788909,10
141251377,10
133553459,10
49758673,10
133553346,10
141700213,10
145682048,10
140102771,10
68032632,10
160489065,1
140758434,1
157826793,1
90349177,1
131332607,1
158096280,1
67290288,1
168523511,1
168522232,1
62381768,1
89714853,1
141348496,1
167666888,1
87574030,1
143365500,1
160762264,1
160592415,1
172311221,1
140766250,1
176082919,1
167727392,1
90348454,1
90277224,1
73996152,1
164644613,1
22933146,2
2763092,2
130058723,2
133634831,2
158685220,2
173424652,2
172750015,2
129628442,2
155642695,2
172725643,2
174818624,2
173041511,2
133616243,2
172791422,2
173858177,2
174713865,2
172808195,2
160681792,2
164894024,2
159502615,2
91882787,2
17750512,2
57341967,2
133678240,2
173123430,2
79900545,3
66369972,3
64161633,3
125469779,3
81331671,3
61533072,3
141655759,3
68063880,3
144269252,3
123671037,3
70976081,3
79700265,3
82748956,3
10998582,3
133555339,3
44478845,3
80223944,3
90423056,3
61597383,3
103537522,3
172644247,3
114538978,3
13691694,3
99768847,3
67675944,3
68063908,4
104706036,4
65327342,4
99866937,4
74891340,4
61484131,4
65327495,4
79710361,4
172701461,4
174409802,4
58241912,4
175001332,4
175320087,4
172838178,4
174900719,4
63705126,4
13302952,4
144268944,4
68590565,4
158115853,4
167728152,4
54401512,4
116496392,4
140162938,4
139844209,4
71680693,5
160728860,5
89829110,5
74765718,5
165830103,5
145994264,5
173799174,5
57805103,5
158157327,5
175519521,5
173925760,5
86695010,5
147989434,5
5049666,5
20205593,5
173712672,5
142772055,5
70009566,5
13161067,5
22157839,5
164619528,5
165829398,5
23591256,5
165869271,5
88189088,5
91882883,6
166080701,6
68786146,6
170999028,6
44891060,6
91882917,6
173127417,6
72212118,6
142432705,6
64567756,6
56776602,6
63675274,6
168726,6
167582025,6
153984626,6
87578279,6
139026926,6
11147536,6
170875288,6
131730732,6
173100610,6
159369624,6
137964158,6
129322263,6
139621613,6
67175870,7
59267356,7
159868591,7
169434887,7
159866136,7
173881698,7
158299566,7
159613710,7
168073558,7
153277724,7
70085388,7
153277811,7
175396734,7
173860321,7
145107327,7
119081240,7
173881412,7
140880207,7
173897188,7
89905246,7
10321558,7
89686377,7
165982008,7
142596342,7
168141065,7
78412,8
123202968,8
164895112,8
68749925,8
142425359,8
124630184,8
58281759,8
158755367,8
67927266,8
159728726,8
141438358,8
88394211,8
141192501,8
155620229,8
123373354,8
162214680,8
161078302,8
87674214,8
90937793,8
139836069,8
57416356,8
139777956,8
53438332,8
159522190,8
163860413,8
161286466,9
123724827,9
164959300,9
83052726,9
167737986,9
107306973,9
152581262,9
68084778,9
61533242,9
4187664,9
54969287,9
89821132,9
81527118,9
104706138,9
55119961,9
70792682,9
113722603,9
67212303,9
154105671,9
61533582,9
140655032,9
102856429,9
63701985,9
155887762,9
102168907,9
161799479,10
102524129,10
172712992,10
133554965,10
176015928,10
174655982,10
141052386,10
141042394,10
141299613,10
141045122,10
141052229,10
133554881,10
159268573,10
174472897,10
139978235,10
139978236,10
16218038,10
58689243,10
159343295,10
161198848,10
4372779,10
56776673,10
154704011,10
133553303,10
142787195,10
175483938,1
43145341,1
11264019,1
143045582,1
57536091,1
168652597,1
4197360,1
163375173,1
127028102,1
141348517,1
152629003,1
159763897,1
73995479,1
134817913,1
175202263,1
159461366,1
121013953,1
73995566,1
60146115,1
73995774,1
157190791,1
53739073,1
99738078,1
140784408,1
44886929,1
133632984,2
86602887,2
140551220,2
59456403,2
59456397,2
70187206,2
158950281,2
22933033,2
129646310,2
172758946,2
21225549,2
129632160,2
68545629,2
57347167,2
139135637,2
172818648,2
157584597,2
129917076,2
158878865,2
163510833,2
159377471,2
173039392,2
155673051,2
133679227,2
102444399,2
163647638,3
61533143,3
163996010,3
54970585,3
75409868,3
62721184,3
165997847,3
143540367,3
55226442,3
157433352,3
116322339,3
173724439,3
64251808,3
64738186,3
63865019,3
133615860,3
61532753,3
23116058,3
17822900,3
103501639,3
82892172,3
165830594,3
54970467,3
55270575,3
104490495,3
18328412,4
129915947,4
104706089,4
63216514,4
104706119,4
10652702,4
139270898,4
70636060,4
172238609,4
174063177,4
61534098,4
79710878,4
86756799,4
142148647,4
142787458,4
55225612,4
175055882,4
23157253,4
89593953,4
81061421,4
89593924,4
159132485,4
82938643,4
68234336,4
22866163,4
71680855,5
129628310,5
158147007,5
154639182,5
174150807,5
90088331,5
174698302,5
58301610,5
163828444,5
44300553,5
168590683,5
140223097,5
175535430,5
175138626,5
173017949,5
142772041,5
160358719,5
171855006,5
53405471,5
86577648,5
67418,5
446122,5
173868246,5
134693682,5
165999651,5
154052315,6
174283939,6
160696384,6
75406443,6
129966282,6
91882936,6
133622470,6
175388928,6
159476061,6
22633511,6
160875481,6
101101374,6
65327677,6
66827664,6
145829968,6
63216990,6
173666987,6
89946524,6
65536406,6
23690856,6
141700052,6
176472827,6
139062234,6
142696191,6
67452323,6
161480183,7
165773470,7
67432773,7
57619043,7
72702595,7
159021569,7
173881503,7
168300410,7
160813254,7
175396803,7
154639185,7
174051630,7
175396779,7
173834637,7
164111609,7
173596262,7
163507107,7
162650433,7
168677851,7
173860320,7
173771291,7
155607143,7
69672663,7
153277815,7
154705127,7
145608846,8
159554348,8
90156469,8
134889584,8
164667519,8
57655233,8
158632290,8
157221430,8
163855990,8
151300241,8
143060412,8
141118450,8
67927251,8
170984910,8
160367000,8
161841012,8
159421068,8
173643298,8
23279098,8
88182922,8
176429361,8
71280820,8
173757067,8
151191189,8
58581723,8
62548622,9
66603316,9
61986328,9
159686024,9
79705764,9
137330543,9
145641945,9
174056120,9
57416346,9
18373955,9
154685145,9
89133285,9
160367491,9
80054171,9
133672054,9
140276270,9
44119819,9
61533533,9
106792375,9
66520964,9
65203521,9
104792587,9
64204673,9
162238833,9
88897811,9
89784706,10
140410302,10
172748018,10
100930309,10
141960532,10
141012082,10
172400129,10
22638103,10
175080850,10
88192502,10
133553354,10
165049539,10
139179895,10
172402098,10
87198142,10
133551749,10
139978282,10
163342923,10
88175806,10
87093417,10
141042760,10
172845942,10
56776682,10
170715060,10
161030830,10
49855378,1
144923700,1
119083742,1
101381189,1
22709991,1
87124318,1
156594457,1
158778310,1
142689505,1
2773310,1
90196043,1
16217687,1
73995435,1
174027240,1
140276016,1
175049237,1
53398500,1
67482281,1
20872341,1
127051616,1
71617231,1
166430800,1
155744459,1
79850771,1
142763722,1
133634834,2
170897132,2
173437257,2
168434727,2
54089245,2
72216272,2
21124856,2
160382664,2
133630539,2
159397581,2
157898677,2
174452685,2
172805908,2
175294821,2
162238867,2
68244405,2
61534664,2
153536368,2
132277125,2
160321130,2
159679156,2
173034121,2
45121637,2
175075501,2
165771894,2
101633974,3
43592054,3
55066445,3
3104710,3
54970934,3
165997251,3
159188347,3
164945898,3
68064386,3
144269322,3
165985049,3
62860482,3
124629022,3
79710064,3
23021406,3
63972166,3
79183039,3
161864155,3
161551538,3
157915499,3
61597385,3
64118407,3
80186673,3
144269111,3
133634800,3
140100752,4
104706113,4
53216393,4
66722917,4
139879443,4
61533343,4
171612958,4
86278096,4
63690506,4
141581497,4
173154225,4
103284634,4
64189772,4
167731560,4
53670185,4
89595922,4
67274775,4
173323422,4
140276051,4
174689824,4
20675576,4
87522023,4
137347492,4
172634139,4
142632543,4
158704215,5
173881480,5
101698826,5
158003424,5
140880269,5
161262091,5
147331307,5
168310692,5
57805077,5
158244273,5
148136483,5
173657300,5
53362597,5
14325393,5
173965727,5
164958511,5
169353963,5
53362790,5
142772014,5
173066585,5
23393411,5
68534429,5
123389439,5
173685750,5
160519948,5
163333311,6
139062236,6
153320821,6
46738067,6
87405179,6
170519696,6
160496246,6
61534373,6
161176445,6
70669982,6
170984323,6
17859894,6
115514513,6
168845973,6
146821733,6
139621666,6
159130648,6
64567959,6
158317564,6
159462878,6
159570616,6
140102693,6
72771042,6
157053506,6
67414193,6
161345950,7
173713586,7
158586956,7
173617948,7
159383689,7
53981516,7
158601119,7
168073632,7
165382078,7
173972857,7
174052001,7
88144208,7
143235784,7
57643753,7
174046950,7
157714960,7
168919978,7
155532231,7
70273966,7
123167037,7
133054533,7
153311277,7
165774177,7
173836331,7
161195087,7
157594119,8
68788700,8
131621526,8
140267624,8
173095050,8
141412451,8
68525112,8
145683679,8
517389,8
157734415,8
69419216,8
162115420,8
173372799,8
154637564,8
57623763,8
67406986,8
172396327,8
12122740,8
162111287,8
18355927,8
79710870,8
162026244,8
158037075,8
160586662,8
157515440,8
59412026,9
173573363,9
91217135,9
67451637,9
145641940,9
158289477,9
148905596,9
22172837,9
68893464,9
79706585,9
161633799,9
156625710,9
160221031,9
130115710,9
159296070,9
168190217,9
142761090,9
86097450,9
57497290,9
107882705,9
102856428,9
18519325,9
143678753,9
101101201,9
81331584,9
172728652,10
172686279,10
155766675,10
139166147,10
15875499,10
15520533,10
162353354,10
141052502,10
140727650,10
141042775,10
141042740,10
133553323,10
140006298,10
172772801,10
71420187,10
133554837,10
141052245,10
153756827,10
141042834,10
133553504,10
163325229,10
101844929,10
133671994,10
172396291,10
172728011,10
3021600,1
129629079,1
144923708,1
160750221,1
53363147,1
73995550,1
138991720,1
142764062,1
169448559,1
73995973,1
137795772,1
102148488,1
5184599,1
73996153,1
163369810,1
157491735,1
73995859,1
160169131,1
158425065,1
387443,1
133627397,1
99738157,1
147453191,1
21088116,1
73996258,1
44558139,2
133634769,2
164895681,2
159195171,2
10728721,2
119085145,2
172795453,2
174725544,2
174725559,2
140898141,2
22959485,2
162081370,2
173215676,2
159569316,2
175041180,2
173165927,2
170843454,2
18522822,2
175292828,2
164895562,2
155689876,2
168092758,2
21083658,2
71565299,2
174787826,2
161556608,3
61533003,3
143682627,3
114341870,3
114341877,3
12435230,3
107912925,3
65204016,3
82928553,3
79700239,3
44228272,3
61534153,3
79709826,3
140484172,3
157867277,3
65327966,3
64251603,3
3056362,3
145563763,3
161652976,3
42628795,3
66520541,3
71206348,3
65282992,3
65327391,3
69286216,4
66783357,4
61533015,4
79482194,4
61533756,4
65327605,4
160291308,4
81062343,4
106454206,4
173128670,4
143111914,4
162220,4
79705742,4
12046584,4
168442797,4
158818309,4
155897579,4
66692124,4
153532853,4
72220489,4
15568383,4
144269026,4
54970642,4
172764922,4
77583308,4
58301812,5
176036740,5
175211715,5
175578949,5
87199192,5
140880283,5
157905922,5
160967982,5
88371464,5
123569493,5
157236526,5
169268661,5
44224181,5
57805157,5
174052610,5
13797433,5
140339196,5
175717648,5
157056660,5
160742049,5
87823916,5
150843162,5
140880300,5
173844590,5
173137331,5
141204286,6
133676413,6
170998758,6
159944265,6
173666986,6
165759759,6
72771055,6
142752329,6
