similarity,random,model,proto_1,proto_0,proto_2,proto_3,proto_6,proto_4,proto_5
0.2984861883902012,1.5178104932828032,1.499877142616e-311,0.0,0.0,0.0,0.0,3.892032912502316e-176,0.0,0.0
0.3004288994018596,1.5233173548650987,4.7315866461102275e-307,0.0,0.0,0.0,0.0,1.293649337318579e-173,0.0,0.0
0.3023716104135179,1.5289480090302507,1.3839887463774383e-302,0.0,0.0,0.0,0.0,4.1215552446931196e-171,0.0,0.0
0.3043143214251762,1.5346906361478838,3.753472817839909e-298,0.0,0.0,0.0,0.0,1.2586654843919734e-168,0.0,0.0
0.30625703243683455,1.540531637503238,9.438636428069381e-294,0.0,0.0,0.0,0.0,3.684379186998505e-166,0.0,0.0
0.3081997434484929,1.5464557285952218,2.200699902923873e-289,0.0,0.0,0.0,0.0,1.0337684619440985e-163,0.0,0.0
0.3101424544601512,1.55244610231,4.7576041085644194e-285,0.0,0.0,0.0,0.0,2.780272493755442e-161,0.0,0.0
0.3120851654718096,1.5584846687873144,9.536566007281539e-281,0.0,0.0,0.0,0.0,7.167319142229375e-159,0.0,0.0
0.3140278764834679,1.5645523719625287,1.7724431746972255e-276,0.0,0.0,0.0,0.0,1.77105313735284e-156,0.0,0.0
0.31597058749512624,1.570629575355657,3.054425613387064e-272,0.0,0.0,0.0,0.0,4.194807996130717e-154,0.0,0.0
0.31791329850678457,1.5766965024108732,4.880497259547695e-268,0.0,0.0,0.0,0.0,9.523540040909373e-152,0.0,0.0
0.3198560095184429,1.5827337103158845,7.230631795240861e-264,0.0,0.0,0.0,0.0,2.072481934762933e-149,0.0,0.0
0.3217987205301012,1.58872257143775,9.93268006212944e-260,0.0,0.0,0.0,0.0,4.3230404977910197e-147,0.0,0.0
0.3237414315417596,1.5946457338592743,1.2651297166632376e-255,0.0,0.0,0.0,0.0,8.643592032494156e-145,0.0,0.0
0.32568414255341793,1.6004875323482162,1.4941096463011552e-251,0.0,0.0,0.0,0.0,1.656554870978245e-142,0.0,0.0
0.32762685356507626,1.6062343235625092,1.6360971456748848e-247,0.0,0.0,0.0,0.0,3.043155945133735e-140,0.0,0.0
0.3295695645767346,1.6118747242575986,1.6611747504081603e-243,0.0,0.0,0.0,7.0027e-319,5.358578797736673e-138,0.0,0.0
0.3315122755883929,1.6173997383346366,1.563873409347717e-239,0.0,0.0,0.0,1.09798031113e-313,9.04445256604259e-136,0.0,0.0
0.33345498660005124,1.6228027671597507,1.3651121840127586e-235,0.0,0.0,0.0,1.559518014498093e-308,1.4632631187136759e-133,0.0,0.0
0.3353976976117096,1.6280795069445098,1.1048822805698149e-231,0.0,0.0,0.0,2.00656582360569e-303,2.269186948211923e-131,0.0,0.0
0.33734040862336795,1.6332277462722788,8.291728041298236e-228,0.0,0.0,0.0,2.3387519142688974e-298,3.373075610210106e-129,0.0,0.0
0.3392831196350263,1.6382470852385043,5.769735885611917e-224,0.0,0.0,0.0,2.4693531433070796e-293,4.806069768155408e-127,0.0,0.0
0.3412258306466846,1.6431386043718332,3.722623736278743e-220,0.0,0.0,0.0,2.3618436176593244e-288,6.563908443006566e-125,0.0,0.0
0.34316854165834293,1.647904515883133,2.2270253971188763e-216,0.0,0.0,0.0,2.046390753113781e-283,8.592977379916565e-123,0.0,0.0
0.34511125267000126,1.6525478314067645,1.235334367866273e-212,0.0,0.0,0.0,1.6061869685899505e-278,1.0782855916547945e-120,0.0,0.0
