molecule_id,prototypes,molecule_name,UMAP_x,UMAP_y
68,2,['Na[B(hfip)4]'],-3.5772088,19.69087
123,2,['THFPB'],-3.6542034,19.51116
42,2,['LiFPB'],-4.217808,19.182566
25,2,['(C3HF6O)2B(C6F5)'],-1.2657926,15.029463
119,2,['ABA#1'],-3.5963247,19.557402
13,2,['(C3HF6O)2B(C6H5)'],-1.2857683,15.078664
93,2,['TTFEB'],-1.7221335,18.07346
17,2,['THFBuBO'],-3.5600104,19.735014
81,2,['(C6F12)O2B(C6H3F2)'],-1.002963,15.140662
108,2,['TTFB'],-1.746728,18.113663
46,2,['TFEB'],-1.720971,18.080626
90,2,['THFB'],-3.4522457,19.73511
118,2,['(C6F12)O2B(C6H5)'],-0.9942688,15.12628
63,2,['B(HFIP)3'],-3.5593412,19.602339
99,2,['TMF'],-3.4934576,19.702177
125,2,['THB'],-3.578774,19.524529
68000,2,[],-3.4557738,19.608902
123000,2,[],-3.4521444,19.620628
42000,2,[],-4.22457,19.208357
25000,2,[],-3.212488,19.033644
119000,2,[],-3.395356,19.772268
93000,2,[],-1.6680682,18.129187
17000,2,[],-3.520515,19.821274
108000,2,[],-1.6480956,18.092207
90000,2,[],-3.362204,19.655296
63000,2,[],-3.6506455,19.544357
99000,2,[],-3.4888036,19.694378
125000,2,[],-3.1622486,19.10519
68001,2,[],-3.5388105,19.674898
123001,2,[],-3.3999517,19.759916
42001,2,[],-4.253566,19.23696
25001,2,[],-1.3184751,15.005828
119001,2,[],-3.6192124,19.46903
13001,2,[],-1.2440538,15.084807
93001,2,[],-1.7198825,18.058617
17001,2,[],-3.641192,19.759674
81001,2,[],-1.0854937,15.124687
108001,2,[],-1.6671102,18.001738
46001,2,[],-1.8050448,18.131933
90001,2,[],-3.9973924,19.13799
118001,2,[],-0.9401994,15.076115
63001,2,[],-4.0039167,19.146593
99001,2,[],-4.024949,19.24103
125001,2,[],-3.9877956,19.141558
68010,2,[],-3.7912726,19.14382
123010,2,[],-3.2271054,19.072191
42010,2,[],-4.216344,19.192162
25010,2,[],-1.2315613,15.062069
119010,2,[],-3.3083417,19.007055
93010,2,[],-1.785337,18.033358
