trial,epoch,prototype,umap_1,umap_2
8,279,3,6.2458954,21.359745
8,279,4,12.37094,19.95877
8,279,5,10.474598,-11.524512
8,279,6,1.9818459,-11.352672
8,279,7,9.401642,12.617821
8,280,1,3.2573895,18.405563
8,280,2,9.1437,21.610584
8,280,3,6.260167,21.359291
8,280,4,12.399877,19.972082
8,280,5,10.476211,-11.541973
8,280,6,1.9909637,-11.319771
8,280,7,9.401453,12.616687
8,281,1,3.3118126,18.414448
8,281,2,9.15976,21.639431
8,281,3,6.3040233,21.39467
8,281,4,12.396204,19.98104
8,281,5,10.472211,-11.567883
8,281,6,1.99536,-11.289387
8,281,7,9.346515,12.665476
8,282,1,3.3291714,18.422373
8,282,2,9.181416,21.675941
8,282,3,6.347786,21.42149
8,282,4,12.420512,19.9948
8,282,5,10.459392,-11.63716
8,282,6,2.0003486,-11.256678
8,282,7,9.37556,12.6504345
8,283,1,3.3557136,18.426224
8,283,2,9.20972,21.70944
8,283,3,6.350263,21.422737
8,283,4,12.473439,20.046051
8,283,5,10.467746,-11.633266
8,283,6,2.0056407,-11.242096
8,283,7,9.288148,12.7050905
8,284,1,3.378852,18.398535
8,284,2,9.19678,21.70299
8,284,3,6.390468,21.446892
8,284,4,12.50672,20.076927
8,284,5,10.489165,-11.6216545
8,284,6,2.0128374,-11.2135935
8,284,7,9.312625,12.70053
8,285,1,3.4265373,18.433867
8,285,2,9.216256,21.729614
8,285,3,6.43685,21.477884
8,285,4,12.558428,20.128042
8,285,5,10.466087,-11.690314
8,285,6,2.0153055,-11.202435
8,285,7,9.262027,12.747992
8,286,1,3.4679592,18.439083
8,286,2,9.210376,21.728096
8,286,3,6.503551,21.538494
8,286,4,12.503984,20.071209
8,286,5,10.462982,-11.71003
8,286,6,2.031473,-11.1532545
8,286,7,9.253105,12.7554245
8,287,1,3.4833293,18.442657
8,287,2,9.207022,21.729546
8,287,3,6.520982,21.550505
8,287,4,12.567566,20.13082
8,287,5,10.467747,-11.716073
8,287,6,2.0242648,-11.14325
8,287,7,9.228948,12.774955
8,288,1,3.4754949,18.421747
8,288,2,9.2082615,21.737442
8,288,3,6.4978275,21.515823
8,288,4,12.540579,20.101522
8,288,5,10.466294,-11.743717
8,288,6,2.0251374,-11.130293
8,288,7,9.20149,12.80855
8,289,1,3.5106866,18.454706
8,289,2,9.225368,21.762014
8,289,3,6.528522,21.539778
8,289,4,12.607597,20.166647
8,289,5,10.466654,-11.759987
8,289,6,2.0307417,-11.113072
8,289,7,9.186968,12.815112
8,290,1,3.552017,18.473822
8,290,2,9.2349825,21.775745
8,290,3,6.526366,21.537033
8,290,4,12.631793,20.187769
8,290,5,10.469069,-11.777919
8,290,6,2.0332186,-11.112912
8,290,7,9.225467,12.789163
8,291,1,3.5585606,18.47716
8,291,2,9.246601,21.796373
8,291,3,6.5416594,21.537199
8,291,4,12.649836,20.205345
8,291,5,10.470679,-11.793604
8,291,6,2.0380573,-11.109065
8,291,7,9.164219,12.84901
8,292,1,3.5783482,18.49444
8,292,2,9.254948,21.803593
8,292,3,6.5467973,21.540401
8,292,4,12.679094,20.23065
8,292,5,10.472821,-11.800515
8,292,6,2.0251799,-11.087021
8,292,7,9.116825,12.8861065
8,293,1,3.5484896,18.446514
8,293,2,9.266893,21.818262
8,293,3,6.559262,21.54015
8,293,4,12.710218,20.259714
8,293,5,10.4700575,-11.839272
8,293,6,2.054038,-11.026837
8,293,7,9.108129,12.90734
8,294,1,3.60178,18.500723
8,294,2,9.276843,21.830889
8,294,3,6.557776,21.531994
8,294,4,12.709743,20.261465
8,294,5,10.4670315,-11.878787
8,294,6,2.0402138,-11.043468
8,294,7,9.092015,12.916765
8,295,1,3.6090312,18.52113
8,295,2,9.294177,21.856897
8,295,3,6.5904436,21.502224
8,295,4,12.725595,20.274311
8,295,5,10.476871,-11.836287
8,295,6,2.0420008,-11.068531
8,295,7,9.100062,12.901363
8,296,1,3.672749,18.532188
8,296,2,9.304367,21.869734
8,296,3,6.563232,21.531096
8,296,4,12.766501,20.315321
8,296,5,10.4781275,-11.840331
8,296,6,2.0281022,-11.0747
8,296,7,9.093513,12.914338
8,297,1,3.6245549,18.523598
8,297,2,9.303206,21.860209
8,297,3,6.566041,21.534979
8,297,4,12.744592,20.29245
8,297,5,10.478593,-11.840791
8,297,6,2.0334387,-11.067472
8,297,7,9.075507,12.935152
8,298,1,3.6510925,18.518541
8,298,2,9.3304,21.88381
8,298,3,6.5637937,21.541552
8,298,4,12.741654,20.286972
8,298,5,10.481135,-11.85076
8,298,6,2.0427287,-11.060672
8,298,7,9.060712,12.949124
8,299,1,3.6321952,18.512821
8,299,2,9.298457,21.85005
8,299,3,6.601891,21.547321
8,299,4,12.731829,20.280313
8,299,5,10.480447,-11.852288
8,299,6,2.0279534,-11.07907
8,299,7,9.092243,12.918983
8,300,1,3.660989,18.53876
8,300,2,9.299741,21.852839
8,300,3,6.595574,21.566698
8,300,4,12.7172165,20.262945
8,300,5,10.480191,-11.846734
8,300,6,2.0335684,-11.066578
8,300,7,9.044588,12.953901
9,1,1,-3.7743511,9.1911
9,1,2,-6.976833,4.6915636
9,1,3,-3.5444028,11.421456
9,1,4,9.435653,-4.8861217
9,1,5,17.102814,-2.8694122
9,1,6,10.934506,2.4670715
9,1,7,3.6010575,13.087424
9,2,1,-3.7503045,9.212872
9,2,2,-6.9684963,4.68339
9,2,3,-3.5362775,11.423641
9,2,4,9.421396,-4.886299
9,2,5,17.104542,-2.8657224
9,2,6,10.922663,2.4824662
9,2,7,3.5807598,13.075612
9,3,1,-3.7590628,9.204577
9,3,2,-6.978224,4.678262
9,3,3,-3.543171,11.404388
9,3,4,9.415645,-4.9207616
9,3,5,17.1177,-2.8485224
9,3,6,10.910942,2.5206487
9,3,7,3.5783374,13.091142
9,4,1,-3.752356,9.195259
9,4,2,-6.9275837,4.6412964
9,4,3,-3.5322642,11.404587
9,4,4,9.439042,-4.903147
9,4,5,17.114305,-2.8626904
9,4,6,10.926926,2.4890814
9,4,7,3.4719932,13.203685
9,5,1,-3.7696252,9.191362
9,5,2,-6.966524,4.6910777
9,5,3,-3.5474324,11.411662
9,5,4,9.422486,-4.892268
9,5,5,17.109951,-2.8630722
9,5,6,10.910445,2.5229113
9,5,7,3.5823672,13.096836
9,6,1,-3.7752151,9.191592
9,6,2,-6.9896154,4.7001786
9,6,3,-3.5176325,11.414078
9,6,4,9.425607,-4.931546
9,6,5,17.097048,-2.870244
9,6,6,10.942194,2.4748409
9,6,7,3.566066,13.10711
9,7,1,-3.7757545,9.200659
9,7,2,-6.9928155,4.713761
9,7,3,-3.5440433,11.448759
9,7,4,9.423686,-4.874832
9,7,5,17.08959,-2.8789272
9,7,6,10.930306,2.467189
9,7,7,3.5665348,13.050421
9,8,1,-3.8328655,9.132562
9,8,2,-7.007223,4.7180142
9,8,3,-3.5400422,11.4374
9,8,4,9.425517,-4.852089
9,8,5,17.079165,-2.894258
9,8,6,10.954913,2.453267
9,8,7,3.5649526,13.056189
9,9,1,-3.8101,9.125592
9,9,2,-7.022047,4.722183
9,9,3,-3.5409884,11.442952
9,9,4,9.364781,-4.7951407
9,9,5,17.061766,-2.9137816
9,9,6,10.930005,2.469679
9,9,7,3.5592573,13.065842
9,10,1,-3.8170981,9.148363
9,10,2,-7.0755224,4.785088
9,10,3,-3.5502284,11.42453
9,10,4,9.41829,-4.8201
9,10,5,17.07008,-2.9175377
9,10,6,10.976366,2.4276872
9,10,7,3.5403018,13.03422
9,11,1,-3.8410766,9.125271
9,11,2,-7.0563817,4.7614126
9,11,3,-3.5283108,11.490441
9,11,4,9.404238,-4.787067
9,11,5,17.042074,-2.9310234
9,11,6,10.993031,2.3929322
9,11,7,3.5347106,13.042461
9,12,1,-3.8743892,9.099935
9,12,2,-7.0316358,4.746047
9,12,3,-3.518865,11.510885
9,12,4,9.415259,-4.7701883
9,12,5,17.018816,-2.960818
9,12,6,11.00687,2.3574672
9,12,7,3.5229325,12.991235
9,13,1,-3.8869493,9.122442
9,13,2,-7.0703564,4.7574987
9,13,3,-3.5520177,11.481712
9,13,4,9.407366,-4.738776
9,13,5,17.006742,-2.966893
9,13,6,11.027362,2.3263047
9,13,7,3.5223534,12.976578
9,14,1,-3.9012341,9.085301
9,14,2,-7.094877,4.763181
9,14,3,-3.4997158,11.566967
9,14,4,9.414551,-4.725057
9,14,5,16.979996,-2.9931214
9,14,6,11.04921,2.3005922
9,14,7,3.493254,12.926158
9,15,1,-3.9082935,9.0518
9,15,2,-7.125274,4.7924047
9,15,3,-3.498435,11.568876
9,15,4,9.405627,-4.7106853
9,15,5,16.959497,-3.0162556
9,15,6,11.056406,2.2755094
9,15,7,3.4669921,12.908067
9,16,1,-3.9365385,9.067603
9,16,2,-7.1474257,4.807073
9,16,3,-3.4838336,11.600468
9,16,4,9.410845,-4.6656036
9,16,5,16.93953,-3.0308938
9,16,6,11.063362,2.2449563
9,16,7,3.4497776,12.91188
9,17,1,-3.9841042,9.0071
9,17,2,-7.1731386,4.821093
9,17,3,-3.4567215,11.640088
9,17,4,9.399324,-4.6454096
9,17,5,16.943193,-3.0391798
9,17,6,11.029979,2.264316
9,17,7,3.4386618,12.881341
9,18,1,-3.9694939,9.02958
9,18,2,-7.2127857,4.8422527
9,18,3,-3.4417906,11.638245
9,18,4,9.394644,-4.6064086
9,18,5,16.885542,-3.081813
9,18,6,11.092107,2.194862
9,18,7,3.3847945,12.820841
9,19,1,-3.9738903,8.976074
9,19,2,-7.2430143,4.855136
9,19,3,-3.4209998,11.706549
9,19,4,9.329528,-4.523416
9,19,5,16.879017,-3.0889328
9,19,6,11.107192,2.1667373
9,19,7,3.36068,12.807684
9,20,1,-4.0053725,8.956264
9,20,2,-7.262745,4.880211
9,20,3,-3.4136972,11.725112
9,20,4,9.376938,-4.533139
9,20,5,16.858837,-3.1207814
9,20,6,11.12811,2.1228268
9,20,7,3.37555,12.755105
9,21,1,-4.016068,8.944162
9,21,2,-7.2972717,4.9167333
9,21,3,-3.3979356,11.758085
9,21,4,9.398225,-4.5390697
9,21,5,16.816952,-3.1460824
9,21,6,11.165082,2.063919
9,21,7,3.3548253,12.714631
9,22,1,-4.028926,8.948854
9,22,2,-7.3057895,4.9432077
9,22,3,-3.3814762,11.778486
9,22,4,9.391529,-4.5100517
9,22,5,16.777475,-3.173205
9,22,6,11.144623,2.0582144
9,22,7,3.3223507,12.667801
9,23,1,-4.0430846,8.88164
9,23,2,-7.354433,4.9434237
9,23,3,-3.3558266,11.811716
9,23,4,9.391641,-4.4920897
9,23,5,16.724026,-3.2246892
9,23,6,11.139903,2.0620432
9,23,7,3.294733,12.586912
9,24,1,-4.084632,8.865759
9,24,2,-7.366304,4.96828
9,24,3,-3.3365273,11.835544
9,24,4,9.38705,-4.459239
9,24,5,16.727743,-3.2100084
9,24,6,11.174879,1.9989568
9,24,7,3.2665477,12.565457
9,25,1,-4.1152406,8.830637
9,25,2,-7.3871136,4.9928937
9,25,3,-3.3704062,11.843752
9,25,4,9.34511,-4.3915772
9,25,5,16.67097,-3.2635872
9,25,6,11.23843,1.9345163
9,25,7,3.2279189,12.461197
9,26,1,-4.119774,8.805417
9,26,2,-7.468351,5.029287
9,26,3,-3.3181808,11.901605
9,26,4,9.361047,-4.336024
9,26,5,16.668406,-3.2547429
9,26,6,11.24464,1.8977301
9,26,7,3.227138,12.4077015
9,27,1,-4.1538787,8.741017
9,27,2,-7.443356,5.018812
9,27,3,-3.2964094,11.932538
9,27,4,9.403931,-4.4218698
9,27,5,16.613884,-3.3132322
9,27,6,11.261095,1.8677717
9,27,7,3.20204,12.355496
9,28,1,-4.162731,8.730727
9,28,2,-7.48404,5.040454
9,28,3,-3.2499697,11.999809
9,28,4,9.362568,-4.3520627
9,28,5,16.622581,-3.290698
9,28,6,11.283983,1.824886
9,28,7,3.2024474,12.31118
9,29,1,-4.153985,8.725306
9,29,2,-7.50193,5.05132
9,29,3,-3.2728465,11.992616
9,29,4,9.342645,-4.356307
9,29,5,16.631262,-3.2659662
9,29,6,11.296998,1.7885313
9,29,7,3.1963813,12.237913
9,30,1,-4.230467,8.647906
9,30,2,-7.5034704,5.0640974
9,30,3,-3.2990484,12.033658
9,30,4,9.306026,-4.270622
9,30,5,16.57423,-3.3297007
9,30,6,11.295311,1.7857052
9,30,7,3.1843462,12.216972
9,31,1,-4.2319336,8.64097
9,31,2,-7.558807,5.1002336
9,31,3,-3.232074,12.079704
9,31,4,9.281663,-4.299906
9,31,5,16.520594,-3.3609214
9,31,6,11.334722,1.7521963
9,31,7,3.2026646,12.049164
9,32,1,-4.2490635,8.603088
9,32,2,-7.5870757,5.100378
9,32,3,-3.2318153,12.109871
9,32,4,9.223333,-4.2464514
9,32,5,16.5134,-3.3571436
9,32,6,11.281956,1.7369988
9,32,7,3.1815886,12.124713
9,33,1,-4.274347,8.568744
9,33,2,-7.625429,5.1117115
9,33,3,-3.219893,12.12689
9,33,4,9.252549,-4.2654757
9,33,5,16.500368,-3.3640032
9,33,6,11.3878355,1.6338882
9,33,7,3.1652534,12.064884
9,34,1,-4.289058,8.550616
9,34,2,-7.671686,5.1482863
9,34,3,-3.209522,12.153191
9,34,4,9.208322,-4.2522607
9,34,5,16.477793,-3.3916645
9,34,6,11.349046,1.6396134
9,34,7,3.16795,11.995305
9,35,1,-4.3511724,8.500065
9,35,2,-7.706108,5.151271
9,35,3,-3.1703656,12.194567
9,35,4,9.205294,-4.2519245
9,35,5,16.473019,-3.3849328
9,35,6,11.348865,1.6122895
9,35,7,3.1251006,11.937048
9,36,1,-4.3362927,8.491592
9,36,2,-7.7482557,5.171339
9,36,3,-3.1650293,12.225185
9,36,4,9.166591,-4.2347064
9,36,5,16.42086,-3.38103
9,36,6,11.361133,1.576389
9,36,7,3.2178092,11.855074
9,37,1,-4.3485904,8.460379
9,37,2,-7.819179,5.205751
9,37,3,-3.1651146,12.25177
9,37,4,9.125743,-4.2281694
9,37,5,16.396225,-3.3772368
9,37,6,11.367827,1.546583
9,37,7,3.0986083,11.839784
9,38,1,-4.364032,8.44601
9,38,2,-7.8336177,5.174972
9,38,3,-3.098841,12.331882
9,38,4,9.086258,-4.212851
9,38,5,16.341051,-3.3853824
9,38,6,11.392888,1.4678713
9,38,7,3.1649065,11.828239
9,39,1,-4.3723598,8.432323
9,39,2,-7.9123287,5.2323556
9,39,3,-3.1193857,12.345596
9,39,4,9.059178,-4.2034183
9,39,5,16.345966,-3.386357
9,39,6,11.390185,1.474224
9,39,7,3.1650586,11.78642
9,40,1,-4.41042,8.401381
9,40,2,-7.9592867,5.2492385
9,40,3,-3.1174455,12.354872
9,40,4,8.979226,-4.1702886
9,40,5,16.286264,-3.3539817
9,40,6,11.382747,1.4318105
9,40,7,3.1825066,11.735408
9,41,1,-4.4320507,8.361676
9,41,2,-7.9916596,5.275531
9,41,3,-3.099879,12.38764
9,41,4,8.981012,-4.180539
9,41,5,16.238682,-3.3391986
9,41,6,11.411115,1.3778348
9,41,7,3.165261,11.6862135
9,42,1,-4.4685163,8.332851
9,42,2,-8.039789,5.288389
9,42,3,-3.0817616,12.426045
9,42,4,8.972128,-4.1760216
9,42,5,16.22061,-3.3155475
9,42,6,11.442155,1.3202276
9,42,7,3.164899,11.61781
9,43,1,-4.4811535,8.316784
9,43,2,-8.064303,5.301381
9,43,3,-3.0799747,12.446973
9,43,4,8.886938,-4.154031
9,43,5,16.16917,-3.2893188
9,43,6,11.460442,1.3370016
9,43,7,3.1844108,11.5994625
9,44,1,-4.5294175,8.298938
9,44,2,-8.155694,5.3501854
9,44,3,-3.0532374,12.487093
9,44,4,8.93053,-4.1729603
9,44,5,16.15964,-3.2621276
9,44,6,11.474809,1.254434
9,44,7,3.163363,11.53033
9,45,1,-4.556616,8.273373
9,45,2,-8.175066,5.3419805
9,45,3,-3.0159602,12.5395775
9,45,4,8.915695,-4.158373
9,45,5,16.136303,-3.246369
9,45,6,11.503672,1.1840655
9,45,7,3.1494317,11.422878
9,46,1,-4.56373,8.247189
9,46,2,-8.273685,5.398278
9,46,3,-2.9998212,12.569216
9,46,4,8.851682,-4.1962757
9,46,5,16.109743,-3.2344017
9,46,6,11.51419,1.1741599
9,46,7,3.15672,11.436164
9,47,1,-4.5712166,8.249133
9,47,2,-8.304658,5.396302
9,47,3,-2.9668279,12.60767
9,47,4,8.80497,-4.18694
9,47,5,16.095652,-3.1724324
9,47,6,11.546981,1.0956581
9,47,7,3.1449156,11.3974
9,48,1,-4.6151032,8.200009
9,48,2,-8.353406,5.419703
9,48,3,-2.931394,12.661026
9,48,4,8.781803,-4.2053566
9,48,5,16.07086,-3.1503468
9,48,6,11.535084,1.0667483
9,48,7,3.138507,11.307073
9,49,1,-4.617926,8.18876
9,49,2,-8.426067,5.4359365
9,49,3,-2.9180691,12.677095
9,49,4,8.746553,-4.226361
9,49,5,16.04689,-3.1037667
9,49,6,11.576139,1.0249739
9,49,7,3.1390984,11.293583
9,50,1,-4.6388364,8.17268
9,50,2,-8.472745,5.4803176
9,50,3,-2.8928895,12.7042465
9,50,4,8.68152,-4.233269
9,50,5,16.035244,-3.1004848
9,50,6,11.610771,0.93765193
9,50,7,3.1130328,11.233658
9,51,1,-4.685955,8.155107
9,51,2,-8.541915,5.4479074
9,51,3,-2.875066,12.735988
9,51,4,8.646608,-4.292284
9,51,5,15.990954,-3.030708
9,51,6,11.625998,0.88897324
9,51,7,3.1090236,11.212738
9,52,1,-4.6971188,8.117935
9,52,2,-8.540586,5.461622
9,52,3,-2.8267167,12.762187
9,52,4,8.600996,-4.2706127
9,52,5,15.999841,-3.0285132
9,52,6,11.656438,0.85954714
9,52,7,3.079788,11.159463
9,53,1,-4.7203836,8.113591
9,53,2,-8.595835,5.482511
9,53,3,-2.8136423,12.785766
9,53,4,8.6259985,-4.281588
9,53,5,15.974587,-2.9572442
9,53,6,11.671474,0.8198468
9,53,7,3.051761,11.11667
9,54,1,-4.7415757,8.08837
9,54,2,-8.609023,5.487086
9,54,3,-2.7794423,12.794962
9,54,4,8.556792,-4.318385
9,54,5,15.943636,-2.9402146
9,54,6,11.686482,0.7521253
9,54,7,3.0426385,11.076283
9,55,1,-4.7665815,8.068758
9,55,2,-8.646271,5.5010357
9,55,3,-2.7626195,12.816511
9,55,4,8.579689,-4.3053436
9,55,5,15.938755,-2.9207125
9,55,6,11.738444,0.6804584
9,55,7,2.9726315,11.002697
9,56,1,-4.787784,8.062096
9,56,2,-8.660694,5.4789944
9,56,3,-2.735796,12.835311
9,56,4,8.56537,-4.3278584
9,56,5,15.937105,-2.883179
9,56,6,11.720702,0.65788484
9,56,7,2.9945452,10.995166
9,57,1,-4.835876,8.044505
9,57,2,-8.723335,5.52282
9,57,3,-2.728074,12.84261
9,57,4,8.541689,-4.328428
9,57,5,15.901643,-2.8597698
9,57,6,11.721094,0.6345022
9,57,7,2.9872165,10.987822
9,58,1,-4.8677106,8.023009
9,58,2,-8.778647,5.5184774
9,58,3,-2.7174034,12.86344
9,58,4,8.52771,-4.3515825
9,58,5,15.923789,-2.8259006
9,58,6,11.755062,0.57067156
9,58,7,2.9852157,10.984002
9,59,1,-4.9022136,8.005931
9,59,2,-8.816205,5.541352
9,59,3,-2.685191,12.862915
9,59,4,8.509844,-4.368143
9,59,5,15.90925,-2.7975152
9,59,6,11.767094,0.54053634
9,59,7,2.9611218,10.950936
9,60,1,-4.9365873,7.984689
9,60,2,-8.846381,5.5416756
9,60,3,-2.6475668,12.929879
9,60,4,8.473836,-4.3712163
9,60,5,15.92518,-2.7690067
9,60,6,11.787542,0.46408
9,60,7,2.9871147,10.954059
9,61,1,-4.9656405,7.98668
9,61,2,-8.89589,5.5715537
9,61,3,-2.6346977,12.862889
9,61,4,8.466546,-4.4104495
9,61,5,15.90585,-2.701988
9,61,6,11.76932,0.4864141
9,61,7,2.9218886,10.895644
9,62,1,-4.9593854,7.984656
9,62,2,-8.940125,5.555521
9,62,3,-2.6168652,12.851379
9,62,4,8.430406,-4.406241
9,62,5,15.902492,-2.7196145
9,62,6,11.846518,0.36904877
9,62,7,2.9181564,10.884101
9,63,1,-5.0417786,7.9679947
9,63,2,-8.970736,5.5666885
9,63,3,-2.5812747,12.899461
9,63,4,8.445877,-4.4266977
9,63,5,15.925444,-2.665995
9,63,6,11.829397,0.34962842
9,63,7,2.8719332,10.829247
9,64,1,-5.064261,7.990313
9,64,2,-9.034643,5.5674987
9,64,3,-2.5695572,12.82682
9,64,4,8.365195,-4.4608107
9,64,5,15.917236,-2.6161435
9,64,6,11.840215,0.2684679
9,64,7,2.8621607,10.812929
9,65,1,-5.0961504,8.01149
9,65,2,-9.063157,5.575135
9,65,3,-2.5332398,12.802862
9,65,4,8.33519,-4.481951
9,65,5,15.931399,-2.5866852
9,65,6,11.824391,0.2596231
9,65,7,2.8131568,10.74228
9,66,1,-5.126326,7.9940805
9,66,2,-9.103465,5.5769706
9,66,3,-2.5048661,12.779902
9,66,4,8.3091345,-4.5047083
9,66,5,15.93923,-2.558186
9,66,6,11.895676,0.20730197
9,66,7,2.8088586,10.744453
9,67,1,-5.1556125,7.990157
9,67,2,-9.144326,5.5791597
9,67,3,-2.4590507,12.755512
9,67,4,8.310662,-4.496357
9,67,5,15.945479,-2.4767482
9,67,6,11.911193,0.15807131
9,67,7,2.7784126,10.698679
9,68,1,-5.2142186,8.003907
9,68,2,-9.163287,5.5776896
9,68,3,-2.4685256,12.726053
9,68,4,8.264166,-4.529512
9,68,5,15.949532,-2.4545355
9,68,6,11.927569,0.11127404
9,68,7,2.756068,10.685749
9,69,1,-5.2588997,8.02509
9,69,2,-9.235605,5.5669723
9,69,3,-2.4354117,12.684372
9,69,4,8.218372,-4.5470095
9,69,5,15.93947,-2.4899616
9,69,6,11.953638,0.04430573
9,69,7,2.729842,10.644357
9,70,1,-5.304377,8.038963
9,70,2,-9.274982,5.5488048
9,70,3,-2.4209504,12.673431
9,70,4,8.225136,-4.5550013
9,70,5,15.961227,-2.3590806
9,70,6,11.992748,0.00011615214
9,70,7,2.7064893,10.624065
9,71,1,-5.354442,8.085037
9,71,2,-9.299957,5.53913
9,71,3,-2.3977315,12.632749
9,71,4,8.154952,-4.6051993
9,71,5,15.9620075,-2.3514957
9,71,6,11.983275,-0.01765734
9,71,7,2.7060204,10.617395
9,72,1,-5.4262676,8.097862
9,72,2,-9.322493,5.525897
9,72,3,-2.4322784,12.67774
9,72,4,8.163116,-4.6084113
9,72,5,15.968124,-2.3172956
9,72,6,11.969237,-0.0058862343
9,72,7,2.650688,10.553172
9,73,1,-5.387132,8.070741
9,73,2,-9.365128,5.5123973
9,73,3,-2.3659775,12.595
9,73,4,8.143513,-4.6107793
9,73,5,15.967761,-2.3011546
9,73,6,12.019216,-0.094041325
9,73,7,2.6547217,10.564998
9,74,1,-5.4394026,8.068233
9,74,2,-9.381105,5.503678
9,74,3,-2.3382182,12.532205
9,74,4,8.175786,-4.624592
9,74,5,15.976009,-2.224423
9,74,6,12.041541,-0.12761576
9,74,7,2.6434011,10.571426
9,75,1,-5.4843783,8.06425
9,75,2,-9.381582,5.530355
9,75,3,-2.264029,12.453055
9,75,4,8.097062,-4.6436505
9,75,5,15.977543,-2.197936
9,75,6,12.075745,-0.17832433
9,75,7,2.6369388,10.548305
9,76,1,-5.488843,8.090811
9,76,2,-9.410945,5.479238
9,76,3,-2.2965379,12.485775
9,76,4,8.07914,-4.654744
9,76,5,15.984906,-2.152354
9,76,6,12.099025,-0.21502395
9,76,7,2.6060567,10.515087
9,77,1,-5.533708,8.1091585
9,77,2,-9.454434,5.483856
9,77,3,-2.2616978,12.434366
9,77,4,8.057664,-4.65478
9,77,5,15.995773,-2.1012378
9,77,6,12.140776,-0.27996045
9,77,7,2.57793,10.5004635
9,78,1,-5.549435,8.105771
9,78,2,-9.46934,5.4462914
9,78,3,-2.2451766,12.449283
9,78,4,8.027613,-4.6855373
9,78,5,16.011122,-2.0712361
9,78,6,12.176364,-0.28345254
9,78,7,2.568844,10.474839
9,79,1,-5.5668983,8.123556
9,79,2,-9.504496,5.4201818
9,79,3,-2.238737,12.394879
9,79,4,7.9918566,-4.698368
9,79,5,16.002047,-2.050565
9,79,6,12.188413,-0.35782778
9,79,7,2.5266628,10.454966
9,80,1,-5.637802,8.132355
9,80,2,-9.519888,5.415861
9,80,3,-2.225429,12.349889
9,80,4,7.9378686,-4.7462707
9,80,5,16.02481,-1.9956803
9,80,6,12.247867,-0.43173528
9,80,7,2.5148005,10.433299
9,81,1,-5.5873895,8.092388
9,81,2,-9.541316,5.40289
9,81,3,-2.1927578,12.336907
9,81,4,7.933663,-4.7107196
9,81,5,16.023046,-1.9584638
9,81,6,12.26008,-0.4908655
9,81,7,2.4867396,10.410425
9,82,1,-5.6522455,8.158434
9,82,2,-9.5787325,5.3752117
9,82,3,-2.2111676,12.312106
9,82,4,7.9029307,-4.712865
9,82,5,16.033855,-1.894439
9,82,6,12.249516,-0.45978788
9,82,7,2.465116,10.38917
9,83,1,-5.612066,8.136189
9,83,2,-9.575038,5.3675723
9,83,3,-2.206818,12.261103
9,83,4,7.893642,-4.706604
9,83,5,16.031952,-1.8883097
9,83,6,12.337366,-0.5572914
9,83,7,2.4531658,10.368226
9,84,1,-5.7213945,8.180539
9,84,2,-9.5917635,5.3413224
9,84,3,-2.2081454,12.232656
9,84,4,7.8702035,-4.7102494
9,84,5,16.029242,-1.874039
9,84,6,12.383991,-0.6319424
9,84,7,2.4110086,10.330848
9,85,1,-5.7979236,8.205175
9,85,2,-9.638275,5.3051867
9,85,3,-2.188906,12.20047
9,85,4,7.892447,-4.664702
9,85,5,16.061861,-1.7913116
9,85,6,12.406952,-0.66620195
9,85,7,2.406644,10.329775
9,86,1,-5.82865,8.211099
9,86,2,-9.636147,5.304385
9,86,3,-2.1825118,12.150667
9,86,4,7.788098,-4.726
9,86,5,16.035625,-1.814004
9,86,6,12.447208,-0.71287537
9,86,7,2.42218,10.32004
9,87,1,-5.913827,8.289118
9,87,2,-9.677367,5.2674284
9,87,3,-2.189464,12.144676
9,87,4,7.793714,-4.728173
9,87,5,16.125887,-1.6832736
9,87,6,12.488817,-0.7637411
9,87,7,2.3650677,10.277076
9,88,1,-5.923769,8.265925
9,88,2,-9.683248,5.2599077
9,88,3,-2.184595,12.112526
9,88,4,7.768916,-4.7150292
9,88,5,16.097162,-1.6929454
9,88,6,12.506,-0.8068091
9,88,7,2.347313,10.256958
9,89,1,-5.9462276,8.289638
9,89,2,-9.712348,5.2682266
9,89,3,-2.1771579,12.088367
9,89,4,7.73623,-4.71471
9,89,5,16.119797,-1.6507028
9,89,6,12.539068,-0.8409473
9,89,7,2.3256142,10.242617
9,90,1,-5.969074,8.304834
9,90,2,-9.740651,5.2035017
9,90,3,-2.2028773,12.050081
9,90,4,7.7138534,-4.7026687
9,90,5,16.143747,-1.5910774
9,90,6,12.542994,-0.8568999
9,90,7,2.285049,10.219473
9,91,1,-6.004882,8.340629
9,91,2,-9.753095,5.2088737
9,91,3,-2.2140837,11.993827
9,91,4,7.7061615,-4.7398987
9,91,5,16.16175,-1.5520544
9,91,6,12.604043,-0.9455532
9,91,7,2.3199384,10.22496
9,92,1,-6.0435605,8.325078
9,92,2,-9.806305,5.2242274
9,92,3,-2.2148776,11.978706
9,92,4,7.656029,-4.697689
9,92,5,16.181902,-1.5037469
9,92,6,12.602344,-0.9995158
9,92,7,2.3262284,10.239968
9,93,1,-6.0758104,8.360855
9,93,2,-9.790754,5.138781
9,93,3,-2.2194602,11.94198
9,93,4,7.6098127,-4.666853
9,93,5,16.189672,-1.4926119
9,93,6,12.609876,-1.0429031
9,93,7,2.3272123,10.244282
9,94,1,-6.102682,8.3626795
9,94,2,-9.805492,5.113315
9,94,3,-2.273712,11.843972
