x,y,group
1.3684754,10.563361,Unlabeled
-0.7425679,10.002816,Unlabeled
0.36064026,12.951504,Unlabeled
1.5948716,13.034779,Unlabeled
2.6203976,11.350944,Unlabeled
-3.5054154,20.75902,Unlabeled
0.10114468,11.471516,Unlabeled
-4.7371125,5.5937195,Unlabeled
0.91690934,15.587973,Unlabeled
0.50688267,17.251688,Unlabeled
0.32138246,11.441025,Unlabeled
0.96777093,13.93681,Unlabeled
2.6498353,9.879505,Unlabeled
1.9786589,12.100071,Unlabeled
1.8011613,13.031594,Unlabeled
-2.1752875,8.71114,Unlabeled
-3.2177887,7.7022986,Unlabeled
-3.8512874,17.94064,Unlabeled
-0.27812156,9.608504,Unlabeled
1.6739463,8.872476,Unlabeled
1.8458934,9.197675,Unlabeled
-2.6964598,9.816524,Unlabeled
1.513208,8.974872,Unlabeled
3.1665359,12.46746,Unlabeled
0.75601625,9.1819315,Unlabeled
2.6488109,11.650312,Unlabeled
4.352574,11.517746,Unlabeled
-2.8151248,8.229734,Unlabeled
-2.7143555,8.758163,Unlabeled
2.4574301,11.365257,Unlabeled
0.11273521,7.41387,Unlabeled
-3.2890182,13.831607,Unlabeled
1.886757,9.82607,Unlabeled
-6.740011,11.526447,Unlabeled
-1.3328894,8.821623,Unlabeled
2.5622551,9.353017,Unlabeled
2.4929712,11.496891,Unlabeled
3.0563588,4.3471794,Unlabeled
4.354557,10.900125,Unlabeled
-4.2288847,6.8580394,Unlabeled
0.93984395,8.510941,Unlabeled
2.5137768,9.412672,Unlabeled
-3.0216944,4.3610673,Unlabeled
-0.12728001,14.995379,Unlabeled
14.165999,10.446103,Unlabeled
2.1015062,11.075529,Unlabeled
-1.7887363,12.832521,Unlabeled
2.265697,9.666949,Unlabeled
0.6963861,7.590262,Unlabeled
2.502524,11.42656,Unlabeled
2.6373117,11.337908,Unlabeled
-7.4597735,9.822131,Unlabeled
0.6846516,11.846346,Unlabeled
0.3395187,9.747136,Unlabeled
3.3467262,10.567879,Unlabeled
1.4080224,14.257842,Unlabeled
-5.841654,17.915306,Unlabeled
6.0291142,10.94098,Unlabeled
0.633042,10.329252,Unlabeled
2.4383945,9.289896,Unlabeled
0.58879876,16.820559,Unlabeled
0.41188562,10.656328,Unlabeled
-3.5642934,3.3974862,Unlabeled
-0.22327721,9.166529,Unlabeled
2.4476044,13.928821,Unlabeled
0.08548776,7.454172,Unlabeled
-2.650073,3.8843658,Unlabeled
3.0712836,4.3329973,Unlabeled
-2.3596795,4.251802,Unlabeled
2.261292,14.153835,Unlabeled
2.6643443,10.265164,Unlabeled
1.492329,12.29371,Unlabeled
-0.6491857,9.107949,Unlabeled
-0.42728886,10.775068,Unlabeled
-7.884846,10.510057,Unlabeled
13.927265,8.298078,Unlabeled
-2.1502147,11.112634,Unlabeled
-3.908346,17.323032,Unlabeled
1.011087,16.318138,Unlabeled
-3.2064254,7.8429337,Unlabeled
-5.823717,18.075846,Unlabeled
-1.2383227,8.11319,Unlabeled
-1.4566277,11.590501,Unlabeled
1.706388,10.172887,Unlabeled
1.940392,16.826519,Unlabeled
2.552912,13.790006,Unlabeled
-8.863925,8.8947115,Unlabeled
-7.9556746,10.548356,Unlabeled
-3.6554782,19.293283,Unlabeled
2.4132555,14.084803,Unlabeled
-2.0148606,13.021726,Unlabeled
-7.811955,10.37567,Unlabeled
0.62932277,7.5742707,Unlabeled
-2.8603108,4.9791627,Unlabeled
3.9541814,10.45158,Unlabeled
-6.642883,10.147926,Unlabeled
-3.9447472,10.739261,Unlabeled
-2.790076,8.856017,Unlabeled
-6.920119,7.516234,Unlabeled
-1.1886336,11.605183,Unlabeled
1.5471944,10.236389,Unlabeled
1.1266153,16.81161,Unlabeled
-0.16960701,11.091782,Unlabeled
-6.0530257,4.9624147,Unlabeled
-1.3376843,11.712403,Unlabeled
-0.33962128,11.438547,Unlabeled
-1.8218403,8.218249,Unlabeled
-3.6437316,19.3681,Unlabeled
2.006749,12.899109,Unlabeled
-4.0110025,10.7679825,Unlabeled
0.40656623,8.237199,Unlabeled
1.6574326,11.396221,Unlabeled
-1.7703263,6.3821564,Unlabeled
4.18627,12.071137,Unlabeled
-2.6627731,9.100902,Unlabeled
3.262416,10.440883,Unlabeled
2.8571072,9.218932,Unlabeled
-2.5747092,5.0954394,Unlabeled
-1.5042596,9.722039,Unlabeled
2.6941226,13.830821,Unlabeled
0.9898342,10.310088,Unlabeled
2.1964989,12.249103,Unlabeled
2.338737,14.149975,Unlabeled
-7.221428,10.02242,Unlabeled
1.1011306,9.177145,Unlabeled
2.2647276,9.80176,Unlabeled
-2.3928995,3.8609679,Unlabeled
2.6458745,9.517442,Unlabeled
5.971233,8.981447,Unlabeled
-0.47003862,8.423038,Unlabeled
-1.5906229,12.799544,Unlabeled
-0.9886827,4.1249404,Unlabeled
-1.5373641,8.436982,Unlabeled
14.558517,8.63203,Unlabeled
-3.759226,17.978563,Unlabeled
-2.4503648,4.919413,Unlabeled
-7.416779,9.543669,Unlabeled
-0.37078333,10.743714,Unlabeled
-0.58476263,10.488651,Unlabeled
3.06464,4.3402286,Unlabeled
-0.7174243,12.37538,Unlabeled
0.34497324,8.437589,Unlabeled
3.3947625,10.328002,Unlabeled
-7.2555094,9.706684,Unlabeled
2.008627,14.175254,Unlabeled
3.33877,10.137736,Unlabeled
0.23504429,11.341758,Unlabeled
-4.4635663,12.261978,Unlabeled
-3.945125,10.706856,Unlabeled
6.129644,14.408771,Unlabeled
-2.3075063,9.760549,Unlabeled
2.621905,11.234844,Unlabeled
-1.2534301,11.105983,Unlabeled
-1.0637572,11.997546,Unlabeled
-2.1307328,11.113831,Unlabeled
1.2766126,13.550653,Unlabeled
-2.9473588,12.431316,Unlabeled
1.9264817,16.823736,Unlabeled
-6.704839,10.138357,Unlabeled
1.3541675,11.37028,Unlabeled
1.3388728,17.237284,Unlabeled
1.061465,11.030986,Unlabeled
0.87696093,4.165961,Unlabeled
3.7657678,10.650211,Unlabeled
-4.79592,12.597795,Unlabeled
-2.8207119,6.993212,Unlabeled
2.6758924,9.583706,Unlabeled
-3.761927,10.550178,Unlabeled
-0.7352442,8.453284,Unlabeled
-2.5243282,10.506162,Unlabeled
-1.1612104,11.135296,Unlabeled
-0.8847969,14.504666,Unlabeled
-1.2550443,9.683341,Unlabeled
-2.424027,5.4435472,Unlabeled
-1.8059459,12.632932,Unlabeled
1.2027954,17.571787,Unlabeled
-2.8679328,4.2058067,Unlabeled
1.3597304,12.487249,Unlabeled
-0.3999022,9.255511,Unlabeled
0.16968837,9.101609,Unlabeled
-0.27256736,11.793529,Unlabeled
-2.3064547,9.951457,Unlabeled
-2.759802,4.5320168,Unlabeled
4.8122544,11.25587,Unlabeled
-1.1979004,12.246979,Unlabeled
2.3890543,9.23225,Unlabeled
-2.6709905,8.946523,Unlabeled
-2.3246477,7.9206553,Unlabeled
2.490522,13.831546,Unlabeled
0.4779145,17.091656,Unlabeled
-1.5751598,6.4085817,Unlabeled
-1.0535183,4.1438813,Unlabeled
1.9176887,12.234115,Unlabeled
0.45739457,9.436412,Unlabeled
-2.445481,9.000755,Unlabeled
-3.139553,13.760652,Unlabeled
4.777834,10.441078,Unlabeled
1.8217725,9.810871,Unlabeled
0.9853126,16.70301,Unlabeled
-5.999809,17.881348,Unlabeled
-0.5992887,9.593949,Unlabeled
-0.058519486,9.903363,Unlabeled
2.2924545,8.365049,Unlabeled
0.45231536,9.097852,Unlabeled
-2.2343009,8.414368,Unlabeled
0.37217367,10.109117,Unlabeled
-3.7440264,7.218293,Unlabeled
1.0242763,10.806094,Unlabeled
2.4681273,14.140905,Unlabeled
-1.3648946,11.526003,Unlabeled
0.698324,16.64152,Unlabeled
1.4478613,13.296385,Unlabeled
-3.4176085,20.979637,Unlabeled
4.375426,10.914912,Unlabeled
2.3551455,10.059976,Unlabeled
-0.6808642,9.360115,Unlabeled
-2.6536703,12.281055,Unlabeled
-2.0469825,10.735332,Unlabeled
-2.7054102,9.799136,Unlabeled
-1.6108608,8.860008,Unlabeled
2.7061348,10.949039,Unlabeled
-2.2595103,13.155688,Unlabeled
3.5763593,8.456175,Unlabeled
-2.7936933,4.6697383,Unlabeled
-1.6882726,8.528212,Unlabeled
2.0408473,12.118704,Unlabeled
1.1770039,11.956717,Unlabeled
-0.60432476,7.3711004,Unlabeled
1.8847755,9.532948,Unlabeled
-2.2139542,4.8374386,Unlabeled
1.230209,13.393076,Unlabeled
2.0092413,12.248673,Unlabeled
3.1240652,8.309132,Unlabeled
0.47212356,11.4086685,Unlabeled
1.3492243,13.532932,Unlabeled
1.2129098,10.093797,Unlabeled
-1.2416587,4.4187646,Unlabeled
0.88379985,12.260995,Unlabeled
-1.3195752,4.4560456,Unlabeled
-0.4097044,10.962963,Unlabeled
3.3684273,10.343418,Unlabeled
-1.2922912,10.506859,Unlabeled
-2.2366688,11.214819,Unlabeled
-2.278927,9.581417,Unlabeled
0.00578907,10.17107,Unlabeled
-0.6308309,9.586368,Unlabeled
-5.5436435,17.871984,Unlabeled
-1.3753004,9.814005,Unlabeled
1.6325461,12.237433,Unlabeled
-3.218294,8.525312,Unlabeled
-0.99413306,11.957732,Unlabeled
2.9259052,11.575462,Unlabeled
-0.9051724,5.7347713,Unlabeled
-3.7007635,9.033932,Unlabeled
13.887031,8.268161,Unlabeled
14.536335,8.60044,Unlabeled
2.551217,14.754283,Unlabeled
-7.921766,10.038443,Unlabeled
1.924365,9.785146,Unlabeled
-4.7120943,12.586881,Unlabeled
1.5981184,11.720958,Unlabeled
-1.7497216,6.366023,Unlabeled
-8.073873,9.963549,Unlabeled
2.3957207,10.673273,Unlabeled
-8.175952,8.673225,Unlabeled
-3.6576753,20.50976,Unlabeled
-8.368271,9.127839,Unlabeled
-1.9984479,5.2749715,Unlabeled
1.4091458,13.007126,Unlabeled
1.3308867,13.326813,Unlabeled
1.6193889,10.566651,Unlabeled
1.2161584,12.732078,Unlabeled
1.8157145,8.214275,Unlabeled
2.1598146,11.464339,Unlabeled
-6.721941,11.474309,Unlabeled
-3.4890108,7.661017,Unlabeled
1.7774844,12.147098,Unlabeled
-1.524045,5.173471,Unlabeled
0.07842951,8.473502,Unlabeled
0.8416606,13.01634,Unlabeled
0.7369502,16.892767,Unlabeled
1.364904,9.036499,Unlabeled
-7.143609,10.170031,Unlabeled
0.6907581,7.548479,Unlabeled
-3.6191018,3.3029976,Unlabeled
-7.180361,7.9444337,Unlabeled
1.1398528,17.539333,Unlabeled
-1.5965111,10.904248,Unlabeled
-0.33537105,9.732342,Unlabeled
2.18176,14.824788,Unlabeled
-2.1963406,5.0553045,Unlabeled
0.98671675,17.392916,Unlabeled
0.03579712,9.547633,Unlabeled
1.5186647,9.757203,Unlabeled
-0.60547435,9.385404,Unlabeled
1.2852224,10.316467,Unlabeled
0.89267856,16.929281,Unlabeled
-2.3381803,9.3586645,Unlabeled
0.11950776,11.847804,Unlabeled
0.08366174,10.486257,Unlabeled
-7.464234,9.96291,Unlabeled
-1.0919287,8.946345,Unlabeled
14.60011,8.600133,Unlabeled
3.0207968,4.3886466,Unlabeled
-7.0828214,8.530922,Unlabeled
1.0772109,17.871218,Unlabeled
-1.7661856,11.051426,Unlabeled
-3.130195,20.782528,Unlabeled
-3.1268835,7.9717727,Unlabeled
-0.63658816,12.371458,Unlabeled
-1.2482797,8.47032,Unlabeled
1.5404583,9.9096985,Unlabeled
-1.8773762,6.799288,Unlabeled
-3.757556,17.991014,Unlabeled
-2.6807532,3.8607821,Unlabeled
-2.683309,4.241228,Unlabeled
0.5836121,17.249416,Unlabeled
-6.888656,7.463658,Unlabeled
0.26979634,11.109892,Unlabeled
3.4862118,9.96471,Unlabeled
1.5465132,13.121671,Unlabeled
-5.5993686,17.87899,Unlabeled
1.8779627,10.62272,Unlabeled
-1.9987872,8.501453,Unlabeled
-1.1896679,6.499754,Unlabeled
0.5000562,11.419597,Unlabeled
2.294742,13.543449,Unlabeled
1.678592,16.847038,Unlabeled
1.5078013,13.643031,Unlabeled
2.0397773,10.497054,Unlabeled
1.4641294,8.668452,Unlabeled
-2.499648,7.790883,Unlabeled
0.7532415,11.060886,Unlabeled
-0.29248217,10.724547,Unlabeled
0.41953987,10.72317,Unlabeled
1.6590838,13.120958,Unlabeled
2.2015104,13.821972,Unlabeled
1.55255,10.492859,Unlabeled
-1.3880465,11.759453,Unlabeled
-1.414267,10.180189,Unlabeled
-0.8088765,9.112404,Unlabeled
-0.58393365,10.893832,Unlabeled
0.28660938,9.18081,Unlabeled
14.648727,8.565964,Unlabeled
0.70350945,13.148312,Unlabeled
-3.5466769,6.571986,Unlabeled
-4.710643,5.6163793,Unlabeled
-3.5137248,20.70293,Unlabeled
1.5427816,10.163813,Unlabeled
-2.0157518,5.464163,Unlabeled
14.536575,8.630714,Unlabeled
-1.0020068,9.071838,Unlabeled
0.44857657,8.906835,Unlabeled
-1.7204993,13.152721,Unlabeled
0.9010279,17.035646,Unlabeled
-2.0203252,8.471464,Unlabeled
-1.8300675,2.9875033,Unlabeled
-2.7552042,12.586546,Unlabeled
-5.8793993,17.873232,Unlabeled
-1.4055121,11.477898,Unlabeled
-1.2851672,12.4366,Unlabeled
-1.1001515,10.349525,Unlabeled
-2.53532,3.2981067,Unlabeled
3.274983,11.211617,Unlabeled
-2.2581582,8.144644,Unlabeled
0.9686577,16.463938,Unlabeled
1.1124139,10.146444,Unlabeled
-4.272322,6.737651,Unlabeled
3.3410647,11.859488,Unlabeled
-7.7443986,10.493801,Unlabeled
-2.2986588,6.0509195,Unlabeled
-1.72404,11.015325,Unlabeled
1.617464,11.730734,Unlabeled
1.6744908,12.545451,Unlabeled
-6.770904,10.166085,Unlabeled
-8.151582,10.040484,Unlabeled
1.909133,10.8260145,Unlabeled
-2.8792138,3.7053573,Unlabeled
2.2465122,12.979456,Unlabeled
3.101265,15.448547,Unlabeled
-0.7575318,9.729793,Unlabeled
-3.1094847,12.778791,Unlabeled
0.1215296,10.713118,Unlabeled
-7.421832,9.88116,Unlabeled
0.15315706,8.414007,Unlabeled
-0.4742883,11.271034,Unlabeled
-0.9109994,7.5708003,Unlabeled
-0.76000774,11.117136,Unlabeled
-1.4975548,6.9928355,Unlabeled
0.34061095,8.306809,Unlabeled
-4.1489644,8.046689,Unlabeled
-4.596464,13.620418,Unlabeled
1.7150502,12.010983,Unlabeled
-4.506714,12.289939,Unlabeled
1.4080254,10.896885,Unlabeled
-2.5663292,5.2454476,Unlabeled
-4.617152,5.6891475,Unlabeled
-0.89123935,10.791584,Unlabeled
0.03172915,8.780168,Unlabeled
-0.16249704,10.919934,Unlabeled
-8.150543,9.943894,Unlabeled
1.6431582,9.227053,Unlabeled
2.2842803,9.737545,Unlabeled
-0.678699,11.18351,Unlabeled
0.514091,8.194752,Unlabeled
-2.1270869,4.933923,Unlabeled
1.3250991,13.892295,Unlabeled
-0.6522618,7.6730466,Unlabeled
-8.477111,9.995415,Unlabeled
1.8784511,9.238798,Unlabeled
-8.203933,8.623344,Unlabeled
-0.91868365,12.888179,Unlabeled
-1.8018303,7.995912,Unlabeled
2.1186645,10.59725,Unlabeled
-0.5403728,11.8622675,Unlabeled
0.41254354,11.658705,Unlabeled
1.5503074,12.447268,Unlabeled
-2.4836354,8.43247,Unlabeled
2.3188086,9.582054,Unlabeled
-3.5771568,7.7492547,Unlabeled
-10.313118,9.721074,Unlabeled
-1.7143571,13.1515045,Unlabeled
0.3688045,13.012161,Unlabeled
-4.881481,12.671126,Unlabeled
1.3166559,12.397683,Unlabeled
-3.3173163,20.46952,Unlabeled
-1.3880271,9.15604,Unlabeled
2.7390893,9.361511,Unlabeled
0.80321455,16.55374,Unlabeled
1.175742,12.965635,Unlabeled
-5.115579,13.933068,Unlabeled
0.61082107,12.876092,Unlabeled
2.5328546,13.350575,Unlabeled
0.4818425,16.966545,Unlabeled
-2.4059863,4.8727264,Unlabeled
4.5327,13.835589,Unlabeled
-6.973637,8.271904,Unlabeled
-0.43799573,6.0902805,Unlabeled
0.01908674,11.427248,Unlabeled
1.5636383,11.311477,Unlabeled
1.1315773,16.891565,Unlabeled
-6.8769083,10.043013,Unlabeled
-3.4420567,7.9900975,Unlabeled
12.918086,11.162927,Unlabeled
2.3726938,8.532269,Unlabeled
6.5238194,12.214296,Unlabeled
3.4480152,10.956456,Unlabeled
-0.81841534,11.182854,Unlabeled
-2.6830463,8.150966,Unlabeled
0.09990914,9.489677,Unlabeled
1.1519477,10.701664,Unlabeled
0.7729124,13.621383,Unlabeled
-1.365676,11.304077,Unlabeled
0.17317,9.42669,Unlabeled
-1.7652589,6.5628977,Unlabeled
-3.078707,9.0277815,Unlabeled
-2.6413143,4.8815556,Unlabeled
0.8242638,13.291289,Unlabeled
-10.272064,9.720728,Unlabeled
1.0005381,13.056043,Unlabeled
0.5905676,16.805492,Unlabeled
2.9975264,10.822287,Unlabeled
1.9660507,11.892866,Unlabeled
2.4570959,15.020874,Unlabeled
-4.566158,13.716157,Unlabeled
1.1874048,10.844606,Unlabeled
-2.2836893,12.651626,Unlabeled
-7.375026,9.352787,Unlabeled
-2.8493817,11.785492,Unlabeled
-2.1483161,12.953437,Unlabeled
-1.1424919,8.995646,Unlabeled
-0.9884497,9.798053,Unlabeled
0.3210738,13.095508,Unlabeled
2.310281,13.686991,Unlabeled
1.8439758,10.167522,Unlabeled
1.0416825,12.304265,Unlabeled
-0.94747686,8.181298,Unlabeled
1.9629868,13.479019,Unlabeled
1.5704492,12.768265,Unlabeled
-2.5883734,7.8470936,Unlabeled
-1.1225648,8.8409815,Unlabeled
14.528236,8.669732,Unlabeled
-0.91573554,9.769614,Unlabeled
-0.08604595,9.09714,Unlabeled
2.5589952,11.478631,Unlabeled
-4.775011,10.801374,Unlabeled
-3.4790678,20.83004,Unlabeled
2.5765536,11.752801,Unlabeled
0.6540287,11.409451,Unlabeled
0.36488187,9.967509,Unlabeled
0.97120136,17.263908,Unlabeled
-3.3368163,3.4250453,Unlabeled
1.4921023,11.525505,Unlabeled
-1.203469,12.185506,Unlabeled
-1.0913266,5.6212606,Unlabeled
3.874674,20.235931,Unlabeled
-3.6310692,3.2906492,Unlabeled
-1.7663281,10.851631,Unlabeled
1.8489852,9.715025,Unlabeled
-0.10436611,8.948608,Unlabeled
0.6038992,17.260788,Unlabeled
2.0846932,12.712533,Unlabeled
-2.6548693,9.562191,Unlabeled
2.755824,11.521807,Unlabeled
-1.7635796,3.0044026,Unlabeled
0.015349252,7.743519,Unlabeled
-9.035604,8.765437,Unlabeled
-1.6956134,7.6318035,Unlabeled
1.1642487,13.322355,Unlabeled
3.5172033,11.252799,Unlabeled
-3.6550457,19.293543,Unlabeled
0.00048842526,11.928169,Unlabeled
1.010704,10.35622,Unlabeled
-2.0152364,4.8862906,Unlabeled
0.42626643,11.398899,Unlabeled
-8.216135,8.667804,Unlabeled
-7.70572,10.014878,Unlabeled
0.9001157,11.881634,Unlabeled
-2.5387688,3.2499802,Unlabeled
0.89081264,13.1775,Unlabeled
-1.5573864,8.879964,Unlabeled
-6.7515717,7.4735937,Unlabeled
-0.122759886,10.762649,Unlabeled
-0.61250347,9.622045,Unlabeled
-1.4057748,8.450636,Unlabeled
-0.9730923,12.12959,Unlabeled
3.3142872,7.86154,Unlabeled
-0.58351713,11.682839,Unlabeled
2.3827128,14.173527,Unlabeled
0.8154789,9.5717125,Unlabeled
2.2591274,9.548004,Unlabeled
-1.2619251,11.611243,Unlabeled
-0.96545225,9.926825,Unlabeled
-3.834985,17.918821,Unlabeled
3.3651416,12.426843,Unlabeled
-7.3570743,10.729378,Unlabeled
-3.1703684,20.679152,Unlabeled
-7.6996775,8.76136,Unlabeled
0.06347249,9.159127,Unlabeled
-0.95230764,10.446748,Unlabeled
-1.6268129,12.747129,Unlabeled
-4.002487,10.74003,Unlabeled
-2.4481719,9.203231,Unlabeled
-1.983152,11.3491535,Unlabeled
0.50301355,11.92424,Unlabeled
-2.7998407,12.5728655,Unlabeled
1.8178504,12.998917,Unlabeled
-2.43992,9.109734,Unlabeled
-1.0715135,8.305067,Unlabeled
2.1503198,13.965025,Unlabeled
-2.026068,11.167059,Unlabeled
0.94744587,11.481167,Unlabeled
-3.622215,20.633448,Unlabeled
-7.6905036,9.686194,Unlabeled
-6.7855587,7.637216,Unlabeled
1.7252679,12.176477,Unlabeled
-2.3457892,4.0740314,Unlabeled
-0.24925627,8.714789,Unlabeled
-0.13510934,11.918519,Unlabeled
-1.0572326,10.251357,Unlabeled
-2.7266757,5.8484936,Unlabeled
-0.13473776,9.681462,Unlabeled
3.3202446,7.8750906,Unlabeled
-0.587226,7.630977,Unlabeled
-2.4146779,8.341856,Unlabeled
-3.3527079,7.725694,Unlabeled
-6.954296,7.629105,Unlabeled
-2.202329,11.629814,Unlabeled
1.5653282,9.6986885,Unlabeled
-3.2409213,8.521017,Unlabeled
-3.214263,20.46973,Unlabeled
-7.461226,9.525333,Unlabeled
-1.6712738,3.3947303,Unlabeled
-4.4193687,12.241739,Unlabeled
0.26821744,11.26327,Unlabeled
4.7656903,9.62254,Unlabeled
0.3080081,9.424395,Unlabeled
0.32939893,10.950138,Unlabeled
2.1805062,10.030008,Unlabeled
2.1057708,8.909007,Unlabeled
0.98026586,9.741172,Unlabeled
-1.7622081,10.581682,Unlabeled
2.6819537,11.322908,Unlabeled
0.32607388,13.19882,Unlabeled
1.7332503,12.533246,Unlabeled
-2.4550645,5.243009,Unlabeled
-2.248817,9.664336,Unlabeled
-2.1455023,9.492804,Unlabeled
0.46840823,9.583747,Unlabeled
-3.1072228,9.13396,Unlabeled
2.3734796,11.179408,Unlabeled
-0.24560645,11.379969,Unlabeled
3.3719995,10.308375,Unlabeled
-2.8123124,9.081288,Unlabeled
0.5592291,10.247907,Unlabeled
3.8647103,20.242167,Unlabeled
2.0686328,9.007077,Unlabeled
3.2038927,9.031959,Unlabeled
3.1763744,10.179759,Unlabeled
-0.60962486,8.921554,Unlabeled
-0.9163482,9.691216,Unlabeled
-2.1521633,3.9456272,Unlabeled
-2.362426,11.866222,Unlabeled
-8.536977,10.085008,Unlabeled
-8.12623,10.017856,Unlabeled
-3.292801,6.529957,Unlabeled
-3.4084902,8.142496,Unlabeled
-0.64681035,9.128793,Unlabeled
12.824437,11.227318,Unlabeled
0.88555044,16.538008,Unlabeled
-1.6095338,12.842653,Unlabeled
1.8877109,16.802633,Unlabeled
-1.5270808,7.4108453,Unlabeled
0.59102976,9.183289,Unlabeled
-5.739736,5.1840634,Unlabeled
6.0066133,10.945404,Unlabeled
0.10276352,11.040284,Unlabeled
-1.3854077,8.621508,Unlabeled
-7.829144,9.183647,Unlabeled
1.947237,13.215347,Unlabeled
0.41027334,9.275679,Unlabeled
-6.7215147,11.504458,Unlabeled
1.44839,12.436966,Unlabeled
-8.188882,8.678756,Unlabeled
-2.1196632,13.090423,Unlabeled
5.4917827,13.09913,Unlabeled
-0.22670615,8.709667,Unlabeled
-0.71668184,9.386318,Unlabeled
1.9965795,13.310829,Unlabeled
-1.7009029,7.6038723,Unlabeled
-5.0317764,13.983843,Unlabeled
1.7341557,8.626349,Unlabeled
-1.6255236,8.862236,Unlabeled
1.1475253,17.179893,Unlabeled
0.97339725,16.448479,Unlabeled
0.8417411,4.194566,Unlabeled
0.8975339,13.872959,Unlabeled
-3.4112818,21.15404,Unlabeled
0.74899656,10.382237,Unlabeled
0.9185175,16.78515,Unlabeled
-0.14098653,11.802256,Unlabeled
-8.325873,9.177203,Unlabeled
-3.126397,3.201555,Unlabeled
-3.1809974,4.964826,Unlabeled
0.5898587,9.511553,Unlabeled
-0.8428816,9.631494,Unlabeled
1.6880726,11.613307,Unlabeled
3.4866154,9.504046,Unlabeled
2.1361103,11.27044,Unlabeled
-2.1814325,13.145684,Unlabeled
1.0092759,10.614539,Unlabeled
2.4580586,15.042171,Unlabeled
1.6863686,15.275336,Unlabeled
-0.55168307,10.737327,Unlabeled
3.7294517,11.279118,Unlabeled
-3.6359854,3.2820663,Unlabeled
-2.2208369,5.748807,Unlabeled
-2.0746605,13.059918,Unlabeled
-3.737497,20.327953,Unlabeled
-3.294907,13.851208,Unlabeled
-2.6953986,3.8521023,Unlabeled
-1.2754103,11.707062,Unlabeled
-1.4964551,9.08789,Unlabeled
-3.3622813,7.7851753,Unlabeled
-3.1356418,12.73755,Unlabeled
0.6326516,16.77181,Unlabeled
1.9401962,13.524241,Unlabeled
4.8209853,9.570856,Unlabeled
-2.1011322,5.7102857,Unlabeled
3.7341642,11.190056,Unlabeled
0.3789974,12.706871,Unlabeled
-7.1123395,9.812037,Unlabeled
-2.9069748,4.9090652,Unlabeled
-1.0862882,10.891841,Unlabeled
-1.585281,3.434539,Unlabeled
2.928233,12.068447,Unlabeled
0.81003696,12.681522,Unlabeled
-1.7223971,8.220639,Unlabeled
-10.323614,9.723345,Unlabeled
-1.2268903,9.170956,Unlabeled
14.174432,10.433641,Unlabeled
-0.9510112,9.626125,Unlabeled
0.05269702,11.758212,Unlabeled
0.8096847,11.072989,Unlabeled
1.9982654,11.266556,Unlabeled
-3.764691,18.002596,Unlabeled
-1.1509516,12.214444,Unlabeled
-0.14160138,10.892225,Unlabeled
-2.9010918,5.345133,Unlabeled
-2.3190913,8.377237,Unlabeled
2.0075848,11.89339,Unlabeled
-7.572283,9.8421335,Unlabeled
2.0248923,11.533016,Unlabeled
-1.9320544,6.196491,Unlabeled
-2.097261,5.5001993,Unlabeled
2.5906205,11.395349,Unlabeled
1.8608512,10.635845,Unlabeled
-1.3773602,9.667805,Unlabeled
-6.792585,10.165553,Unlabeled
-2.965991,2.961677,Unlabeled
-7.4220777,8.915287,Unlabeled
-1.5741389,9.865115,Unlabeled
2.1065774,11.395273,Unlabeled
0.22981794,9.249771,Unlabeled
1.3176967,13.406144,Unlabeled
-0.12203125,9.738985,Unlabeled
4.3112125,12.848095,Unlabeled
-1.7309895,11.589346,Unlabeled
2.060222,14.07531,Unlabeled
2.329121,9.72323,Unlabeled
-3.104457,12.795761,Unlabeled
-1.7778544,11.0917845,Unlabeled
-0.7218404,10.430025,Unlabeled
2.2964017,12.268259,Unlabeled
-2.0685854,6.371101,Unlabeled
-1.726823,7.913867,Unlabeled
1.9863029,13.315696,Unlabeled
-1.3488674,6.0569553,Unlabeled
2.2890074,12.379393,Unlabeled
1.5878271,2.3707116,Unlabeled
-1.6656244,13.123738,Unlabeled
3.9070027,11.296355,Unlabeled
0.043534044,9.890906,Unlabeled
14.180858,9.143434,Unlabeled
-2.9256587,2.9864724,Unlabeled
-3.7421541,17.983215,Unlabeled
-2.9977982,5.174028,Unlabeled
1.5085175,10.859972,Unlabeled
-3.5384145,20.660442,Unlabeled
