epoch,mean_raw_proto_drift,std_raw_proto_drift_across_trials,smooth_mean_raw_proto_drift,smooth_std_raw_proto_drift_across_trials,trial_1_raw_proto_drift,trial_1_smooth_raw_proto_drift,trial_2_raw_proto_drift,trial_2_smooth_raw_proto_drift,trial_3_raw_proto_drift,trial_3_smooth_raw_proto_drift,trial_4_raw_proto_drift,trial_4_smooth_raw_proto_drift,trial_5_raw_proto_drift,trial_5_smooth_raw_proto_drift,trial_6_raw_proto_drift,trial_6_smooth_raw_proto_drift,trial_7_raw_proto_drift,trial_7_smooth_raw_proto_drift,trial_8_raw_proto_drift,trial_8_smooth_raw_proto_drift,trial_9_raw_proto_drift,trial_9_smooth_raw_proto_drift,trial_10_raw_proto_drift,trial_10_smooth_raw_proto_drift
230,0.001164619,0.00011244387,0.0011638058698736132,0.00011253794873482548,0.001378984,0.0013780216,0.0012118729,0.0012064201,0.0012099562,0.0012135205,0.0013151163,0.0013084785,0.0011756642,0.0011731748,0.0010098484,0.0010075858,0.0010860792,0.0010975405,0.0010536892,0.0010420618,0.0011429616,0.0011491616,0.001062017,0.0010620933
231,0.0011620705,0.000114537106,0.0011612714966759085,0.0001134970698331017,0.0013842013,0.001379532,0.0012072278,0.0011999889,0.0012091075,0.0012078361,0.0013128045,0.0013101338,0.0011660215,0.0011731185,0.0010113287,0.0010072675,0.0010791201,0.0010920296,0.0010394179,0.0010389681,0.001149686,0.001143806,0.0010617886,0.0010600341
232,0.0011626149,0.00011453777,0.001159382821060717,0.00011448342193034477,0.0013890928,0.0013802012,0.0012037376,0.0011929967,0.0011970608,0.0012035829,0.0013094803,0.0013126379,0.00117443,0.0011731068,0.0010162642,0.001007663,0.0010759506,0.0010866335,0.0010339104,0.001035791,0.0011626828,0.0011442495,0.0010635388,0.0010569652
233,0.0011580486,0.00011661062,0.0011581969331018627,0.00011510500553413294,0.0013846953,0.0013809559,0.001200456,0.0011878897,0.00119589,0.0012010857,0.0013173245,0.001313246,0.0011733425,0.0011711642,0.0010123345,0.0010079661,0.0010668007,0.0010819798,0.0010356901,0.0010330585,0.0011404989,0.0011484695,0.0010534532,0.0010561536
234,0.0011477586,0.00012004205,0.0011578765930607914,0.00011548846450750715,0.0013873528,0.0013799701,0.0011629228,0.0011835719,0.0011942837,0.0012007932,0.0013171744,0.001313952,0.001173065,0.0011700683,0.0010011311,0.0010070035,0.0010666826,0.001078972,0.0010226126,0.0010315896,0.0010982883,0.0011557005,0.0010540724,0.0010571447
235,0.001146557,0.000116421936,0.0011578211910091341,0.00011667433427646756,0.001376348,0.0013801173,0.0011654386,0.0011806259,0.0011883925,0.0012012925,0.0013134403,0.0013149293,0.0011653964,0.0011678534,0.0010016315,0.001005568,0.0010743069,0.0010774797,0.0010184549,0.001026294,0.0011057513,0.0011653594,0.0010564107,0.0010586923
236,0.0011526409,0.000116788644,0.0011578704230487346,0.00011761347559513524,0.0013756565,0.0013789823,0.0011522815,0.0011729733,0.0011882016,0.0012020384,0.0013193453,0.0013151347,0.0011699261,0.0011666941,0.0010061428,0.001004746,0.0010745655,0.001079718,0.0010133247,0.0010217271,0.0011737848,0.0011790473,0.0010531795,0.0010576429
237,0.0011567634,0.00011667656,0.0011588359717279672,0.00011837217170977965,0.0013816699,0.0013777845,0.0011650019,0.0011673057,0.0011962205,0.0012018615,0.0013106329,0.0013158714,0.0011606558,0.0011670109,0.001003917,0.001004155,0.00107857,0.0010845035,0.0010165471,0.0010184671,0.0011955908,0.001193885,0.0010588291,0.0010575153
238,0.0011618027,0.000116958094,0.001159717934206128,0.00011897221265826375,0.0013684875,0.001375942,0.0011636775,0.0011597121,0.0012169982,0.001202261,0.001312115,0.0013163453,0.0011653097,0.0011658682,0.0009981247,0.0010035017,0.0010844771,0.00109136,0.0010190589,0.0010169588,0.0012306202,0.001208485,0.0010591586,0.0010567453
239,0.0011653362,0.00012172669,0.00116112579125911,0.00011951828346354887,0.0013746846,0.0013739377,0.0011736421,0.0011524512,0.0012168137,0.0012027314,0.0013218602,0.001315789,0.0011547228,0.001165403,0.0009949565,0.0010021348,0.0010882437,0.0010991542,0.0010102335,0.0010151077,0.0012537297,0.0012268114,0.0010644748,0.0010577379
240,0.0011651113,0.000121835285,0.0011635290109552443,0.00011981962306890636,0.0013676351,0.001372537,0.0011353478,0.0011475093,0.0012174156,0.0012034699,0.0013171694,0.0013153227,0.0011640711,0.0011645507,0.0010016281,0.0010025684,0.0011084627,0.001106134,0.0010080206,0.0010145098,0.0012798395,0.0012494009,0.0010515233,0.0010592873
241,0.001171726,0.00012212407,0.0011662614531815052,0.00012032100858050399,0.0013722229,0.0013713824,0.0011505511,0.0011426031,0.0012073386,0.0012050427,0.0013201712,0.0013151731,0.0011691892,0.0011651007,0.0010054194,0.0010027452,0.0011269754,0.0011138362,0.0010068179,0.0010143021,0.0012980634,0.0012714539,0.0010605121,0.0010609751
242,0.0011714345,0.00012053818,0.0011679711751639843,0.00012086518254363909,0.0013706674,0.0013691881,0.0011278013,0.0011365695,0.0012010548,0.0012067198,0.00131422,0.0013148618,0.001163004,0.0011644037,0.0010097313,0.0010021232,0.001144515,0.00112238,0.0010188284,0.0010142191,0.0013086832,0.0012863921,0.0010558388,0.0010628543
243,0.0011721272,0.00012207133,0.001169327914249152,0.00012154846044722944,0.001364652,0.0013653735,0.0011278464,0.0011305505,0.0012005947,0.0012070953,0.0013117605,0.0013151946,0.0011686904,0.0011640608,0.0009986649,0.0010008765,0.0011447432,0.0011297947,0.0010171785,0.0010139665,0.0013237633,0.0013015724,0.0010633789,0.001064794
244,0.0011717908,0.00012305545,0.0011700013768859208,0.0001223325845785439,0.0013733467,0.0013636174,0.0011135049,0.0011236724,0.001201669,0.0012059473,0.0013125123,0.0013149267,0.001164541,0.001162094,0.0010054682,0.0010007247,0.001136481,0.0011378913,0.0010166335,0.0010127359,0.0013241827,0.0013126017,0.0010695679,0.0010658026
245,0.0011738815,0.00012143579,0.0011700495262630284,0.00012249503997736612,0.0013648014,0.0013611034,0.0011163766,0.001115862,0.0012041203,0.0012035031,0.0013119439,0.0013133017,0.0011708967,0.0011608859,0.0010033996,0.0010008728,0.0011513279,0.0011455436,0.0010163783,0.001012434,0.0013262815,0.0013208864,0.0010732881,0.0010661022
246,0.0011697381,0.00012223038,0.0011702400399371982,0.00012222589066368528,0.0013537129,0.0013578022,0.0010919458,0.0011125293,0.001204972,0.0012005991,0.001316233,0.0013114361,0.0011629568,0.0011588553,0.0009999225,0.0010004253,0.0011600049,0.001154285,0.0010124953,0.0010124815,0.001323167,0.0013260591,0.0010719714,0.0010679276
247,0.0011703308,0.00012350934,0.0011696246569044889,0.00012215129972901196,0.0013435247,0.001354716,0.0011048118,0.0011043719,0.0011999764,0.0011988326,0.0013139612,0.0013087558,0.0011572263,0.0011564174,0.00099145,0.0009997471,0.0011527173,0.0011616934,0.0010140197,0.0010127651,0.0013473943,0.001329574,0.0010782265,0.001069373
248,0.0011685373,0.00012479934,0.0011689470033161343,0.00012204630038468168,0.001350926,0.0013500608,0.0010948959,0.0010985651,0.0012055172,0.0011967747,0.0013094348,0.0013065009,0.0011456414,0.0011546897,0.0009966064,0.0009986853,0.0011654419,0.0011685273,0.0010067532,0.0010119182,0.0013409124,0.0013324849,0.0010692442,0.0010712633
249,0.0011658177,0.00012335124,0.0011685804347507656,0.00012155732183600776,0.0013495449,0.0013466781,0.0010955386,0.001094805,0.0011923721,0.0011936589,0.0013056108,0.0013049424,0.0011426426,0.001152375,0.0009964382,0.0009996911,0.0011647677,0.001176778,0.0010072152,0.0010117587,0.001336577,0.0013331139,0.0010674706,0.0010720032
250,0.0011670165,0.00011914379,0.0011686255806125701,0.00012094969497411512,0.0013346231,0.0013432408,0.0011020207,0.0010937667,0.001188376,0.0011915519,0.0012985136,0.001303014,0.0011437645,0.0011504254,0.0009971531,0.000999769,0.0011958762,0.0011867322,0.001008495,0.0010120703,0.0013315661,0.0013334014,0.001069777,0.0010722842
251,0.0011655722,0.00012137816,0.001168982859235257,0.00012067949064658024,0.0013413619,0.0013409384,0.0010689768,0.001096664,0.0011896736,0.0011888618,0.0012933688,0.0013003955,0.00114481,0.0011478106,0.000998637,0.0009986929,0.0012010593,0.0011952795,0.0010096544,0.0010130388,0.0013332131,0.0013356112,0.001074966,0.0010725362
252,0.001164658,0.000119488184,0.001170139282476157,0.00012039420107612386,0.0013241151,0.0013413313,0.0010697328,0.0011042337,0.0011804757,0.0011861295,0.0012916699,0.0012978287,0.0011457269,0.0011458016,0.0009991124,0.0009980889,0.0012128539,0.0012016856,0.001010359,0.0010143789,0.0013377914,0.0013380172,0.0010747429,0.0010738978
253,0.0011684615,0.000117181546,0.001170535001438111,0.00011982797368546017,0.0013308249,0.0013417327,0.0010902453,0.0011106259,0.001169437,0.001182659,0.0012961763,0.0012953243,0.0011455435,0.0011440745,0.0010087233,0.0009971797,0.0012272502,0.0012100015,0.0010155836,0.001014503,0.0013300536,0.0013348972,0.0010707773,0.0010743524
254,0.0011722422,0.00011697918,0.001171326474286616,0.00011902674814336933,0.001338974,0.0013429145,0.0011031226,0.0011190157,0.0011805984,0.0011786333,0.0012932279,0.001292866,0.0011450455,0.0011439952,0.0010062464,0.0009964311,0.0012360228,0.001217405,0.0010197497,0.0010154457,0.0013270576,0.0013308299,0.0010723778,0.0010757284
255,0.0011774543,0.00011873375,0.0011724867043085396,0.00011825260080513544,0.0013417763,0.001343213,0.00114535,0.0011281122,0.0011772196,0.0011783633,0.0012857587,0.0012913896,0.0011447482,0.0011443859,0.00099264,0.00099524,0.0012368009,0.0012255674,0.0010260626,0.0010159744,0.0013483792,0.0013253384,0.0010758081,0.0010772827
256,0.0011813024,0.00011937749,0.0011738651315681635,0.00011789079653681255,0.0013576419,0.0013461208,0.0011676417,0.0011361527,0.0011776491,0.0011813776,0.0012905654,0.0012903145,0.0011428673,0.001144608,0.0009938815,0.000994157,0.0012240661,0.001229507,0.001025896,0.0010175334,0.0013472268,0.0013205223,0.001085588,0.0010783578
257,0.001174288,0.00011784706,0.0011750699486583471,0.00011763882212108001,0.0013475388,0.0013481457,0.0011687344,0.0011471432,0.0011652709,0.0011852732,0.0012889173,0.0012894751,0.0011399554,0.0011444858,0.000982358,0.0009926131,0.0012358765,0.001232781,0.0010152607,0.0010168649,0.0013161952,0.0013152946,0.0010827724,0.0010786226
258,0.001176452,0.00011678708,0.0011763444403186441,0.00011718734604073688,0.0013627447,0.0013523196,0.0011787944,0.001159213,0.0011652604,0.0011874408,0.0012848504,0.0012883748,0.0011448489,0.0011451836,0.0009891207,0.0009911269,0.0012394758,0.0012351394,0.0010161811,0.0010177245,0.0013002391,0.0013082998,0.0010830042,0.001078622
259,0.00117742,0.00011560977,0.001176948205102235,0.00011700729228323326,0.0013525289,0.0013561174,0.0011865027,0.0011690379,0.0011896732,0.0011899533,0.0012908479,0.0012862876,0.0011465488,0.0011454233,0.0009845279,0.0009898212,0.0012463928,0.0012356042,0.0010125022,0.0010168402,0.0012816619,0.0013021731,0.0010830134,0.0010782239
260,0.0011808007,0.00011552575,0.0011768107186071574,0.00011655019698082469,0.0013637021,0.0013577859,0.001182426,0.0011771107,0.0012185182,0.0011898982,0.0012877622,0.0012839059,0.0011459852,0.0011466749,0.0009863238,0.0009884391,0.0012352719,0.0012353183,0.0010240839,0.0010159385,0.0012834053,0.0012959011,0.0010805277,0.0010771344
261,0.0011776204,0.000118858414,0.001176151481922716,0.00011584159728954546,0.0013616103,0.001360027,0.0011788823,0.0011797508,0.0012286294,0.0011915576,0.0012849758,0.0012812637,0.001143588,0.0011479149,0.0009831979,0.0009889104,0.0012337985,0.0012345668,0.0010029698,0.0010148041,0.0012809361,0.0012872685,0.0010776151,0.0010754507
262,0.0011774029,0.00011497342,0.0011748598190024495,0.00011474115744931623,0.0013658545,0.0013595878,0.0011904307,0.0011798062,0.0012021521,0.0011928094,0.0012806656,0.0012794645,0.0011527045,0.0011497624,0.0009842487,0.0009884287,0.0012364385,0.0012332449,0.001018955,0.0010149494,0.001267843,0.0012775101,0.0010747359,0.0010730346
263,0.0011744992,0.00011538101,0.0011746538220904768,0.00011371761283953674,0.0013688024,0.001360984,0.001188494,0.0011808843,0.0011945617,0.0011961651,0.0012753045,0.0012771867,0.0011479406,0.0011530927,0.0009956661,0.0009890954,0.0012318974,0.0012280879,0.0010067411,0.0010170902,0.001268787,0.0012720939,0.0010667967,0.0010718578
264,0.0011708674,0.00011240823,0.0011733246385119856,0.00011290946858935058,0.001355659,0.0013602711,0.0011838507,0.0011808148,0.0011800479,0.00119781,0.001269412,0.0012744131,0.0011575619,0.0011559096,0.0009924256,0.0009883584,0.0012331645,0.0012220356,0.001010732,0.0010174041,0.0012643372,0.0012667474,0.0010614832,0.001069482
265,0.0011708619,0.00011164775,0.0011716277454979717,0.00011217257560929284,0.0013641872,0.0013604901,0.001171751,0.0011796593,0.0011938129,0.0011967865,0.0012593359,0.0012703835,0.0011571482,0.0011588518,0.0009973546,0.0009872601,0.0012292862,0.0012139452,0.0010147189,0.0010184523,0.0012620531,0.0012630175,0.0010589708,0.0010674308
266,0.0011683857,0.00010837309,0.001169551652856171,0.00011210143784410321,0.0013532501,0.0013618978,0.001168195,0.001178548,0.001190168,0.0011913502,0.0012725729,0.0012675666,0.0011613426,0.0011614454,0.0009890642,0.0009852104,0.0012108467,0.001208815,0.0010273493,0.0010185556,0.0012496423,0.0012579183,0.0010614264,0.0010642093
267,0.001172228,0.00010761162,0.0011678635375574232,0.00011139189155073836,0.0013615018,0.0013632082,0.0011795157,0.0011788674,0.0011988275,0.001184422,0.0012661397,0.0012643639,0.0011732584,0.0011642103,0.0009890246,0.0009838679,0.001184307,0.0012041968,0.0010366685,0.0010217336,0.0012620334,0.0012524895,0.0010710044,0.001061276
268,0.0011631602,0.00010870564,0.00116629705298692,0.00011073409114032984,0.0013556153,0.0013639397,0.0011780999,0.001179499,0.0011817097,0.0011814806,0.0012571147,0.0012618796,0.0011730179,0.0011659998,0.0009817499,0.000983283,0.0011789525,0.0011987286,0.001019321,0.0010234028,0.0012467743,0.0012454309,0.0010592461,0.0010593267
269,0.0011604511,0.00010824084,0.0011648636660538613,0.00011013382245437243,0.0013547188,0.001363134,0.0011749472,0.00118301,0.0011794383,0.0011806298,0.0012505517,0.0012593572,0.001175971,0.001168655,0.00097354635,0.0009798927,0.001165489,0.0011935345,0.0010229837,0.0010262915,0.001244363,0.0012359401,0.0010625024,0.0010581918
270,0.0011600398,0.00011481437,0.0011640514247119426,0.00011008500296156853,0.0013777791,0.001364849,0.0011713131,0.0011860098,0.0011641543,0.0011834515,0.0012595935,0.0012576311,0.0011719207,0.0011704104,0.0009658261,0.0009766549,0.0011839699,0.0011880866,0.0010251172,0.0010293587,0.0012324137,0.0012267643,0.0010483115,0.0010572982
271,0.0011607392,0.00011176295,0.001162876351736486,0.00010992137540597469,0.0013747134,0.0013640836,0.0011820763,0.0011881883,0.0011593485,0.0011860062,0.0012529484,0.0012563986,0.0011712367,0.0011720073,0.0009697728,0.0009721602,0.001187616,0.001184339,0.0010347493,0.0010315154,0.0012266483,0.0012169543,0.0010482817,0.0010571105
272,0.0011617381,0.00010839542,0.0011618693242780864,0.00010987867935909889,0.0013731697,0.0013654269,0.0011967466,0.0011889096,0.0011727376,0.0011877496,0.0012558225,0.0012539796,0.0011706004,0.0011728944,0.0009783999,0.00096914556,0.0011817561,0.0011817683,0.0010356468,0.001033364,0.0011972572,0.0012081376,0.0010552435,0.0010573176
273,0.0011601653,0.00010937832,0.0011605797451920807,0.00010989869042532519,0.0013607463,0.0013658463,0.0012236054,0.0011897992,0.0011860534,0.0011869315,0.0012500806,0.0012521156,0.0011744925,0.0011727167,0.00096176285,0.000965677,0.001179957,0.0011834449,0.0010356288,0.0010355014,0.0011738787,0.0011975475,0.001055447,0.0010562172
274,0.001162745,0.00011192003,0.0011600007535889744,0.00011014207266271114,0.0013728085,0.0013666999,0.0012138487,0.0011912925,0.0012082644,0.0011886233,0.0012521507,0.0012515746,0.0011751155,0.0011726317,0.00096004776,0.0009621995,0.0011786849,0.0011847608,0.0010414034,0.001038455,0.0011725789,0.0011884255,0.0010525474,0.0010553445
275,0.0011591112,0.000110011475,0.001159634068608284,0.00011070028267567977,0.0013565327,0.0013674411,0.0011935348,0.0011928269,0.001219361,0.0011915885,0.001247011,0.0012528746,0.001173117,0.0011731057,0.0009524077,0.00095899333,0.0011918119,0.001185887,0.0010362864,0.0010404247,0.0011639539,0.0011792755,0.0010570945,0.0010539232
276,0.0011583155,0.00010794613,0.0011592135764658452,0.00011044300263165496,0.0013666835,0.0013646117,0.001175409,0.0011946869,0.0012076005,0.001196914,0.0012483837,0.0012536778,0.001170214,0.0011736589,0.0009589175,0.00095731695,0.0011851386,0.0011834968,0.0010458351,0.0010409581,0.0011614747,0.001173034,0.0010634972,0.0010537806
277,0.0011593322,0.00010781173,0.0011584989028051496,0.00011033366026822478,0.0013656949,0.0013621453,0.0011884111,0.001195218,0.0011906471,0.0012022834,0.0012474991,0.0012549965,0.001171482,0.0011743066,0.00095433934,0.00095585425,0.0012010729,0.0011800329,0.0010580422,0.0010406133,0.0011561327,0.0011660035,0.0010600014,0.0010535351
278,0.0011573703,0.00011113946,0.0011575783370062708,0.00011084916841355152,0.0013641526,0.0013599948,0.0011930332,0.0011943963,0.0011986276,0.001205722,0.0012517053,0.0012558975,0.0011721671,0.0011746979,0.000946975,0.0009520892,0.0011921121,0.0011795958,0.0010488578,0.00103963,0.0011555537,0.0011606493,0.0010505181,0.0010531108
279,0.0011567842,0.00011382294,0.0011566451634280384,0.00011107422396889887,0.001362131,0.0013586527,0.0011902911,0.001190545,0.0012090905,0.001207909,0.0012635514,0.0012571631,0.0011807109,0.0011748361,0.0009414845,0.000950522,0.0011767506,0.0011775867,0.0010426798,0.0010376044,0.0011528626,0.0011579568,0.0010482894,0.001053676
280,0.0011558349,0.00011224157,0.0011548966052941979,0.0001115715545893181,0.0013494838,0.0013562534,0.001189912,0.0011865678,0.0012174096,0.0012086709,0.0012676251,0.0012593289,0.0011774525,0.0011739389,0.0009490623,0.0009505389,0.0011600683,0.0011754119,0.0010304509,0.001035421,0.0011699991,0.0011547982,0.0010468848,0.0010480363
281,0.0011535925,0.00011066953,0.0011540647246874869,0.00011161902730236762,0.0013500501,0.0013547799,0.0011873877,0.0011837571,0.001213043,0.0012095793,0.0012661358,0.0012635356,0.0011777143,0.0011732802,0.00095514546,0.0009568942,0.0011529764,0.0011709635,0.0010313017,0.0010324535,0.0011563434,0.0011524505,0.0010458275,0.0010429536
282,0.0011525324,0.0001135505,0.0011543135973624886,0.00011092992281191982,0.001351664,0.0013521978,0.0011885297,0.0011819975,0.0012071223,0.0012115785,0.0012648312,0.0012678357,0.0011745126,0.0011736052,0.0009407494,0.00097200926,0.0011773857,0.0011669889,0.0010258139,0.0010279833,0.0011437159,0.0011501109,0.0010510004,0.0010388293
283,0.0011508336,0.00011162888,0.0011560731334611773,0.00011024599516531452,0.001347326,0.0013489572,0.001185093,0.0011798379,0.0012079234,0.0012168094,0.0012627383,0.0012711451,0.0011758746,0.0011737938,0.0009460911,0.0010021036,0.0011598654,0.0011625484,0.0010153726,0.0010222635,0.001146953,0.0011478718,0.0010610988,0.0010354008
284,0.0011452594,0.00011689334,0.0011582162813283503,0.00010927615512628109,0.0013488148,0.0013456505,0.0011740763,0.0011764043,0.0012158845,0.0012234728,0.001273808,0.0012741329,0.0011661442,0.0011736635,0.000960217,0.0010321197,0.0011569363,0.0011595505,0.0010195703,0.0010179612,0.0011409931,0.0011468616,0.0009961504,0.0010323459
285,0.0011507923,0.0001104862,0.001160396239720285,0.00010760279474197887,0.0013417989,0.0013425719,0.0011654283,0.0011726823,0.0012284445,0.0012293456,0.0012890784,0.001274314,0.0011665296,0.001172521,0.0010159605,0.0010603681,0.0011473286,0.0011583288,0.0010066108,0.0010150939,0.0011404761,0.0011492837,0.0010062677,0.001029453
286,0.0011608042,0.000101055084,0.001162236067466438,0.00010583656403468922,0.0013408624,0.0013417389,0.0011578125,0.001168612,0.0012275921,0.0012335919,0.0012913848,0.0012731483,0.0011734642,0.0011712932,0.0011100679,0.0010843445,0.0011453916,0.0011585904,0.0010011323,0.0010148643,0.0011380792,0.0011498575,0.0010222547,0.0010263199
287,0.0011769276,0.00010097245,0.0011639657546766101,0.00010383879271103069,0.0013332886,0.0013404711,0.0011668142,0.0011660177,0.0012429559,0.0012373995,0.0012805925,0.0012711528,0.0011733676,0.0011702194,0.0012552826,0.0011065453,0.0011566692,0.0011580266,0.0010008458,0.001015435,0.0011337429,0.0011509904,0.0010257163,0.0010234003
288,0.0011788018,0.00010144106,0.0011660908465273678,0.00010091981966979802,0.0013310863,0.0013376416,0.0011586982,0.001163481,0.0012652621,0.0012413606,0.0012815837,0.0012689158,0.0011708654,0.0011696812,0.0012471363,0.0011316142,0.0011621331,0.0011557768,0.0010058336,0.0010197881,0.00114545,0.0011534046,0.0010199689,0.0010192448
289,0.0011785838,9.708934e-05,0.0011684591183438898,9.79898417426739e-05,0.0013313445,0.0013351719,0.0011530706,0.0011606417,0.0012678185,0.0012446542,0.0012653626,0.0012664406,0.0011692859,0.0011693466,0.0012239693,0.0011560721,0.0011645338,0.001157043,0.0010140074,0.0010245721,0.0011770849,0.0011556888,0.001019361,0.0010149606
290,0.0011742332,9.457926e-05,0.0011711496394127608,9.463174064876512e-05,0.0013411533,0.0013330828,0.0011492099,0.0011575896,0.0012598734,0.0012469309,0.0012559685,0.0012623643,0.0011651732,0.0011703743,0.001188825,0.0011780855,0.0011626838,0.001159572,0.0010281546,0.0010289899,0.0011757372,0.0011574635,0.001015553,0.0010170436
291,0.0011708894,9.0691814e-05,0.0011729524354450404,9.132497507380322e-05,0.001337372,0.0013311096,0.0011614442,0.0011556011,0.001251118,0.0012458289,0.0012461797,0.0012563441,0.0011669768,0.0011714414,0.0011771538,0.0011939977,0.0011473389,0.0011618317,0.0010370082,0.0010360649,0.0011676708,0.0011585533,0.0010166317,0.0010187519
292,0.0011737833,8.436077e-05,0.0011736428830772638,8.89706912857946e-05,0.0013233697,0.0013295142,0.001163163,0.0011537547,0.0012467332,0.001245189,0.001242462,0.0012498624,0.0011691308,0.0011707012,0.0011914392,0.0011990569,0.0011548871,0.0011652086,0.0010693448,0.0010438473,0.0011678592,0.0011601358,0.0010094448,0.001019159
293,0.0011745163,8.23291e-05,0.0011728074983693658,8.666098437970504e-05,0.0013226281,0.0013294797,0.0011566998,0.0011518601,0.0012408596,0.0012433592,0.0012379854,0.0012437806,0.001172529,0.0011711615,0.0011906695,0.0011880937,0.0011725279,0.0011679993,0.0010632131,0.0010519654,0.0011697942,0.0011603481,0.001018257,0.0010200274
294,0.0011721646,8.331233e-05,0.0011718340800143778,8.44740447064396e-05,0.0013279247,0.0013306323,0.0011435549,0.0011503397,0.0012386516,0.001239765,0.0012330462,0.0012374965,0.0011764214,0.0011713016,0.001180351,0.0011773264,0.0011822261,0.0011698002,0.0010637479,0.0010601917,0.0011587406,0.0011600269,0.0010169812,0.0010214609
295,0.0011688203,7.741855e-05,0.001170203322544694,8.265967117040418e-05,0.0013220658,0.0013312054,0.0011455433,0.0011491148,0.0012174246,0.0012352869,0.0012288763,0.0012321563,0.0011771995,0.0011725435,0.001175082,0.0011641236,0.0011699253,0.0011697577,0.0010773616,0.0010672519,0.001151374,0.0011563823,0.0010233504,0.0010242111
296,0.0011677087,7.7512246e-05,0.0011689395178109407,8.090365154203027e-05,0.0013249086,0.0013307487,0.0011393478,0.001149133,0.001221193,0.0012305373,0.001226567,0.0012278531,0.0011660623,0.0011729121,0.0011606604,0.001156024,0.0011791616,0.0011700236,0.001078956,0.001071934,0.0011539047,0.0011524856,0.0010263252,0.0010277439
297,0.0011685737,7.787538e-05,0.0011687228688970208,7.981607793933815e-05,0.0013329448,0.0013300127,0.0011478689,0.0011477651,0.0012246572,0.0012282506,0.0012197753,0.0012258169,0.001177971,0.0011735716,0.00114565,0.0011536763,0.0011845758,0.0011725441,0.001082027,0.0010758147,0.0011358655,0.0011507984,0.0010344015,0.0010289786
298,0.0011690676,7.957166e-05,0.001168090311693959,7.924799137981609e-05,0.0013426114,0.0013308431,0.0011434949,0.0011458404,0.0012293207,0.0012259403,0.0012187419,0.0012237362,0.0011722659,0.0011741266,0.0011394639,0.0011489559,0.0011801416,0.0011747512,0.0010880963,0.0010766234,0.0011422373,0.0011486658,0.0010343024,0.0010314204
299,0.0011622763,7.89456e-05,0.0011671723165948475,7.880783336336858e-05,0.0013370754,0.0013320167,0.0011408211,0.001144289,0.0012230386,0.001223809,0.0012119611,0.0012217007,0.001181705,0.0011743549,0.0010919418,0.0011429968,0.0011641085,0.0011750688,0.001084609,0.0010785392,0.0011406386,0.0011456474,0.001046863,0.0010333009
300,0.0011615951,7.701907e-05,0.0011663402741154034,7.805708446539938e-05,0.0013365857,0.0013326986,0.001149392,0.0011444113,0.0012123768,0.0012213351,0.0012129367,0.0012198098,0.0011688593,0.0011740106,0.0011078285,0.0011367712,0.0011653429,0.001173876,0.0010749766,0.0010810044,0.001136771,0.0011434652,0.0010508823,0.0010360208
