epoch,mean_normalized_drift_rate,std_normalized_drift_rate_across_trials,smooth_mean_normalized_drift_rate,smooth_std_normalized_drift_rate,trial_1_normalized_drift_rate,trial_1_smooth_normalized_drift_rate,trial_2_normalized_drift_rate,trial_2_smooth_normalized_drift_rate,trial_3_normalized_drift_rate,trial_3_smooth_normalized_drift_rate,trial_4_normalized_drift_rate,trial_4_smooth_normalized_drift_rate,trial_5_normalized_drift_rate,trial_5_smooth_normalized_drift_rate,trial_6_normalized_drift_rate,trial_6_smooth_normalized_drift_rate,trial_7_normalized_drift_rate,trial_7_smooth_normalized_drift_rate,trial_8_normalized_drift_rate,trial_8_smooth_normalized_drift_rate,trial_9_normalized_drift_rate,trial_9_smooth_normalized_drift_rate,trial_10_normalized_drift_rate,trial_10_smooth_normalized_drift_rate
259,0.9281427,0.09337238,0.9257927854855855,0.09510372728109359,1.0935812,1.09365,0.88425547,0.86321986,0.9747294,0.9730021,1.0084807,1.0027163,0.9668453,0.96815646,0.85557455,0.86235136,0.9714085,0.9596425,0.8044041,0.8075614,0.95140725,0.9633181,0.7707417,0.7643101
260,0.9309791,0.09503852,0.9262017329533895,0.09472903609275818,1.1026152,1.0956652,0.88121724,0.86867434,0.99836284,0.9740045,1.00607,1.0013866,0.96637005,0.9697042,0.85713524,0.86176693,0.9627411,0.95815927,0.8136054,0.8089549,0.95270145,0.959569,0.7689727,0.76413274
261,0.9285,0.09789456,0.9259356379508972,0.09453261842330297,1.1009238,1.0970014,0.8785763,0.8730393,1.0066472,0.9746748,1.0038931,0.99935216,0.96434855,0.9712488,0.8544188,0.8602042,0.96159273,0.9556498,0.79683083,0.80915284,0.9508685,0.9554476,0.7668999,0.7635856
262,0.92835665,0.0951767,0.9253277023633321,0.09431639264027278,1.1043555,1.0978502,0.88718283,0.87660784,0.9849537,0.97461146,1.0005258,0.99712944,0.9720362,0.97298735,0.85533196,0.85830975,0.96365035,0.95198494,0.8095306,0.8093241,0.9411491,0.9513552,0.7648509,0.76311713
263,0.9261812,0.096243165,0.9244566718737285,0.09461858173211415,1.1067389,1.0997908,0.8857395,0.8778978,0.9787347,0.9738978,0.99633735,0.99576664,0.96801895,0.9745149,0.8652539,0.85675627,0.9601111,0.94923997,0.799827,0.809274,0.9418499,0.9456163,0.7592009,0.76181257
264,0.92336005,0.09430748,0.9234281222025553,0.09478808691104253,1.0961119,1.100711,0.88227904,0.87861496,0.9668431,0.9728982,0.99173385,0.99380744,0.9761323,0.9761098,0.86243784,0.85535955,0.9610986,0.9473461,0.8029977,0.8097429,0.9385468,0.9396491,0.75541943,0.7600426
265,0.92354804,0.09556554,0.9228307803471884,0.0949516420563062,1.1030074,1.1020926,0.8732615,0.88000673,0.97812116,0.97330606,0.9838618,0.9920837,0.97578335,0.97783256,0.8667213,0.85513026,0.958076,0.94453406,0.80616516,0.81082267,0.93685126,0.9337631,0.7536315,0.7587365
266,0.92158717,0.09325514,0.922020959854126,0.09506655236085255,1.0941643,1.1019849,0.8706114,0.88223314,0.9751348,0.9744418,0.9942033,0.99027276,0.9793204,0.9794991,0.85951674,0.8535453,0.94370466,0.94144154,0.8161996,0.81185275,0.9276384,0.9275097,0.75537896,0.75742906
267,0.9245798,0.092622116,0.9213018139203389,0.09541378319263458,1.100836,1.103078,0.87904835,0.8835918,0.98222977,0.97545725,0.9891773,0.9882573,0.98936856,0.981105,0.85948235,0.852127,0.9230203,0.93792355,0.8236035,0.81338346,0.93683654,0.9221114,0.76219535,0.75598365
268,0.9174732,0.093767196,0.9202032566070557,0.09557889352242152,1.0960766,1.1026915,0.87799317,0.8841437,0.9682047,0.9755033,0.98212653,0.9861348,0.9891658,0.9826303,0.8531604,0.85016215,0.91884714,0.9356654,0.8098214,0.81402975,0.92550945,0.9161999,0.7538274,0.75487185
269,0.9152974,0.093274735,0.919232948621114,0.09550144722064337,1.0953518,1.102965,0.8756436,0.88397115,0.9663437,0.9743547,0.9769991,0.98422897,0.991656,0.98412716,0.84603137,0.8487554,0.908354,0.9331372,0.8127313,0.81630015,0.92371947,0.91028804,0.75614476,0.75420207
270,0.91504574,0.098720886,0.9183192849159241,0.09553476770718893,1.113997,1.1029564,0.87293524,0.8838708,0.95382106,0.9737263,0.9840631,0.98250157,0.98824054,0.9851828,0.8393223,0.84702265,0.92275757,0.9312996,0.81442636,0.81837034,0.91484916,0.9047597,0.7460456,0.75350296
271,0.9155917,0.09637956,0.9174489259719849,0.09566617657740911,1.1115183,1.1027058,0.88095665,0.8840963,0.94988364,0.97394836,0.9788716,0.9812724,0.9876638,0.9865447,0.8427521,0.84420174,0.9255993,0.9292324,0.82207876,0.82060105,0.9105694,0.899156,0.74602437,0.75273067
272,0.9165061,0.09520581,0.9167407592137654,0.09610624114672343,1.1102701,1.1030546,0.89188987,0.88441634,0.9608536,0.9755347,0.98111695,0.98096716,0.9871272,0.98784614,0.8502492,0.8412505,0.9210322,0.92630124,0.82279176,0.82229316,0.8887517,0.89363927,0.7509789,0.7521047
273,0.91516554,0.09517449,0.915968942642212,0.09636372476816177,1.1002253,1.1022621,0.91190666,0.88531864,0.9717636,0.97682357,0.9766311,0.9813989,0.99040926,0.9889876,0.8357913,0.8384527,0.91962993,0.9227048,0.8227775,0.82312644,0.87139726,0.8890837,0.7511237,0.75153124
274,0.91735554,0.098580845,0.9152185281117757,0.09676934729019801,1.1099781,1.1020896,0.9046354,0.8862722,0.9899616,0.97807306,0.9782484,0.98106366,0.99093455,0.989908,0.8343008,0.8364876,0.9186385,0.91969794,0.8273652,0.82333577,0.87043244,0.8844665,0.7490601,0.7507912
275,0.9145007,0.09751517,0.9142022490501404,0.09727669954299926,1.0968183,1.1015593,0.8894962,0.88672006,0.99905336,0.9785261,0.974233,0.9809955,0.9892493,0.9899785,0.82766145,0.8336908,0.92886937,0.91933835,0.8232999,0.8227608,0.8640299,0.8786112,0.7522962,0.7498421
276,0.9139454,0.09673286,0.9135689655939738,0.09760997494061788,1.1050258,1.1011125,0.8759877,0.8870675,0.9894177,0.979958,0.9753054,0.9812884,0.9868014,0.99013907,0.8333186,0.8316249,0.9236684,0.9183466,0.83088607,0.8225517,0.86218953,0.8736712,0.7568527,0.74993
277,0.9146517,0.095676504,0.9128316760063171,0.09850175579388937,1.1042265,1.1007942,0.88567775,0.8870242,0.97552735,0.98194873,0.9746143,0.98249966,0.98787063,0.98958665,0.8293401,0.8308527,0.93608725,0.91790223,0.8405843,0.82237095,0.85822403,0.8685556,0.7543649,0.746782
278,0.9131258,0.0982143,0.9124305208524068,0.09895120064417522,1.1029794,1.0988548,0.88912237,0.88673186,0.982066,0.98546034,0.97790045,0.9840353,0.9884483,0.98928356,0.82294035,0.8337572,0.9291034,0.9159984,0.83328754,0.82139075,0.8577943,0.8640058,0.747616,0.7447873
279,0.91273755,0.10090845,0.9125665346781413,0.09955704460541408,1.1013448,1.0970302,0.8870788,0.8855263,0.99063843,0.98918796,0.9871552,0.98603725,0.995653,0.9894088,0.818169,0.84188515,0.917131,0.9138045,0.8283793,0.81961024,0.8557965,0.85962266,0.74602985,0.74355245
280,0.9119708,0.0994278,0.913565989335378,0.10094325840473176,1.091119,1.0948805,0.88679624,0.88403916,0.9974545,0.9930234,0.99033785,0.98732734,0.9929053,0.98956436,0.82475424,0.85792625,0.9041292,0.91250104,0.8186638,0.81776696,0.8685174,0.85647947,0.7450303,0.74215156
281,0.91033095,0.09933948,0.9147538344065348,0.1023399367928505,1.0915769,1.0932816,0.88491505,0.8808143,0.9938769,0.9973499,0.9891743,0.98896813,0.9931261,0.98936045,0.83004063,0.87445927,0.89860195,0.9115749,0.8193397,0.8161889,0.85838044,0.85507256,0.74427783,0.7404683
282,0.9093356,0.1002324,0.9157649318377177,0.10318014820416768,1.0928818,1.0910467,0.8857661,0.8777946,0.9890259,1.0006028,0.988155,0.98965627,0.9904262,0.98903275,0.81753016,0.88974947,0.91762596,0.9108396,0.8149798,0.81473786,0.8490068,0.85529554,0.74795926,0.7388938
283,0.90797395,0.09876633,0.9167215704917908,0.10383794059356054,1.0893743,1.0902176,0.8832048,0.87559235,0.98968226,1.0028157,0.98651993,0.9901228,0.99157476,0.9885861,0.82217216,0.90344626,0.9039711,0.9093262,0.8066845,0.81430715,0.85140973,0.8558787,0.75514585,0.7369229
284,0.90423805,0.10665145,0.9175317128499348,0.10433600644270578,1.0905781,1.0886377,0.8749946,0.87489855,0.9962049,1.0051928,0.9951682,0.990008,0.98336935,0.98840415,0.83444786,0.9160897,0.9016882,0.90736216,0.81001943,0.8138397,0.8469856,0.8561853,0.7089245,0.7346994
285,0.9090284,0.10546256,0.9184567133585612,0.1047543689608574,1.0849055,1.0863562,0.8685495,0.8736441,1.0064957,1.0082562,1.0070983,0.9897457,0.98369443,0.98827195,0.8828901,0.929826,0.89420027,0.9049624,0.7997235,0.8144383,0.8466018,0.8567656,0.7161246,0.73230076
286,0.9176319,0.10546722,0.9195171395937601,0.10490190883477529,1.0841482,1.0841179,0.8628738,0.8718389,1.0057973,1.010563,1.0089002,0.9890311,0.9895421,0.98829234,0.9646714,0.94394433,0.89269054,0.9039449,0.795371,0.8151986,0.8448225,0.8574704,0.7275019,0.7307702
287,0.93149793,0.11599902,0.9204834779103597,0.10492872893810272,1.0780245,1.0822741,0.8695824,0.86951685,1.0183853,1.0121777,1.0004686,0.98744226,0.98946065,0.9880512,1.0908659,0.957783,0.9014801,0.9042294,0.79514337,0.8163145,0.8416035,0.85776126,0.72996545,0.72928476
288,0.9329832,0.11612467,0.9213173707326253,0.10478766113519669,1.0762438,1.0807961,0.86353385,0.86731243,1.0366613,1.0121785,1.001243,0.98542404,0.98735064,0.98803693,1.0837865,0.9708774,0.9057385,0.9047415,0.79910606,0.81879914,0.85029405,0.85683954,0.7258752,0.7281682
289,0.932522,0.111184016,0.9221905986467998,0.10454266021649043,1.0764526,1.079441,0.8593398,0.8649256,1.0387558,1.0126237,0.9885702,0.98336315,0.98601866,0.9873819,1.063654,0.98278385,0.9076095,0.90610206,0.80559987,0.8213231,0.87377733,0.8567189,0.7254425,0.72724295
290,0.9288503,0.10738206,0.9231728076934814,0.1042331725358963,1.0843834,1.078432,0.85646254,0.86290544,1.0322462,1.0135814,0.98123103,0.9810165,0.9825506,0.9875763,1.0331129,0.9946547,0.9061677,0.90647566,0.81683946,0.8243004,0.8727769,0.8563304,0.7227326,0.7264554
291,0.9260975,0.10420385,0.9242685159047445,0.10404976755380631,1.0813261,1.0781778,0.8655803,0.86083865,1.0250727,1.0147502,0.97358346,0.978725,0.9840715,0.9873735,1.0229703,1.0058577,0.8942082,0.9075292,0.8238734,0.82815224,0.86678904,0.856097,0.72350025,0.7251841
292,0.9285267,0.10195194,0.9252281864484151,0.10306774725516638,1.0700046,1.077545,0.8668613,0.8591864,1.0214801,1.015141,0.970679,0.9755038,0.9858879,0.9882482,1.0353847,1.0134891,0.9000912,0.9079018,0.8495639,0.831597,0.8669289,0.85607946,0.7183856,0.7275901
293,0.9290322,0.1004274,0.9258304317792256,0.10207364410161972,1.069405,1.0772641,0.8620445,0.8583897,1.0166677,1.0142633,0.9671817,0.97153807,0.98875344,0.98837924,1.0347158,1.0188115,0.91383994,0.90883785,0.8446924,0.83521795,0.86836535,0.8558961,0.7246569,0.72970676
294,0.9272326,0.10131075,0.9264160394668579,0.10183124563523702,1.0736874,1.0767723,0.85224813,0.85806936,1.0148586,1.014868,0.9633229,0.9688693,0.99203587,0.98829615,1.0257487,1.0226786,0.92139846,0.9099912,0.84511733,0.8380642,0.86015993,0.85668707,0.723749,0.7298643
295,0.9244792,0.09731178,0.9260251246965848,0.10074141678901818,1.0689503,1.076676,0.85372996,0.85718375,0.99746686,1.0145975,0.9600651,0.96643865,0.992692,0.98820657,1.0211699,1.0174334,0.91181153,0.9106459,0.855933,0.84136575,0.8546915,0.85784733,0.7282817,0.7298565
296,0.92342937,0.095664464,0.9254452834526697,0.09945947925249736,1.0712489,1.076712,0.8491127,0.8566546,1.0005543,1.0127589,0.95826095,0.9635383,0.9833004,0.9882779,1.0086373,1.011904,0.9190101,0.91105485,0.85719967,0.84488744,0.8565701,0.85847676,0.7303987,0.73018825
297,0.92406875,0.095590085,0.9248019456863403,0.09839361228726128,1.0777465,1.0767356,0.85546315,0.85641044,1.0033927,1.0103955,0.95295495,0.96126264,0.9933426,0.9884833,0.99559295,1.0071995,0.9232298,0.9113681,0.8596395,0.848459,0.8431792,0.8570858,0.73614633,0.7306197
298,0.92440957,0.09601525,0.9243971109390259,0.09749476760625839,1.0855623,1.0759708,0.85220337,0.85640526,1.0072136,1.0082104,0.95214754,0.9592658,0.9885316,0.98907655,0.99021703,1.0046082,0.9197739,0.9118881,0.8644614,0.851621,0.8479092,0.85551673,0.7360758,0.7314084
299,0.9186331,0.09192114,0.9242081774605645,0.09674931400352055,1.0810863,1.0753758,0.8502107,0.8553858,1.0020665,1.0063368,0.9468501,0.9576749,0.9964913,0.98963267,0.9489194,1.0025679,0.90727806,0.9138526,0.8616908,0.854704,0.8467224,0.85426426,0.7450148,0.7322871
300,0.9180621,0.09055101,0.9236683622002602,0.09609898552298546,1.0806904,1.0760472,0.85659826,0.85395133,0.99333096,1.0044439,0.9476123,0.95604944,0.985659,0.99010074,0.9627252,0.9984658,0.9082401,0.91557276,0.85403824,0.85534656,0.84385145,0.85268116,0.74787515,0.73402476
