method,nearest_proto_similarity,assigned_prototype
USL encoder only,0.11114432662725449,6
USL encoder only,0.084440216422081,2
USL encoder only,0.06808479130268097,6
USL encoder only,0.0836028978228569,2
USL encoder only,0.07693860679864883,6
USL encoder only,0.09012569487094879,6
USL encoder only,0.09455657005310059,6
USL encoder only,0.0785144492983818,6
USL encoder only,0.08127943426370621,6
USL encoder only,0.0900963693857193,6
USL encoder only,0.08060595393180847,2
USL encoder only,0.09192447364330292,6
USL encoder only,0.08552531898021698,6
USL encoder only,0.09411792457103729,6
USL encoder only,0.08147338032722473,6
USL encoder only,0.11698106676340103,6
USL encoder only,0.06977442651987076,6
USL encoder only,0.07946888357400894,6
USL encoder only,0.07004918158054352,2
USL encoder only,0.08149230480194092,6
USL encoder only,0.07828378677368164,2
USL encoder only,0.08638685941696167,6
USL encoder only,0.08798018097877502,6
USL encoder only,0.0759110301733017,6
USL encoder only,0.08370566368103027,6
USL encoder only,0.0721084326505661,2
USL encoder only,0.07124368101358414,2
USL encoder only,0.08365295827388763,6
USL encoder only,0.0851810947060585,6
USL encoder only,0.08449789881706238,6
USL encoder only,0.1062764823436737,6
USL encoder only,0.08491959422826767,6
USL encoder only,0.10092976689338684,6
USL encoder only,0.0924697294831276,6
USL encoder only,0.08373095095157623,2
USL encoder only,0.07041923701763153,2
USL encoder only,0.07314860075712204,2
USL encoder only,0.08288244903087616,6
USL encoder only,0.07507123798131943,2
USL encoder only,0.08436156064271927,6
USL encoder only,0.0939730554819107,6
USL encoder only,0.06652230024337769,6
USL encoder only,0.08406473696231842,6
USL encoder only,0.07413912564516068,6
USL encoder only,0.09899818897247314,6
USL encoder only,0.08172187209129333,6
USL encoder only,0.06687706708908081,6
USL encoder only,0.08377459645271301,6
USL encoder only,0.0909004658460617,6
USL encoder only,0.08471956849098206,7
USL encoder only,0.07532215118408203,6
USL encoder only,0.07422508299350739,6
USL encoder only,0.08448174595832825,6
USL encoder only,0.08078204095363617,6
USL encoder only,0.11157184839248657,6
USL encoder only,0.07946154475212097,6
USL encoder only,0.08604800701141357,6
USL encoder only,0.08753152936697006,6
USL encoder only,0.07420147955417633,6
USL encoder only,0.08011974394321442,6
USL encoder only,0.08055605739355087,6
USL encoder only,0.07931467890739441,2
USL encoder only,0.0956164002418518,6
USL encoder only,0.0826295018196106,6
USL encoder only,0.10396335273981094,6
USL encoder only,0.13335087895393372,6
USL encoder only,0.07483288645744324,6
USL encoder only,0.08087179064750671,6
USL encoder only,0.09050276130437851,2
USL encoder only,0.07910830527544022,6
USL encoder only,0.0746607780456543,6
USL encoder only,0.07435324043035507,6
USL encoder only,0.0902935341000557,6
USL encoder only,0.07250846922397614,6
USL encoder only,0.08133949339389801,6
USL encoder only,0.08034244179725647,6
USL encoder only,0.07588967680931091,2
USL encoder only,0.07934271544218063,6
USL encoder only,0.08382735401391983,6
USL encoder only,0.06916537880897522,2
USL encoder only,0.07496308535337448,6
USL encoder only,0.0776539072394371,6
USL encoder only,0.0759483054280281,2
USL encoder only,0.0788763165473938,6
USL encoder only,0.08661335706710815,6
USL encoder only,0.08171919733285904,6
USL encoder only,0.07286155968904495,6
USL encoder only,0.07932010293006897,6
USL encoder only,0.07763370871543884,2
USL encoder only,0.1026231199502945,6
USL encoder only,0.08079233765602112,6
USL encoder only,0.07133520394563675,6
USL encoder only,0.0803833156824112,6
USL encoder only,0.0857592523097992,6
USL encoder only,0.09372938424348831,6
USL encoder only,0.0711902529001236,2
USL encoder only,0.07215623557567596,2
USL encoder only,0.08531638234853745,6
USL encoder only,0.08045345544815063,6
USL encoder only,0.08248189091682434,6
USL encoder only,0.0847320631146431,6
USL encoder only,0.08804004639387131,6
USL encoder only,0.08634685724973679,6
USL encoder only,0.0789400041103363,6
USL encoder only,0.07840274274349213,2
USL encoder only,0.07957993447780609,6
USL encoder only,0.09620168805122375,7
USL encoder only,0.07105885446071625,2
USL encoder only,0.14672139286994934,6
USL encoder only,0.09630560874938965,6
USL encoder only,0.11186934262514114,6
USL encoder only,0.08047892898321152,6
USL encoder only,0.0840064287185669,2
USL encoder only,0.07811562716960907,6
USL encoder only,0.07644293457269669,6
USL encoder only,0.08209892362356186,6
USL encoder only,0.0827733725309372,2
USL encoder only,0.07377489656209946,6
USL encoder only,0.0822090357542038,2
USL clustering,0.05978435277938843,7
USL clustering,0.052121393382549286,3
USL clustering,0.06821435689926147,7
USL clustering,0.05987519770860672,3
USL clustering,0.048627883195877075,7
USL clustering,0.05403780937194824,3
USL clustering,0.07122057676315308,3
USL clustering,0.08697150647640228,7
USL clustering,0.09506070613861084,7
USL clustering,0.08734136819839478,7
USL clustering,0.09271479398012161,7
USL clustering,0.19752717018127441,7
USL clustering,0.06555415689945221,3
USL clustering,0.06516599655151367,7
USL clustering,0.07323861122131348,3
USL clustering,0.06549298763275146,3
USL clustering,0.07542414963245392,3
USL clustering,0.08483949303627014,7
USL clustering,0.09065904468297958,7
USL clustering,0.08556681126356125,7
USL clustering,0.05574842542409897,3
USL clustering,0.0683731734752655,3
USL clustering,0.06834644824266434,3
USL clustering,0.06642787158489227,3
USL clustering,0.06228189170360565,3
USL clustering,0.07709437608718872,3
USL clustering,0.05578875169157982,3
USL clustering,0.08023487031459808,3
USL clustering,0.08623193204402924,3
USL clustering,0.05818610638380051,3
USL clustering,0.19955569505691528,7
USL clustering,0.05943286791443825,3
USL clustering,0.05593331530690193,3
USL clustering,0.06634195894002914,3
USL clustering,0.07334285974502563,3
USL clustering,0.06613576412200928,3
USL clustering,0.07697929441928864,3
USL clustering,0.08502326905727386,3
USL clustering,0.06915189325809479,3
USL clustering,0.07897727191448212,3
USL clustering,0.10267634689807892,7
USL clustering,0.07926082611083984,7
USL clustering,0.08224286139011383,3
USL clustering,0.08358102291822433,3
USL clustering,0.08996748179197311,3
USL clustering,0.0971759706735611,7
USL clustering,0.06250272691249847,4
USL clustering,0.07461490482091904,3
USL clustering,0.07488854229450226,3
USL clustering,0.06533010303974152,3
USL clustering,0.08966121077537537,3
USL clustering,0.06684082746505737,3
USL clustering,0.08714532107114792,3
USL clustering,0.06196475028991699,3
USL clustering,0.0732070654630661,3
USL clustering,0.0836082398891449,3
USL clustering,0.07765040546655655,3
USL clustering,0.0880943238735199,3
USL clustering,0.07729902118444443,3
USL clustering,0.0741926059126854,3
USL clustering,0.06871715188026428,3
USL clustering,0.08725681155920029,3
USL clustering,0.09674892574548721,3
USL clustering,0.07962897419929504,3
USL clustering,0.07178084552288055,3
USL clustering,0.07606097310781479,3
USL clustering,0.07065471261739731,3
USL clustering,0.07210852950811386,3
USL clustering,0.06860921531915665,3
USL clustering,0.06392514705657959,3
USL clustering,0.08044254779815674,3
USL clustering,0.09336590766906738,3
USL clustering,0.070387102663517,3
USL clustering,0.07803644239902496,3
USL clustering,0.09182608127593994,7
USL clustering,0.07521462440490723,3
USL clustering,0.08065401017665863,3
USL clustering,0.06562931090593338,3
USL clustering,0.09352335333824158,7
USL clustering,0.07478218525648117,3
USL clustering,0.06490705907344818,3
USL clustering,0.05963074043393135,3
USL clustering,0.09938840568065643,7
USL clustering,0.06913971900939941,3
USL clustering,0.08157125860452652,3
USL clustering,0.06563705205917358,3
USL clustering,0.07832913100719452,3
USL clustering,0.105145163834095,3
USL clustering,0.07978665083646774,3
USL clustering,0.09204468131065369,3
USL clustering,0.08128386735916138,3
USL clustering,0.0920446589589119,3
USL clustering,0.07358530908823013,3
USL clustering,0.08357233554124832,3
USL clustering,0.07000850141048431,3
USL clustering,0.07106702774763107,3
USL clustering,0.06872576475143433,3
USL clustering,0.07316409051418304,3
USL clustering,0.07333891093730927,3
USL clustering,0.06730656325817108,2
USL clustering,0.07007066905498505,3
USL clustering,0.0805959403514862,3
USL clustering,0.16558749973773956,7
USL clustering,0.08217530697584152,3
USL clustering,0.07027854025363922,3
USL clustering,0.08048509806394577,3
USL clustering,0.06522062420845032,3
USL clustering,0.08351278305053711,3
USL clustering,0.07997927814722061,3
USL clustering,0.06681542098522186,3
USL clustering,0.07980085909366608,3
USL clustering,0.08744469285011292,3
USL clustering,0.08481334149837494,3
USL clustering,0.09529931843280792,3
USL clustering,0.09668828547000885,7
USL clustering,0.0794171392917633,3
USL clustering,0.16485163569450378,7
USL clustering,0.09058786928653717,3
USL clustering,0.0670638158917427,3
USL clustering,0.07273232936859131,3
USL clustering,0.08363009244203568,3
USL clustering,0.08143718540668488,3
USL clustering,0.07637353241443634,3
USL clustering,0.07529371976852417,3
USL clustering,0.06195543706417084,3
USL clustering,0.08146147429943085,3
USL clustering,0.06880267709493637,3
USL clustering,0.095851369202137,7
USL clustering,0.07228228449821472,3
USL clustering,0.08032477647066116,3
USL clustering,0.08440468460321426,3
USL clustering,0.08520771563053131,3
USL clustering,0.08006379008293152,3
USL clustering,0.07567266374826431,3
USL clustering,0.09416429698467255,3
USL clustering,0.05901565030217171,3
USL clustering,0.06902562081813812,3
USL clustering,0.08374375849962234,3
USL clustering,0.08937717229127884,3
USL clustering,0.08392585813999176,3
USL clustering,0.08136750757694244,3
USL clustering,0.06963931024074554,3
USL clustering,0.06214713677763939,3
USL clustering,0.08775581419467926,3
USL clustering,0.0757109746336937,3
USL clustering,0.08917983621358871,3
USL clustering,0.06609446555376053,3
USL clustering,0.07955324649810791,3
USL clustering,0.08194750547409058,3
USL clustering,0.16066652536392212,7
USL clustering,0.07653981447219849,3
USL clustering,0.08212512731552124,3
USL clustering,0.08824337273836136,3
USL clustering,0.07143682986497879,3
USL clustering,0.06933997571468353,3
Morgan,0.8059331178665161,1
Morgan,0.6318808794021606,1
Morgan,0.38927072286605835,5
Morgan,0.43053606152534485,5
Morgan,0.6769115924835205,5
Morgan,0.7339072227478027,5
Morgan,0.5324411988258362,3
Morgan,0.7449451684951782,1
Morgan,0.6951630115509033,5
Morgan,0.6446055173873901,5
Morgan,0.7245126962661743,5
Morgan,0.37422946095466614,6
Morgan,0.8083133101463318,1
Morgan,0.5741118788719177,6
Morgan,0.6981266736984253,1
Morgan,0.5656446218490601,6
Morgan,0.6606506109237671,5
Morgan,0.6379075050354004,2
Morgan,0.28684478998184204,7
Morgan,0.7955398559570312,6
Morgan,0.5426570773124695,1
Morgan,0.3158349394798279,6
Morgan,0.5749789476394653,1
Morgan,0.6967530846595764,5
Morgan,0.6508389711380005,5
Morgan,0.6842136383056641,1
Morgan,0.5748801231384277,1
Morgan,0.6437373161315918,6
Morgan,0.7267367839813232,5
Morgan,0.6849750280380249,1
Morgan,0.7812625169754028,1
Morgan,0.6825218796730042,1
Morgan,0.4578830599784851,5
Morgan,0.6968613862991333,6
Morgan,0.483305424451828,3
Morgan,0.8102720379829407,6
Morgan,0.7230059504508972,2
Morgan,0.7388871908187866,3
Morgan,0.6064995527267456,3
Morgan,0.5095474720001221,6
Morgan,0.47566187381744385,2
Morgan,0.33686327934265137,6
Morgan,0.412484347820282,6
Morgan,0.47977620363235474,6
Morgan,0.4341769814491272,2
Morgan,0.8113784193992615,6
Morgan,0.8282949924468994,2
Morgan,0.553955078125,6
Morgan,0.3632417619228363,6
Morgan,0.41725507378578186,6
Morgan,0.6449400186538696,2
Morgan,0.5033928751945496,6
Morgan,0.7281970977783203,3
Morgan,0.7011326551437378,2
Morgan,0.26624107360839844,6
Morgan,0.4509732723236084,6
Morgan,0.4628387689590454,6
Morgan,0.20804762840270996,7
Morgan,0.7265267968177795,6
Morgan,0.795097827911377,2
Morgan,0.6001913547515869,6
Morgan,0.6218259334564209,6
Morgan,0.615689754486084,6
Morgan,0.48461639881134033,6
Morgan,0.6077282428741455,6
Morgan,0.48606187105178833,6
Morgan,0.7176600098609924,2
Morgan,0.41974514722824097,6
Morgan,0.4745829701423645,2
Morgan,0.3122962415218353,5
Morgan,0.2651127576828003,6
Morgan,0.6787121295928955,6
Morgan,0.6378344893455505,6
Morgan,0.22775334119796753,7
Morgan,0.6260422468185425,6
Morgan,0.47891664505004883,6
Morgan,0.48384976387023926,6
Morgan,0.5634338855743408,7
Morgan,0.4056113660335541,4
Morgan,0.6671262383460999,6
Morgan,0.21508784592151642,7
Morgan,0.47682732343673706,6
Morgan,0.31447485089302063,6
Morgan,0.342550128698349,6
Morgan,0.34489554166793823,6
Morgan,0.4241733253002167,3
Morgan,0.7165984511375427,3
Morgan,0.8079570531845093,6
Morgan,0.5081196427345276,6
Morgan,0.3909151554107666,6
Morgan,0.35213974118232727,5
Morgan,0.7070975303649902,5
Morgan,0.6688203811645508,2
Morgan,0.3171681761741638,6
Morgan,0.20050309598445892,6
Morgan,0.5745871663093567,6
Morgan,0.4381789267063141,6
Morgan,0.5499540567398071,6
Morgan,0.37187620997428894,3
Morgan,0.16740290820598602,6
Morgan,0.2674718499183655,6
Morgan,0.5723299980163574,6
Morgan,0.8211991190910339,6
Morgan,0.23867741227149963,6
Morgan,0.6056867837905884,6
Morgan,0.5788774490356445,6
Morgan,0.7918444871902466,3
Morgan,0.6077935695648193,2
Morgan,0.32095861434936523,6
Morgan,0.5962349772453308,6
Morgan,0.29355159401893616,7
Morgan,0.5570085048675537,6
Morgan,0.40926286578178406,7
Morgan,0.15112000703811646,7
Morgan,0.38280078768730164,3
Morgan,0.2381594181060791,7
Morgan,0.802451491355896,6
Morgan,0.3423396050930023,6
Morgan,0.601396918296814,1
Morgan,0.22869709134101868,6
Morgan,0.2517525851726532,7
Morgan,0.2744641602039337,7
Morgan,0.3180944621562958,6
Morgan,0.10040400922298431,7
Morgan,0.22841474413871765,6
Morgan,0.5513639450073242,5
Morgan,0.4248443841934204,6
Morgan,0.1512175351381302,3
Morgan,0.23302660882472992,5
Morgan,0.6894457936286926,1
Morgan,0.8014322519302368,6
Morgan,0.48829570412635803,6
Morgan,0.21368956565856934,6
Morgan,0.7876355648040771,2
Morgan,0.2379959672689438,7
Morgan,0.5199089646339417,6
Morgan,0.5767848491668701,3
Morgan,0.2802466154098511,1
Morgan,0.4210055470466614,6
Morgan,0.2839243412017822,6
Morgan,0.1668889969587326,7
Morgan,0.6912630796432495,3
Morgan,0.12669014930725098,7
Morgan,0.15255196392536163,6
Morgan,0.24808603525161743,7
Morgan,0.20998573303222656,2
Morgan,0.36551761627197266,6
Morgan,0.26789724826812744,2
Morgan,0.7210657000541687,6
Morgan,0.8158603310585022,2
Morgan,0.30126476287841797,5
Morgan,0.35203444957733154,7
Morgan,0.13402758538722992,7
Morgan,0.426454097032547,2
Morgan,0.21942919492721558,6
Morgan,0.20846149325370789,7
Morgan,0.6643984317779541,5
Morgan,0.773424506187439,1
Morgan,0.5891007781028748,5
Morgan,0.3097555339336395,1
Morgan,0.3765646815299988,1
Morgan,0.3115326166152954,5
Morgan,0.5667678117752075,5
Morgan,0.39778292179107666,6
Morgan,0.6502286195755005,5
Morgan,0.3962492048740387,6
Morgan,0.63443922996521,5
Morgan,0.43781375885009766,5
Morgan,0.5673905611038208,5
Morgan,0.5167255401611328,6
Morgan,0.35126835107803345,5
Morgan,0.7469538450241089,2
Morgan,0.35604003071784973,5
Morgan,0.4329463243484497,5
Morgan,0.2186635434627533,7
Morgan,0.38722434639930725,3
Morgan,0.7084670662879944,1
Morgan,0.6676255464553833,2
Morgan,0.546762228012085,5
Morgan,0.4572773575782776,3
Morgan,0.43987810611724854,1
Morgan,0.3872576355934143,6
Morgan,0.2281893640756607,7
Morgan,0.2841752767562866,6
Morgan,0.3567391633987427,6
Morgan,0.2261042445898056,5
Morgan,0.6273268461227417,6
Morgan,0.6507599353790283,1
Morgan,0.49802666902542114,5
Morgan,0.3388335704803467,6
Morgan,0.3338278830051422,6
Morgan,0.34470200538635254,7
Morgan,0.2912641763687134,7
Morgan,0.602313220500946,1
Morgan,0.7683279514312744,2
Morgan,0.21102797985076904,5
Morgan,0.31406447291374207,6
Morgan,0.5133788585662842,5
Morgan,0.3449217677116394,1
Morgan,0.34022265672683716,5
Morgan,0.26666495203971863,7
Morgan,0.4222638010978699,5
Morgan,0.19474682211875916,7
Morgan,0.6951253414154053,2
Morgan,0.17299357056617737,7
Morgan,0.7108315229415894,2
Morgan,0.2854633927345276,1
Morgan,0.27491989731788635,3
Morgan,0.47657299041748047,1
Morgan,0.42638319730758667,6
Morgan,0.6009697914123535,2
Morgan,0.7597271800041199,2
Morgan,0.7391462326049805,2
Morgan,0.5263718366622925,2
Morgan,0.31150031089782715,6
Morgan,0.3233778476715088,1
Morgan,0.3685416877269745,6
Morgan,0.612291693687439,2
Morgan,0.48691219091415405,2
Morgan,0.4559081792831421,2
Morgan,0.3760056495666504,4
Morgan,0.22212262451648712,6
Morgan,0.08984749019145966,7
Morgan,0.7836536765098572,2
Morgan,0.46817323565483093,6
Morgan,0.1770462542772293,7
Morgan,0.1314837783575058,2
Morgan,0.3281688094139099,6
Morgan,0.6537286639213562,2
Morgan,0.28844141960144043,6
Morgan,0.34761279821395874,6
Morgan,0.32164305448532104,7
Morgan,0.6802973747253418,6
Morgan,0.5527700185775757,3
Morgan,0.6899678707122803,6
Morgan,0.17188119888305664,5
Morgan,0.27891650795936584,7
Morgan,0.2353975623846054,7
Morgan,0.5529866218566895,2
Morgan,0.602949857711792,6
Morgan,0.6995273232460022,2
Morgan,0.49425509572029114,2
Morgan,0.3623581826686859,2
Morgan,0.4826359152793884,6
Morgan,0.7212294936180115,2
Morgan,0.6092994213104248,2
Morgan,0.6375381946563721,2
Morgan,0.5919103622436523,2
Morgan,0.6243158578872681,2
Morgan,0.6892750263214111,2
Morgan,0.7108712792396545,2
Morgan,0.1395948827266693,7
Morgan,0.1849592924118042,2
Morgan,0.10304707288742065,7
Morgan,0.6489992141723633,6
Morgan,0.7611914277076721,2
Morgan,0.17960402369499207,7
Morgan,0.3812856078147888,2
Morgan,0.2583931088447571,3
Morgan,0.2005196362733841,7
Morgan,0.4799163341522217,6
Morgan,0.4428417682647705,6
Morgan,0.3881128132343292,6
Morgan,0.21382565796375275,7
Morgan,0.7152409553527832,2
Morgan,0.2593316435813904,6
Morgan,0.18807628750801086,3
Morgan,0.4303392171859741,2
Morgan,0.66205894947052,6
Morgan,0.20330053567886353,1
Morgan,0.28006279468536377,7
Morgan,0.183639258146286,6
Morgan,0.330547571182251,6
Morgan,0.2329634130001068,7
Morgan,0.2779495120048523,6
Morgan,0.7756578922271729,3
Morgan,0.14499497413635254,6
Morgan,0.3167532980442047,6
Morgan,0.8169897794723511,2
Morgan,0.3179002106189728,7
Morgan,0.4104112684726715,7
Morgan,0.31947195529937744,6
Morgan,0.37844645977020264,7
Morgan,0.34238559007644653,6
Morgan,0.6445732116699219,2
Morgan,0.4031023383140564,7
Morgan,0.28950875997543335,6
Morgan,0.3582998514175415,7
Morgan,0.7546862363815308,2
Morgan,0.3505142331123352,7
Morgan,0.379755437374115,6
Morgan,0.7114620208740234,6
Morgan,0.4472411870956421,7
Morgan,0.2699969410896301,6
Morgan,0.30935603380203247,7
Morgan,0.6851150989532471,3
Morgan,0.4864906072616577,6
Morgan,0.34190917015075684,7
Morgan,0.26724857091903687,7
Morgan,0.5821409821510315,3
Morgan,0.6751049757003784,6
Morgan,0.31024980545043945,6
Morgan,0.2254166305065155,7
Morgan,0.577655553817749,2
Morgan,0.12159765511751175,5
Morgan,0.23844733834266663,3
Morgan,0.340206116437912,5
Morgan,0.42074155807495117,7
Morgan,0.40307140350341797,7
Morgan,0.40702182054519653,7
Morgan,0.25249919295310974,7
Morgan,0.36634185910224915,7
Morgan,0.40018680691719055,2
Morgan,0.29836875200271606,6
Morgan,0.232605442404747,7
Morgan,0.46542423963546753,2
Morgan,0.23881828784942627,7
Morgan,0.34223872423171997,2
Morgan,0.4922518730163574,2
Morgan,0.29162776470184326,6
Morgan,0.4139765501022339,6
Morgan,0.23857754468917847,7
Morgan,0.24974171817302704,6
Morgan,0.7995635867118835,3
Morgan,0.24875441193580627,7
Morgan,0.34221845865249634,6
Morgan,0.4251907169818878,7
Morgan,0.345355361700058,7
Morgan,0.7115095853805542,2
Morgan,0.5539596080780029,2
Morgan,0.4542679190635681,1
Morgan,0.6800410747528076,1
Morgan,0.23480579257011414,7
Morgan,0.5024433135986328,1
Morgan,0.31594887375831604,6
Morgan,0.3257771134376526,7
Morgan,0.5879923105239868,7
Morgan,0.2786061763763428,6
Morgan,0.24806447327136993,7
Morgan,0.3442786931991577,7
Morgan,0.5793898105621338,6
Morgan,0.45378053188323975,7
Morgan,0.6085731983184814,7
Morgan,0.41886553168296814,7
Morgan,0.597087025642395,6
Morgan,0.5297765731811523,7
Morgan,0.4995880424976349,2
Morgan,0.5198312997817993,1
Morgan,0.5692715644836426,7
Morgan,0.5204075574874878,7
Morgan,0.34339603781700134,7
Morgan,0.5165432095527649,7
Morgan,0.6120504140853882,7
Morgan,0.45708173513412476,7
Morgan,0.6168617010116577,7
Morgan,0.5831325054168701,7
Morgan,0.5250557661056519,7
Morgan,0.5422470569610596,7
Morgan,0.5504435300827026,7
Morgan,0.7795928716659546,2
Morgan,0.7297117710113525,1
Morgan,0.49509167671203613,7
Morgan,0.7542753219604492,5
Morgan,0.5912243127822876,7
Morgan,0.3056926131248474,7
Morgan,0.25410330295562744,6
Morgan,0.6998310685157776,1
Morgan,0.35088056325912476,2
Morgan,0.5376502275466919,7
Morgan,0.7970155477523804,3
Morgan,0.6689713597297668,7
Morgan,0.4827941656112671,6
Morgan,0.606715202331543,7
Morgan,0.4630811810493469,7
Morgan,0.5376653671264648,6
Morgan,0.6916033625602722,7
Morgan,0.3494151830673218,6
Morgan,0.5880712270736694,7
Morgan,0.5291829109191895,7
Morgan,0.5794003009796143,7
Morgan,0.43316614627838135,7
Morgan,0.33430612087249756,7
Morgan,0.2843301296234131,6
Morgan,0.3251953125,6
Morgan,0.29586806893348694,6
Morgan,0.5807756185531616,7
Morgan,0.26949334144592285,7
Morgan,0.458707332611084,7
Morgan,0.5989106297492981,7
Morgan,0.46868911385536194,2
Morgan,0.6652708649635315,7
Morgan,0.3607771396636963,6
Morgan,0.6250460743904114,2
Morgan,0.706581711769104,1
Morgan,0.7454696893692017,7
Morgan,0.6337807178497314,7
Morgan,0.6800270676612854,7
Morgan,0.6876200437545776,7
Morgan,0.7136120796203613,7
Morgan,0.684551477432251,7
Morgan,0.6533889770507812,7
Morgan,0.6803779602050781,7
Morgan,0.46032679080963135,7
Morgan,0.41807109117507935,6
Morgan,0.6418668627738953,7
Morgan,0.5428029298782349,7
Morgan,0.6238337755203247,7
Morgan,0.26548224687576294,7
Morgan,0.6477909088134766,7
Morgan,0.40792837738990784,6
Morgan,0.6674594879150391,6
Morgan,0.8340115547180176,2
Morgan,0.6724423170089722,6
Morgan,0.29885244369506836,7
Morgan,0.7408275604248047,2
Morgan,0.5646823644638062,2
Morgan,0.7545171976089478,2
Morgan,0.4016398787498474,6
Morgan,0.32173284888267517,7
Morgan,0.36487913131713867,7
Morgan,0.46578341722488403,7
Morgan,0.2999304533004761,6
Morgan,0.2917599081993103,7
Morgan,0.8218923211097717,2
Morgan,0.26003140211105347,7
Morgan,0.29149603843688965,7
Morgan,0.3566344380378723,7
Morgan,0.396232008934021,7
Morgan,0.7747761011123657,2
Morgan,0.39465367794036865,7
Morgan,0.7974758148193359,2
Morgan,0.7771254777908325,2
Morgan,0.5685556530952454,7
Morgan,0.6131230592727661,7
Morgan,0.5578645467758179,7
Morgan,0.44641411304473877,7
Morgan,0.7708680033683777,2
Morgan,0.5501617193222046,7
Morgan,0.5585596561431885,7
Morgan,0.25205719470977783,7
Morgan,0.47329795360565186,2
Morgan,0.41612303256988525,2
Morgan,0.6682928800582886,2
Morgan,0.7508546113967896,2
Morgan,0.7323002815246582,2
Morgan,0.7293287515640259,6
Morgan,0.790732741355896,2
Morgan,0.5384945273399353,6
Morgan,0.7367372512817383,6
Morgan,0.7579566240310669,2
Morgan,0.7357674837112427,6
Morgan,0.6674724221229553,2
Morgan,0.5169159173965454,6
Morgan,0.8002320528030396,2
Morgan,0.8018982410430908,2
Morgan,0.3252433240413666,2
Morgan,0.8168769478797913,2
Morgan,0.7969672679901123,2
Morgan,0.4354727864265442,7
Morgan,0.23201346397399902,7
Morgan,0.4704970121383667,2
Morgan,0.3823833465576172,2
Morgan,0.7493861317634583,2
Morgan,0.7366144061088562,2
Morgan,0.7584739327430725,2
Morgan,0.7496057748794556,2
Morgan,0.28447920083999634,7
Morgan,0.8248295187950134,2
Morgan,0.6016817092895508,2
Morgan,0.4234914183616638,7
Morgan,0.8056476712226868,2
Morgan,0.5157278776168823,2
Morgan,0.8212977051734924,2
Morgan,0.3652642071247101,2
Morgan,0.8220878839492798,2
Morgan,0.7947218418121338,2
Morgan,0.751052737236023,2
Morgan,0.3510630428791046,6
Morgan,0.7149776816368103,2
Morgan,0.589509129524231,2
Morgan,0.3594185411930084,6
Morgan,0.25519537925720215,2
Morgan,0.24277463555335999,6
Morgan,0.5469642281532288,7
Morgan,0.42266029119491577,7
Morgan,0.5973272323608398,7
Morgan,0.522262692451477,7
Morgan,0.49168312549591064,7
Morgan,0.3652288317680359,2
Morgan,0.3317680358886719,2
Morgan,0.29430848360061646,2
Morgan,0.3342806100845337,7
Morgan,0.8088746070861816,2
Morgan,0.8024608492851257,2
Morgan,0.7986724972724915,2
Morgan,0.8105815649032593,2
Morgan,0.241963729262352,7
Morgan,0.3228905200958252,7
Morgan,0.21232780814170837,6
Morgan,0.3080637454986572,2
Morgan,0.2970951795578003,6
Morgan,0.3315405249595642,6
Morgan,0.3656798005104065,6
Morgan,0.35732054710388184,6
Morgan,0.5168944001197815,2
Morgan,0.49548280239105225,2
Morgan,0.45781227946281433,2
Morgan,0.6004448533058167,7
Morgan,0.3469952940940857,7
Morgan,0.24166354537010193,7
Morgan,0.32017460465431213,6
Morgan,0.20482201874256134,7
Morgan,0.282339870929718,6
Morgan,0.2906683385372162,6
Morgan,0.32315653562545776,6
Morgan,0.30926063656806946,6
Morgan,0.5242018699645996,7
Morgan,0.5377227067947388,1
Morgan,0.5224642753601074,7
Morgan,0.47779518365859985,7
Morgan,0.41452616453170776,7
Morgan,0.4972125291824341,7
Morgan,0.44035884737968445,7
Morgan,0.38642939925193787,7
Morgan,0.340776652097702,7
Morgan,0.5611565113067627,7
Morgan,0.528649628162384,7
Morgan,0.53652024269104,7
Morgan,0.6300835609436035,2
Morgan,0.621077835559845,7
Morgan,0.47443893551826477,7
Morgan,0.44669580459594727,7
Morgan,0.526056170463562,7
Morgan,0.5582451820373535,7
Morgan,0.4852181077003479,1
Morgan,0.7453771233558655,6
Morgan,0.7117522954940796,7
Morgan,0.7301483154296875,6
Morgan,0.5982608199119568,7
Morgan,0.31523481011390686,7
Morgan,0.2633521556854248,7
Morgan,0.6875296831130981,7
Morgan,0.6932015419006348,7
Morgan,0.728065013885498,7
Morgan,0.7081540822982788,7
Morgan,0.725217878818512,2
Morgan,0.6321911811828613,2
Morgan,0.3781379163265228,6
Morgan,0.745766282081604,2
Morgan,0.5979768633842468,2
Morgan,0.535559892654419,2
Morgan,0.5611896514892578,7
Morgan,0.4739360213279724,2
Morgan,0.5470359325408936,2
Morgan,0.5527487397193909,7
Morgan,0.6640047430992126,2
Morgan,0.586416482925415,2
Morgan,0.586600661277771,7
Morgan,0.5941069722175598,6
Morgan,0.6406913995742798,7
Morgan,0.5589984059333801,7
Morgan,0.2986338138580322,7
Morgan,0.3252180814743042,6
Morgan,0.5422442555427551,7
Morgan,0.2011108100414276,7
Morgan,0.5938148498535156,7
Morgan,0.6093600988388062,7
Morgan,0.48716044425964355,7
Morgan,0.5657557249069214,2
Morgan,0.5130267143249512,2
Morgan,0.6858505010604858,7
Morgan,0.6725653409957886,7
Morgan,0.477851539850235,6
Morgan,0.49656063318252563,6
Morgan,0.2685558795928955,7
Morgan,0.38457661867141724,7
Morgan,0.3548239469528198,6
Morgan,0.2216729074716568,6
