epoch,prototype,mean_umap_1,mean_umap_2,std_umap_1,std_umap_2
231,3,3.2494729,3.2906952,8.814252,9.424199
231,4,5.7686453,6.5016046,8.308113,6.1819143
231,5,6.60608,4.1138215,9.808234,7.7219005
231,6,3.3250446,3.414404,4.0192256,8.908277
231,7,5.8013015,3.7939975,5.9857936,7.951742
232,1,3.571071,3.6617355,9.749817,9.0846815
232,2,4.4966645,5.548138,9.77058,7.433832
232,3,3.2490964,3.2904868,8.823417,9.427473
232,4,5.761737,6.5042267,8.31771,6.193987
232,5,6.596324,4.1091247,9.821501,7.7345243
232,6,3.3280835,3.4157033,4.0197477,8.909293
232,7,5.801088,3.802536,5.9864564,7.9556932
233,1,3.5754972,3.6724694,9.726097,9.095077
233,2,4.4892077,5.5571604,9.77241,7.422632
233,3,3.2527676,3.2823372,8.830032,9.41958
233,4,5.747737,6.5068564,8.337978,6.2002754
233,5,6.590445,4.101884,9.827833,7.7513046
233,6,3.3405354,3.4111123,4.050876,8.921339
233,7,5.7987013,3.8148403,6.013191,7.9659653
234,1,3.5585206,3.6699834,9.734311,9.119004
234,2,4.493903,5.56277,9.762992,7.4289536
234,3,3.2715182,3.2872472,8.8389635,9.424066
234,4,5.742439,6.507268,8.3426695,6.204517
234,5,6.5732484,4.0904417,9.846341,7.7595253
234,6,3.3292565,3.414421,4.0422273,8.917733
234,7,5.7945547,3.8249812,6.0270414,7.9743567
235,1,3.5450752,3.672093,9.740707,9.143591
235,2,4.4888787,5.5829916,9.77118,7.431665
235,3,3.2719846,3.2823052,8.837557,9.428951
235,4,5.7344694,6.5163116,8.371734,6.2030516
235,5,6.5734076,4.0768538,9.867291,7.780286
235,6,3.3366075,3.3988762,4.04865,8.918669
235,7,5.789509,3.8404624,6.0313473,7.982584
236,1,3.541325,3.66334,9.731779,9.150776
236,2,4.4883113,5.5992575,9.772937,7.43396
236,3,3.282538,3.2784133,8.85657,9.427249
236,4,5.704867,6.514682,8.381554,6.1971264
236,5,6.566325,4.075037,9.862123,7.7902145
236,6,3.3309155,3.3997872,4.046581,8.909708
236,7,5.7964087,3.846112,6.0439744,7.9884562
237,1,3.5439181,3.6502495,9.726922,9.190809
237,2,4.493529,5.6133585,9.777147,7.438772
237,3,3.2838166,3.271265,8.870975,9.420333
237,4,5.7191095,6.5235224,8.395598,6.1938744
237,5,6.5676947,4.0481462,9.851989,7.801705
237,6,3.3418434,3.3891177,4.049492,8.9131365
237,7,5.79188,3.8716297,6.0691056,7.992074
238,1,3.530555,3.6455715,9.717113,9.20015
238,2,4.485614,5.623421,9.773046,7.4278836
238,3,3.2976608,3.2724648,8.874378,9.431318
238,4,5.705728,6.521085,8.412842,6.196825
238,5,6.544052,4.046754,9.889351,7.829816
238,6,3.345595,3.385035,4.064632,8.915392
238,7,5.793521,3.88163,6.0778856,7.9931865
239,1,3.5162957,3.6500587,9.716569,9.216538
239,2,4.5092087,5.625575,9.783076,7.4238696
239,3,3.3024304,3.2743042,8.886961,9.414732
239,4,5.7050724,6.5255227,8.422188,6.1946936
239,5,6.5355325,4.027094,9.891721,7.8375854
239,6,3.3524776,3.382686,4.076447,8.91011
239,7,5.788491,3.8846288,6.0963736,8.004082
240,1,3.4901288,3.6446471,9.714141,9.247339
240,2,4.494364,5.640811,9.774622,7.423618
240,3,3.3064218,3.259913,8.887869,9.419677
240,4,5.6889358,6.528241,8.452271,6.1861587
240,5,6.5286255,4.0080547,9.907538,7.858362
240,6,3.3386319,3.377376,4.064627,8.91913
240,7,5.790344,3.8823707,6.099207,8.014231
241,1,3.4809017,3.6312416,9.716947,9.278854
241,2,4.4979105,5.656554,9.785274,7.441948
241,3,3.313127,3.2631931,8.904468,9.4111805
241,4,5.696598,6.529996,8.466063,6.1793027
241,5,6.527716,3.9936116,9.9130535,7.8625984
241,6,3.3463745,3.3763847,4.062939,8.926618
241,7,5.798451,3.9120584,6.127757,8.020907
242,1,3.4848228,3.620781,9.708041,9.31955
242,2,4.49413,5.6532755,9.781892,7.4354086
242,3,3.3271632,3.2616699,8.912425,9.401997
242,4,5.676943,6.528764,8.4779825,6.1900773
242,5,6.5054255,3.9819558,9.9285145,7.886449
242,6,3.355067,3.3720887,4.075772,8.922012
242,7,5.78786,3.9147098,6.115875,8.023185
243,1,3.4609306,3.619018,9.713788,9.327976
243,2,4.5087247,5.6763496,9.783668,7.431429
243,3,3.3310559,3.248394,8.915688,9.415152
243,4,5.6688557,6.5409517,8.515577,6.1876216
243,5,6.5022516,3.9701874,9.940892,7.9079056
243,6,3.3472302,3.3681896,4.0714645,8.929432
243,7,5.776412,3.91904,6.1208873,8.02837
244,1,3.4513664,3.6093204,9.710952,9.360187
244,2,4.5033364,5.6757903,9.779221,7.436163
244,3,3.329309,3.2605014,8.92152,9.40099
244,4,5.6638474,6.542989,8.52792,6.1873155
244,5,6.4830155,3.9560368,9.933803,7.9169903
244,6,3.3559937,3.3581078,4.0810423,8.93049
244,7,5.7826796,3.9309456,6.1407065,8.027697
245,1,3.4379559,3.6114974,9.71562,9.389597
245,2,4.51616,5.696193,9.781244,7.4560986
245,3,3.342528,3.2605329,8.932109,9.403696
245,4,5.6495814,6.536289,8.543159,6.1825695
245,5,6.4736204,3.9322574,9.9506235,7.9310145
245,6,3.3519661,3.352242,4.077986,8.928542
245,7,5.773498,3.9497998,6.1395607,8.034472
246,1,3.4271042,3.5978203,9.716411,9.416632
246,2,4.503312,5.6971464,9.780652,7.451554
246,3,3.352546,3.2608008,8.939861,9.414078
246,4,5.6439886,6.5525312,8.56695,6.19427
246,5,6.4616003,3.9207816,9.956316,7.9320245
246,6,3.3607852,3.3352304,4.0773454,8.930625
246,7,5.7726684,3.9609008,6.1608567,8.040589
247,1,3.4023411,3.5760875,9.712763,9.441588
247,2,4.5162673,5.7176986,9.784428,7.4503517
247,3,3.35319,3.2478817,8.942658,9.402966
247,4,5.6406775,6.557254,8.584739,6.185126
247,5,6.452594,3.906929,9.96677,7.9579415
247,6,3.3682244,3.340355,4.078743,8.921027
247,7,5.7752275,3.9606738,6.1617956,8.049754
248,1,3.3912716,3.56879,9.709644,9.456918
248,2,4.50108,5.718978,9.790544,7.443833
248,3,3.364753,3.263722,8.945099,9.397413
248,4,5.6256075,6.5678153,8.615215,6.199733
248,5,6.4392347,3.892798,9.969708,7.9704556
248,6,3.360176,3.3260593,4.0881743,8.930946
248,7,5.7779226,3.9688401,6.153381,8.061049
249,1,3.3740025,3.5657432,9.7111225,9.483082
249,2,4.5056906,5.729761,9.799605,7.4324937
249,3,3.3732505,3.2650948,8.957551,9.413383
249,4,5.624387,6.573719,8.634991,6.184316
249,5,6.423728,3.890197,9.986075,7.987924
249,6,3.3594127,3.3234978,4.1025643,8.932068
249,7,5.778556,3.9717095,6.1724024,8.06259
250,1,3.3713768,3.5552425,9.709892,9.496166
250,2,4.502051,5.7422853,9.801468,7.4419107
250,3,3.3776252,3.2552667,8.965602,9.409793
250,4,5.621789,6.575681,8.649994,6.1884522
250,5,6.4035196,3.8710854,10.001289,8.00759
250,6,3.3543255,3.319678,4.1005154,8.924427
250,7,5.764409,3.9853547,6.1869564,8.059653
251,1,3.3425298,3.5529437,9.702325,9.516673
251,2,4.4971857,5.7592044,9.805277,7.435519
251,3,3.3892493,3.2675889,8.972112,9.403084
251,4,5.618373,6.5776916,8.669656,6.201341
251,5,6.385886,3.8580298,10.00481,8.010603
251,6,3.3589244,3.3081536,4.10496,8.933932
251,7,5.754003,3.9961133,6.198739,8.067497
252,1,3.3469334,3.557906,9.703214,9.53333
252,2,4.5089355,5.764631,9.8036175,7.447715
252,3,3.4051347,3.2586312,8.983697,9.407498
252,4,5.6028833,6.5896745,8.698547,6.183277
252,5,6.36914,3.8513856,10.019548,8.046727
252,6,3.3610492,3.3061318,4.1059155,8.931585
252,7,5.754118,3.9985604,6.206732,8.076444
253,1,3.3289573,3.5411003,9.696047,9.565766
253,2,4.500477,5.7734356,9.808743,7.435795
253,3,3.4040177,3.2644703,8.97518,9.404856
253,4,5.5919757,6.586184,8.703483,6.189512
253,5,6.3595266,3.830174,10.031345,8.057099
253,6,3.3621259,3.2910302,4.1167016,8.956389
253,7,5.7503653,4.013951,6.214487,8.069634
254,1,3.311006,3.5357158,9.700071,9.594341
254,2,4.503748,5.79451,9.80789,7.42453
254,3,3.4249034,3.271712,8.991665,9.401849
254,4,5.583993,6.598017,8.726482,6.186049
254,5,6.3440638,3.8109708,10.034271,8.07218
254,6,3.372272,3.2885392,4.113085,8.951154
254,7,5.7383847,4.013381,6.213535,8.091206
255,1,3.2938447,3.529028,9.701675,9.612196
255,2,4.507528,5.7924685,9.809825,7.432791
255,3,3.429419,3.2612717,9.000706,9.403548
255,4,5.567085,6.6033945,8.751042,6.1858616
255,5,6.332963,3.800448,10.051965,8.084303
255,6,3.3764217,3.2702115,4.111961,8.948812
255,7,5.737774,4.022955,6.2277884,8.089776
256,1,3.274173,3.5222816,9.710677,9.634374
256,2,4.509713,5.7991114,9.810679,7.4325128
256,3,3.446364,3.2768376,9.007118,9.409585
256,4,5.556681,6.607405,8.772369,6.188296
256,5,6.317845,3.787508,10.052892,8.097046
256,6,3.3873565,3.2575936,4.1204867,8.949633
256,7,5.731738,4.033615,6.229269,8.102231
257,1,3.2522469,3.514091,9.704686,9.664218
257,2,4.499855,5.821115,9.804278,7.447772
257,3,3.4454994,3.2661502,9.007678,9.409666
257,4,5.5644293,6.6184387,8.780705,6.197309
257,5,6.3084927,3.7523599,10.054448,8.122333
257,6,3.3807018,3.2541199,4.116972,8.944696
257,7,5.7346087,4.035036,6.233722,8.108715
258,1,3.2474122,3.5000312,9.703974,9.688439
258,2,4.500037,5.8288665,9.808073,7.4426656
258,3,3.4568124,3.271069,9.014955,9.416979
258,4,5.5449624,6.6110673,8.789734,6.1935825
258,5,6.287511,3.744741,10.069766,8.138599
258,6,3.4001598,3.2381554,4.122489,8.947498
258,7,5.733679,4.040141,6.253781,8.123918
259,1,3.221843,3.490065,9.709019,9.695019
259,2,4.4896364,5.829367,9.807739,7.4402843
259,3,3.4731247,3.267779,9.025302,9.413855
259,4,5.526977,6.6158676,8.81445,6.196663
259,5,6.2632475,3.7348626,10.083522,8.167104
259,6,3.3978982,3.223753,4.118204,8.951875
259,7,5.71837,4.0395713,6.2460704,8.114873
260,1,3.2099483,3.473434,9.704119,9.71934
260,2,4.50307,5.8448243,9.8080015,7.436841
260,3,3.469841,3.256171,9.027689,9.417403
260,4,5.523092,6.6299143,8.828297,6.201163
260,5,6.266736,3.7157397,10.068444,8.162596
260,6,3.4026246,3.2185378,4.1255293,8.957894
260,7,5.7040243,4.0479097,6.2413898,8.120807
261,1,3.18078,3.475061,9.714173,9.744831
261,2,4.4958334,5.86061,9.812333,7.4322624
261,3,3.4875007,3.266419,9.02931,9.409493
261,4,5.497351,6.6332254,8.85017,6.207695
261,5,6.236331,3.6935897,10.092528,8.189288
261,6,3.4048195,3.208706,4.1208444,8.957962
261,7,5.70877,4.0455475,6.257152,8.129751
262,1,3.1663742,3.4609847,9.70947,9.754541
262,2,4.4895954,5.8765173,9.815225,7.432149
262,3,3.484806,3.2419586,9.036221,9.413825
262,4,5.511445,6.637,8.863695,6.205813
262,5,6.221155,3.6812282,10.102472,8.200216
262,6,3.410878,3.200412,4.12444,8.968559
262,7,5.7035804,4.048667,6.2636166,8.129966
263,1,3.1575398,3.4643931,9.713527,9.769345
263,2,4.4930034,5.8762503,9.82039,7.4401016
263,3,3.4862518,3.2532096,9.038144,9.423025
263,4,5.497481,6.6502657,8.878226,6.209445
263,5,6.2076583,3.669056,10.111272,8.215077
263,6,3.4109147,3.1759648,4.120713,8.958682
263,7,5.708335,4.049367,6.2633185,8.14566
264,1,3.139046,3.46189,9.716584,9.808041
264,2,4.4946856,5.8910084,9.824858,7.4388113
264,3,3.496556,3.2688975,9.040262,9.418093
264,4,5.48059,6.6552567,8.900482,6.2242045
264,5,6.196842,3.6601243,10.130824,8.231763
264,6,3.416127,3.182748,4.128076,8.958602
264,7,5.7024627,4.050185,6.258427,8.144655
265,1,3.1278517,3.445155,9.730343,9.8125925
265,2,4.4861054,5.9067774,9.821253,7.4351325
265,3,3.4905555,3.2558663,9.032927,9.420258
265,4,5.475031,6.6437693,8.9023905,6.2109933
265,5,6.172789,3.625527,10.122733,8.253028
265,6,3.4005635,3.1711774,4.1285987,8.964284
265,7,5.699403,4.0504575,6.261832,8.148639
266,1,3.1109068,3.437368,9.726792,9.832121
266,2,4.490681,5.921287,9.828663,7.4435697
266,3,3.5139928,3.2629745,9.040439,9.409693
266,4,5.4662056,6.65438,8.916905,6.227245
266,5,6.1539855,3.6169333,10.137274,8.271136
266,6,3.4112015,3.1616783,4.133344,8.956578
266,7,5.686755,4.0643578,6.278837,8.159623
267,1,3.096617,3.4316795,9.729542,9.847764
267,2,4.4920683,5.9308944,9.831409,7.4435053
267,3,3.5112426,3.2532258,9.046349,9.414068
267,4,5.4535804,6.654695,8.924896,6.231967
267,5,6.1319594,3.598388,10.148497,8.289018
267,6,3.401437,3.157858,4.130283,8.955152
267,7,5.663437,4.054758,6.278329,8.168803
268,1,3.0861683,3.4252,9.738468,9.865026
268,2,4.498916,5.943223,9.8236265,7.4541807
268,3,3.523333,3.2602055,9.0425205,9.410883
268,4,5.4468527,6.6626587,8.9339,6.241562
268,5,6.1093245,3.5859814,10.157925,8.318208
268,6,3.407739,3.1320286,4.141337,8.954146
268,7,5.6839437,4.05585,6.2799053,8.168628
269,1,3.0600421,3.4058125,9.738442,9.892116
269,2,4.495699,5.9503155,9.829912,7.458321
269,3,3.5383224,3.262516,9.042823,9.421677
269,4,5.444727,6.6651793,8.94765,6.2483788
269,5,6.089916,3.562553,10.164891,8.323069
269,6,3.4128869,3.1327474,4.148483,8.959245
269,7,5.672339,4.060204,6.2935495,8.178063
270,1,3.0495985,3.4158173,9.742772,9.900608
270,2,4.502054,5.9653625,9.8403225,7.4637594
270,3,3.5457215,3.2668,9.049407,9.422604
270,4,5.42307,6.6573434,8.947846,6.264053
270,5,6.0833464,3.542202,10.163872,8.347412
270,6,3.4121814,3.1316993,4.1630363,8.944732
270,7,5.668147,4.057183,6.2982187,8.185811
271,1,3.027287,3.40849,9.756421,9.913347
271,2,4.493836,5.982499,9.840479,7.473683
271,3,3.556451,3.270092,9.050779,9.424657
271,4,5.432504,6.6737213,8.960278,6.2719107
271,5,6.057993,3.536042,10.170323,8.369152
271,6,3.411475,3.1243205,4.1599708,8.9515705
271,7,5.670433,4.0573397,6.306851,8.176106
272,1,3.0177789,3.4130535,9.75346,9.941345
272,2,4.5032177,5.991028,9.842026,7.48978
272,3,3.5697625,3.2820096,9.059675,9.428553
272,4,5.4197073,6.672572,8.968178,6.265249
272,5,6.049311,3.535349,10.179377,8.397852
272,6,3.416951,3.1110492,4.1739707,8.955864
272,7,5.6475725,4.054985,6.305666,8.200697
273,1,3.010553,3.4130604,9.7672615,9.942652
273,2,4.4966135,6.007395,9.843546,7.4865646
273,3,3.596695,3.2831063,9.054835,9.42973
273,4,5.4115167,6.683657,8.991294,6.286088
273,5,6.0225,3.5176895,10.182978,8.402793
273,6,3.411052,3.1136107,4.175805,8.95843
273,7,5.6434555,4.0635023,6.3208795,8.205664
274,1,2.9784355,3.418616,9.75668,9.96447
274,2,4.508052,6.0130076,9.838873,7.500919
274,3,3.597512,3.289556,9.059113,9.431716
274,4,5.3978405,6.679509,9.000781,6.2680216
274,5,6.0122643,3.5033069,10.1814,8.414389
274,6,3.411127,3.09664,4.1731563,8.9628105
274,7,5.638481,4.0557513,6.3230805,8.203625
275,1,2.9734938,3.3986173,9.781456,9.978398
275,2,4.4995027,6.028235,9.850673,7.502296
275,3,3.6026275,3.2964623,9.055044,9.435999
275,4,5.3986526,6.6768327,9.00326,6.282174
275,5,5.9846606,3.4880435,10.199298,8.447298
275,6,3.4095273,3.091418,4.1817403,8.967176
275,7,5.637971,4.0541553,6.348823,8.210398
276,1,2.962795,3.3921237,9.787476,9.992155
276,2,4.4924397,6.0280867,9.85349,7.5171957
276,3,3.6142426,3.3097374,9.047031,9.430246
276,4,5.399943,6.684068,9.026924,6.281886
276,5,5.978503,3.474352,10.191188,8.452877
276,6,3.41509,3.0940423,4.183394,8.965015
276,7,5.624194,4.057439,6.337593,8.222858
277,1,2.9355845,3.3886654,9.7910795,10.022903
277,2,4.4976797,6.0510554,9.8685465,7.499964
277,3,3.6258976,3.3114128,9.062911,9.439012
277,4,5.3840003,6.679741,9.028584,6.2964277
277,5,5.9562354,3.4592366,10.200474,8.483749
277,6,3.3973992,3.0780573,4.192523,8.976217
277,7,5.6260686,4.04264,6.332007,8.229818
278,1,2.9306903,3.394162,9.804298,10.010493
278,2,4.5033474,6.061444,9.8677845,7.5062065
278,3,3.639883,3.2974446,9.051677,9.443922
278,4,5.3964653,6.695783,9.033153,6.2995214
278,5,5.936906,3.4650168,10.2024,8.502799
278,6,3.4183338,3.0729454,4.193248,8.981299
278,7,5.6215487,4.0455437,6.3424177,8.241293
279,1,2.908521,3.3950868,9.804016,10.036444
279,2,4.5003004,6.0763426,9.885644,7.506402
279,3,3.6434288,3.301556,9.059093,9.438681
279,4,5.3800254,6.690088,9.057194,6.3123503
279,5,5.9398966,3.448478,10.207942,8.524351
279,6,3.4096298,3.0634055,4.1965685,8.989
279,7,5.625687,4.050362,6.3376827,8.242219
280,1,2.8945441,3.3930516,9.808966,10.045168
280,2,4.5113764,6.0930943,9.88079,7.508144
280,3,3.652523,3.3074284,9.053177,9.43769
280,4,5.380033,6.691481,9.063308,6.311409
280,5,5.923417,3.4403846,10.208422,8.544551
280,6,3.4105327,3.0568624,4.201657,8.989018
280,7,5.6140795,4.041849,6.3548365,8.256003
281,1,2.864489,3.3984618,9.824124,10.061636
281,2,4.508258,6.091935,9.892532,7.521954
281,3,3.6581116,3.3025017,9.057762,9.442708
281,4,5.3664255,6.700662,9.069468,6.3150926
281,5,5.912285,3.4364076,10.201177,8.5561285
281,6,3.4043205,3.045929,4.2041283,9.0030575
281,7,5.6321135,4.0520053,6.3659406,8.263131
282,1,2.8605855,3.392659,9.8239765,10.078901
282,2,4.509635,6.1032944,9.90273,7.521424
282,3,3.6694508,3.3102546,9.059251,9.444451
282,4,5.37708,6.70945,9.08752,6.314746
282,5,5.9049206,3.4269154,10.205535,8.593929
282,6,3.4269404,3.0524125,4.2270026,9.001585
282,7,5.610612,4.0318894,6.3661757,8.249494
283,1,2.843492,3.4033527,9.835572,10.090719
283,2,4.516912,6.1100645,9.898792,7.5410047
283,3,3.670417,3.2869294,9.067954,9.447854
283,4,5.3702717,6.7128296,9.097435,6.3225484
283,5,5.8881645,3.4128234,10.221988,8.5946245
283,6,3.4125354,3.0354521,4.224896,9.00889
283,7,5.6091585,4.0432916,6.378572,8.268511
284,1,2.8308256,3.3793044,9.829509,10.092813
284,2,4.5202613,6.1341906,9.897497,7.5426145
284,3,3.6702678,3.3128898,9.063102,9.452397
284,4,5.365264,6.722209,9.11152,6.327642
284,5,5.8779216,3.4221847,10.200372,8.601666
284,6,3.410995,3.0291193,4.2256737,9.012514
284,7,5.5941906,4.0230236,6.396491,8.269078
285,1,2.8248215,3.3896937,9.848651,10.107874
285,2,4.5257235,6.1327653,9.914937,7.543937
285,3,3.6904597,3.3159382,9.070014,9.454506
285,4,5.3744287,6.7289057,9.104955,6.3226337
285,5,5.861845,3.4052181,10.207289,8.617377
285,6,3.4090927,3.0264924,4.231778,9.024385
285,7,5.5925417,4.032124,6.410115,8.272282
286,1,2.8019166,3.3761833,9.856816,10.126538
286,2,4.521626,6.1385107,9.925393,7.5449615
286,3,3.6800296,3.3212814,9.069482,9.473452
286,4,5.3608646,6.719433,9.113015,6.321708
286,5,5.85055,3.3860626,10.21258,8.6293
286,6,3.4061894,3.0117073,4.2302346,9.020957
286,7,5.5915685,4.021633,6.4101295,8.283808
287,1,2.7977235,3.3861747,9.8562765,10.134893
287,2,4.5285635,6.1456256,9.923872,7.5537333
287,3,3.6900399,3.3121777,9.06589,9.470191
287,4,5.365321,6.7273436,9.125046,6.341161
287,5,5.835332,3.3933625,10.213504,8.644381
287,6,3.4057536,3.0049233,4.229397,9.02704
287,7,5.5938425,4.023474,6.429753,8.27369
288,1,2.7756243,3.3812835,9.858035,10.146023
288,2,4.535694,6.1545486,9.92701,7.556555
288,3,3.6865768,3.3237934,9.068462,9.463183
288,4,5.3446603,6.7081003,9.122317,6.316356
288,5,5.815084,3.3950691,10.198986,8.644463
288,6,3.4201446,2.996172,4.2433524,9.034903
288,7,5.5808473,4.01442,6.4136496,8.28824
289,1,2.765386,3.383302,9.868023,10.151293
289,2,4.538283,6.1573877,9.936675,7.5586042
289,3,3.6995282,3.3169007,9.072587,9.475137
289,4,5.3460197,6.715284,9.141988,6.3513074
289,5,5.807043,3.3942256,10.210756,8.658249
289,6,3.4212615,2.9935775,4.2368574,9.034781
289,7,5.584018,4.003976,6.4379525,8.283802
290,1,2.773886,3.4004605,9.868989,10.176856
290,2,4.550262,6.1682816,9.933507,7.569316
290,3,3.6954796,3.3265812,9.077895,9.472552
290,4,5.357237,6.7223334,9.138887,6.351336
290,5,5.790357,3.3960662,10.203324,8.6756525
290,6,3.417987,2.9954352,4.2554255,9.041505
290,7,5.5904474,3.994186,6.450865,8.281497
291,1,2.7560744,3.396109,9.882083,10.17724
291,2,4.5525484,6.181344,9.927399,7.5735564
291,3,3.6974328,3.3307538,9.073646,9.46883
291,4,5.346919,6.715085,9.143698,6.3521385
291,5,5.7824,3.3758488,10.211155,8.682115
291,6,3.418085,2.9815564,4.246948,9.053574
291,7,5.5696325,3.999363,6.4385605,8.294121
292,1,2.7325716,3.3911052,9.8744335,10.184772
292,2,4.557475,6.190361,9.951069,7.5654516
292,3,3.7061334,3.3313155,9.078487,9.470837
292,4,5.3321395,6.7098794,9.150322,6.3672457
292,5,5.7826777,3.3738213,10.2031,8.68557
292,6,3.40864,2.9836,4.247144,9.057827
292,7,5.555045,3.9874694,6.434952,8.305264
293,1,2.7334437,3.3842957,9.881592,10.177592
293,2,4.552589,6.1810727,9.95,7.5782933
293,3,3.7115738,3.3277173,9.072472,9.470075
293,4,5.3389916,6.727742,9.161712,6.362692
293,5,5.76901,3.3665721,10.202353,8.704369
293,6,3.415114,2.986566,4.253447,9.054652
293,7,5.562149,3.9893086,6.435746,8.308488
294,1,2.720039,3.3961723,9.888258,10.191942
294,2,4.548948,6.183587,9.934148,7.5777836
294,3,3.7175517,3.3323426,9.091644,9.48125
294,4,5.3303137,6.715457,9.155174,6.3681884
294,5,5.7727346,3.3641388,10.202245,8.711957
294,6,3.412363,2.9809117,4.2554493,9.062619
294,7,5.5518274,3.9842515,6.440441,8.31328
295,1,2.7286012,3.4020138,9.89235,10.193032
295,2,4.5600443,6.1994042,9.950288,7.582323
295,3,3.7171073,3.3164392,9.079835,9.468107
295,4,5.3237658,6.71638,9.17039,6.3693027
295,5,5.767453,3.3789666,10.197413,8.711013
295,6,3.419886,2.972289,4.267421,9.06637
295,7,5.557775,3.9830604,6.435354,8.298598
296,1,2.7230146,3.3951817,9.897376,10.196534
296,2,4.561235,6.2062025,9.951668,7.585904
296,3,3.721471,3.3316474,9.077019,9.47116
296,4,5.3297954,6.7358313,9.1639385,6.376903
296,5,5.757245,3.3585198,10.2000475,8.714415
296,6,3.4077325,2.9717133,4.2651873,9.079691
296,7,5.5541663,3.980069,6.4405785,8.314147
297,1,2.710085,3.391032,9.902503,10.197756
297,2,4.566655,6.2040963,9.953152,7.5870547
297,3,3.7202,3.3298926,9.0812235,9.4774685
297,4,5.322287,6.7280035,9.167187,6.3682733
297,5,5.76892,3.3594086,10.198024,8.704313
297,6,3.4126325,2.9663196,4.253312,9.075006
297,7,5.551902,3.9741035,6.440096,8.305824
298,1,2.711871,3.3922286,9.908964,10.203825
298,2,4.5756817,6.201864,9.971619,7.5897665
298,3,3.718942,3.32875,9.093295,9.489767
298,4,5.3334684,6.7237864,9.164677,6.36566
298,5,5.7671623,3.3618438,10.202658,8.71236
298,6,3.4181206,2.959109,4.2525253,9.075806
298,7,5.550633,3.9741092,6.432802,8.317727
299,1,2.7130518,3.4118187,9.907299,10.200879
299,2,4.5725627,6.2013783,9.946928,7.590992
299,3,3.7138844,3.3388305,9.081433,9.472975
299,4,5.3070207,6.708018,9.176188,6.3759913
299,5,5.7572217,3.3558488,10.197632,8.718563
299,6,3.4098072,2.9751575,4.258461,9.078107
299,7,5.542001,3.9710956,6.4499326,8.301098
300,1,2.7249055,3.4010353,9.911222,10.2131
300,2,4.5641656,6.1952496,9.957696,7.5853405
300,3,3.7154934,3.331185,9.0831995,9.484285
300,4,5.3278384,6.722419,9.162422,6.365354
300,5,5.7684402,3.3630607,10.203185,8.711308
300,6,3.4051578,2.9630795,4.2486925,9.067615
300,7,5.549234,3.9843075,6.4349294,8.310403
